GENE	COVERAGE	STRAIN	GROUP
G232_00898	0.3568	Rstd	R
G232_00898	0.0350	SM102	S
G232_00898	0.3105	SM104	S
G232_00898	1.1089	SM105	S
G232_00898	0.3942	SM108	S
G232_00898	0.0043	SM109	S
G232_00898	0.2470	SM11	S
G232_00898	0.2318	SM122	S
G232_00898	0.2427	SM13	S
G232_00898	0.0242	SM14	S
G232_00898	0.0000	SM18	S
G232_00898	0.3026	SM24	S
G232_00898	0.7006	SM27	S
G232_00898	0.0321	SM28	S
G232_00898	0.2076	SM29	S
G232_00898	0.8762	SM35	S
G232_00898	0.0428	SM36	S
G232_00898	0.0211	SM42	S
G232_00898	0.0545	SM48	S
G232_00898	0.1513	SM57	S
G232_00898	0.2323	SM66	S
G232_00898	0.0000	SM67	S
G232_00898	0.0690	SM72	S
G232_00898	0.3237	SM74	S
G232_00898	0.0084	SM84	S
G232_00898	0.3568	SM9	S
G232_00898	0.0159	SM91	S
