GENE	COVERAGE	STRAIN	GROUP
G232_10155	1.2161	Rstd	R
G232_10155	0.1119	SM102	S
G232_10155	0.8978	SM104	S
G232_10155	0.0000	SM105	S
G232_10155	0.7116	SM108	S
G232_10155	0.5522	SM109	S
G232_10155	1.1988	SM11	S
G232_10155	2.5828	SM122	S
G232_10155	1.2019	SM13	S
G232_10155	0.1371	SM14	S
G232_10155	0.0390	SM18	S
G232_10155	1.6974	SM24	S
G232_10155	0.0127	SM27	S
G232_10155	0.8857	SM28	S
G232_10155	0.3743	SM29	S
G232_10155	0.4571	SM35	S
G232_10155	0.0311	SM36	S
G232_10155	0.5704	SM42	S
G232_10155	0.7394	SM48	S
G232_10155	0.9412	SM57	S
G232_10155	1.3432	SM66	S
G232_10155	0.8019	SM67	S
G232_10155	0.0000	SM72	S
G232_10155	0.2158	SM74	S
G232_10155	0.6697	SM84	S
G232_10155	0.2096	SM9	S
G232_10155	0.5438	SM91	S
