GENE	COVERAGE	STRAIN	GROUP
G232_05057	0.6799	Rstd	R
G232_05057	1.0000	SM102	S
G232_05057	0.6116	SM104	S
G232_05057	0.4514	SM105	S
G232_05057	0.4876	SM108	S
G232_05057	0.4391	SM109	S
G232_05057	0.3554	SM11	S
G232_05057	0.7351	SM122	S
G232_05057	0.6738	SM13	S
G232_05057	1.5538	SM14	S
G232_05057	1.1510	SM18	S
G232_05057	0.9825	SM24	S
G232_05057	0.5945	SM27	S
G232_05057	0.9071	SM28	S
G232_05057	1.2953	SM29	S
G232_05057	1.8571	SM35	S
G232_05057	1.6615	SM36	S
G232_05057	0.7324	SM42	S
G232_05057	1.2909	SM48	S
G232_05057	0.7395	SM57	S
G232_05057	0.8426	SM66	S
G232_05057	0.8019	SM67	S
G232_05057	1.5961	SM72	S
G232_05057	0.8777	SM74	S
G232_05057	0.8444	SM84	S
G232_05057	0.9152	SM9	S
G232_05057	0.7033	SM91	S
G232_05058	0.7146	Rstd	R
G232_05058	2.2937	SM102	S
G232_05058	0.5659	SM104	S
G232_05058	0.7860	SM105	S
G232_05058	0.8071	SM108	S
G232_05058	0.8913	SM109	S
G232_05058	1.1024	SM11	S
G232_05058	1.2649	SM122	S
G232_05058	0.7398	SM13	S
G232_05058	1.9758	SM14	S
G232_05058	1.3630	SM18	S
G232_05058	0.3377	SM24	S
G232_05058	0.4501	SM27	S
G232_05058	0.8179	SM28	S
G232_05058	1.2076	SM29	S
G232_05058	0.5143	SM35	S
G232_05058	2.6420	SM36	S
G232_05058	0.7201	SM42	S
G232_05058	1.0061	SM48	S
G232_05058	0.9244	SM57	S
G232_05058	0.4697	SM66	S
G232_05058	0.9870	SM67	S
G232_05058	2.3399	SM72	S
G232_05058	0.5180	SM74	S
G232_05058	0.7246	SM84	S
G232_05058	0.7184	SM9	S
G232_05058	0.7697	SM91	S
G232_05059	0.7988	Rstd	R
G232_05059	0.4196	SM102	S
G232_05059	0.9180	SM104	S
G232_05059	0.6965	SM105	S
G232_05059	0.6494	SM108	S
G232_05059	0.8000	SM109	S
G232_05059	0.9277	SM11	S
G232_05059	0.7219	SM122	S
G232_05059	0.7922	SM13	S
G232_05059	0.4758	SM14	S
G232_05059	1.4421	SM18	S
G232_05059	0.5132	SM24	S
G232_05059	0.5732	SM27	S
G232_05059	1.0179	SM28	S
G232_05059	0.8830	SM29	S
G232_05059	0.8762	SM35	S
G232_05059	0.3619	SM36	S
G232_05059	1.0282	SM42	S
G232_05059	0.8909	SM48	S
G232_05059	0.8571	SM57	S
G232_05059	0.8748	SM66	S
G232_05059	0.6234	SM67	S
G232_05059	0.3645	SM72	S
G232_05059	0.5540	SM74	S
G232_05059	0.7605	SM84	S
G232_05059	0.6992	SM9	S
G232_05059	0.7901	SM91	S
G232_05060	1.0396	Rstd	R
G232_05060	0.8811	SM102	S
G232_05060	0.9503	SM104	S
G232_05060	0.6770	SM105	S
G232_05060	0.8402	SM108	S
G232_05060	0.6087	SM109	S
G232_05060	0.7771	SM11	S
G232_05060	0.8874	SM122	S
G232_05060	0.8951	SM13	S
G232_05060	1.0833	SM14	S
G232_05060	1.5274	SM18	S
G232_05060	1.0088	SM24	S
G232_05060	0.8641	SM27	S
G232_05060	0.9607	SM28	S
G232_05060	1.2573	SM29	S
G232_05060	0.6286	SM35	S
G232_05060	0.9805	SM36	S
G232_05060	0.8504	SM42	S
G232_05060	0.5879	SM48	S
G232_05060	0.7143	SM57	S
G232_05060	0.5897	SM66	S
G232_05060	1.1461	SM67	S
G232_05060	0.8571	SM72	S
G232_05060	0.7266	SM74	S
G232_05060	1.0175	SM84	S
G232_05060	1.0208	SM9	S
G232_05060	1.0195	SM91	S
G232_05061	0.9772	Rstd	R
G232_05061	2.5035	SM102	S
G232_05061	0.7392	SM104	S
G232_05061	0.8560	SM105	S
G232_05061	0.7635	SM108	S
G232_05061	0.7565	SM109	S
G232_05061	0.7831	SM11	S
G232_05061	0.5762	SM122	S
G232_05061	0.7320	SM13	S
G232_05061	2.2366	SM14	S
G232_05061	1.3849	SM18	S
G232_05061	0.8509	SM24	S
G232_05061	0.7325	SM27	S
G232_05061	0.8643	SM28	S
G232_05061	1.1930	SM29	S
G232_05061	0.9905	SM35	S
G232_05061	3.5486	SM36	S
G232_05061	0.8556	SM42	S
G232_05061	0.8848	SM48	S
G232_05061	0.8319	SM57	S
G232_05061	0.6710	SM66	S
G232_05061	1.0422	SM67	S
G232_05061	2.7980	SM72	S
G232_05061	0.4748	SM74	S
G232_05061	0.8284	SM84	S
G232_05061	0.6704	SM9	S
G232_05061	0.7529	SM91	S
G232_05062	0.9395	Rstd	R
G232_05062	3.4266	SM102	S
G232_05062	0.8871	SM104	S
G232_05062	0.7121	SM105	S
G232_05062	0.7033	SM108	S
G232_05062	1.4783	SM109	S
G232_05062	1.5120	SM11	S
G232_05062	1.1523	SM122	S
G232_05062	0.9049	SM13	S
G232_05062	2.8306	SM14	S
G232_05062	1.5749	SM18	S
G232_05062	0.8904	SM24	S
G232_05062	0.7813	SM27	S
G232_05062	1.0464	SM28	S
G232_05062	1.4971	SM29	S
G232_05062	0.7810	SM35	S
G232_05062	5.2257	SM36	S
G232_05062	1.0158	SM42	S
G232_05062	0.7939	SM48	S
G232_05062	1.5042	SM57	S
G232_05062	0.5819	SM66	S
G232_05062	1.1883	SM67	S
G232_05062	4.6946	SM72	S
G232_05062	0.6475	SM74	S
G232_05062	0.8337	SM84	S
G232_05062	0.7552	SM9	S
G232_05062	0.8229	SM91	S
G232_05063	0.7017	Rstd	R
G232_05063	1.2168	SM102	S
G232_05063	0.8723	SM104	S
G232_05063	0.5019	SM105	S
G232_05063	0.8216	SM108	S
G232_05063	0.7609	SM109	S
G232_05063	0.7470	SM11	S
G232_05063	0.8543	SM122	S
G232_05063	0.7126	SM13	S
G232_05063	1.2661	SM14	S
G232_05063	1.3496	SM18	S
G232_05063	0.6316	SM24	S
G232_05063	0.8854	SM27	S
G232_05063	0.7964	SM28	S
G232_05063	1.3246	SM29	S
G232_05063	0.4857	SM35	S
G232_05063	1.4825	SM36	S
G232_05063	0.8468	SM42	S
G232_05063	0.7515	SM48	S
G232_05063	0.9832	SM57	S
G232_05063	0.8090	SM66	S
G232_05063	0.6656	SM67	S
G232_05063	1.1724	SM72	S
G232_05063	0.4892	SM74	S
G232_05063	0.9489	SM84	S
G232_05063	0.7392	SM9	S
G232_05063	0.9796	SM91	S
G232_05064	0.6700	Rstd	R
G232_05064	0.5385	SM102	S
G232_05064	0.8306	SM104	S
G232_05064	0.7276	SM105	S
G232_05064	0.7282	SM108	S
G232_05064	0.8696	SM109	S
G232_05064	0.6145	SM11	S
G232_05064	0.6821	SM122	S
G232_05064	0.8272	SM13	S
G232_05064	0.5726	SM14	S
G232_05064	1.2205	SM18	S
G232_05064	0.8860	SM24	S
G232_05064	0.6327	SM27	S
G232_05064	0.8857	SM28	S
G232_05064	1.2018	SM29	S
G232_05064	0.7714	SM35	S
G232_05064	0.3658	SM36	S
G232_05064	0.8979	SM42	S
G232_05064	1.0303	SM48	S
G232_05064	1.1597	SM57	S
G232_05064	1.0671	SM66	S
G232_05064	0.8539	SM67	S
G232_05064	0.2759	SM72	S
G232_05064	1.0000	SM74	S
G232_05064	0.9847	SM84	S
G232_05064	0.9088	SM9	S
G232_05064	0.9274	SM91	S
G232_05065	0.9574	Rstd	R
G232_05065	6.7552	SM102	S
G232_05065	0.7043	SM104	S
G232_05065	0.6809	SM105	S
G232_05065	0.7822	SM108	S
G232_05065	1.0783	SM109	S
G232_05065	1.0422	SM11	S
G232_05065	0.7550	SM122	S
G232_05065	1.0602	SM13	S
G232_05065	4.8199	SM14	S
G232_05065	1.6151	SM18	S
G232_05065	0.6711	SM24	S
G232_05065	0.8259	SM27	S
G232_05065	0.5464	SM28	S
G232_05065	1.3099	SM29	S
G232_05065	0.7238	SM35	S
G232_05065	7.5058	SM36	S
G232_05065	0.9384	SM42	S
G232_05065	1.0727	SM48	S
G232_05065	1.1345	SM57	S
G232_05065	0.4632	SM66	S
G232_05065	0.7760	SM67	S
G232_05065	6.7340	SM72	S
G232_05065	1.0504	SM74	S
G232_05065	0.6575	SM84	S
G232_05065	0.7424	SM9	S
G232_05065	0.7662	SM91	S
G232_05066	0.9861	Rstd	R
G232_05066	0.5175	SM102	S
G232_05066	0.9530	SM104	S
G232_05066	0.5447	SM105	S
G232_05066	0.9523	SM108	S
G232_05066	0.8913	SM109	S
G232_05066	0.8855	SM11	S
G232_05066	0.8278	SM122	S
G232_05066	0.4893	SM13	S
G232_05066	1.1048	SM14	S
G232_05066	1.2923	SM18	S
G232_05066	0.2412	SM24	S
G232_05066	0.6454	SM27	S
G232_05066	0.5429	SM28	S
G232_05066	1.1433	SM29	S
G232_05066	0.7143	SM35	S
G232_05066	0.8132	SM36	S
G232_05066	0.6725	SM42	S
G232_05066	0.8667	SM48	S
G232_05066	0.4958	SM57	S
G232_05066	0.7277	SM66	S
G232_05066	0.3766	SM67	S
G232_05066	0.5961	SM72	S
G232_05066	0.4173	SM74	S
G232_05066	0.6285	SM84	S
G232_05066	0.5920	SM9	S
G232_05066	0.6537	SM91	S
G232_05067	0.6392	Rstd	R
G232_05067	2.1049	SM102	S
G232_05067	0.8051	SM104	S
G232_05067	0.3852	SM105	S
G232_05067	0.9149	SM108	S
G232_05067	0.9913	SM109	S
G232_05067	1.2289	SM11	S
G232_05067	0.7881	SM122	S
