GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02464	86.70	1.15	42.17	18.06	25.11	9.98	6.54	9.74	21.89	6.46	9.40	7.77	24.32	28.07	119.13	5.19	0.15	37.12	7.08	4.35	36.69	20.24	0.94	4.97	71.19	27.17	72.96
G232_02465	8.31	0.22	7.59	2.34	4.83	2.50	1.19	1.58	3.90	1.99	10.62	1.78	3.65	3.93	3.59	0.84	0.32	3.81	1.62	0.54	7.42	2.78	0.72	1.53	12.19	4.22	8.65
G232_02466	8.97	0.45	6.37	2.23	3.87	1.60	0.85	1.56	4.45	1.73	10.04	1.64	3.34	0.92	4.60	0.96	0.61	4.69	1.14	1.01	5.46	1.91	0.38	1.95	11.95	4.79	8.22
G232_02467	6.42	0.39	6.81	2.69	3.48	1.23	1.09	0.48	4.45	1.07	10.97	2.46	2.25	2.57	2.80	0.97	0.22	4.59	1.05	0.55	5.90	1.60	0.00	1.86	10.71	4.93	9.45
G232_02468	8.16	0.84	4.44	1.76	3.66	1.76	1.35	1.67	4.09	2.54	12.24	1.79	2.86	2.93	2.72	1.18	1.72	5.55	1.76	1.01	5.99	2.10	2.22	1.21	14.50	5.61	10.68
G232_02469	10.95	2.14	6.00	2.41	3.68	2.30	1.21	1.48	4.27	4.72	11.11	1.41	4.00	3.07	3.58	1.14	4.07	5.82	1.23	0.64	7.23	2.55	2.93	0.93	12.02	6.06	11.12
G232_02470	7.26	0.51	6.56	2.03	3.78	1.60	1.43	1.34	4.56	2.58	8.88	1.51	3.58	2.67	3.75	0.93	0.98	4.68	0.90	1.02	6.30	3.04	0.88	1.12	11.85	4.51	10.55
G232_02471	10.44	8.94	6.29	1.92	4.49	4.56	2.39	1.29	4.30	10.80	3.77	2.31	3.76	1.73	0.00	1.16	22.39	7.52	1.89	1.47	8.10	2.76	12.54	1.03	11.30	4.55	9.31
G232_02472	8.12	0.00	6.09	1.53	5.14	1.53	1.00	2.16	4.41	2.27	10.23	1.98	3.39	2.06	2.85	0.73	0.00	5.41	2.41	0.96	6.16	2.69	0.21	0.74	13.17	7.43	10.89
G232_02473	9.08	0.40	5.97	2.89	2.72	1.47	1.36	1.67	5.00	3.38	10.84	2.73	4.45	2.52	0.40	1.02	0.65	7.64	2.07	0.63	6.32	2.86	0.37	0.70	10.93	8.59	10.00
G232_02474	11.24	13.58	6.46	1.82	3.00	5.82	4.30	1.79	5.94	25.71	12.54	1.81	3.48	1.76	3.68	0.99	25.51	8.46	2.28	1.62	7.82	2.95	18.23	0.45	12.08	6.38	10.80
G232_02475	8.22	0.20	6.24	2.14	4.60	1.43	1.62	1.27	3.08	3.28	8.05	1.52	4.17	1.84	3.53	0.90	0.25	3.46	1.16	0.77	5.95	2.32	0.20	1.09	8.69	4.20	8.77
G232_02476	9.13	1.55	6.84	2.12	3.55	2.07	1.42	1.41	4.25	4.37	11.01	1.85	3.10	2.76	4.34	0.62	3.29	4.32	1.20	1.17	6.11	2.22	3.05	0.78	10.61	5.04	8.39
G232_02477	9.55	2.45	7.87	2.48	6.46	1.46	0.89	2.05	3.77	3.42	7.82	2.32	3.18	2.95	4.32	1.06	3.51	5.00	2.79	0.41	4.53	3.64	4.32	1.32	11.45	4.89	8.88
G232_02478	9.70	1.61	7.41	1.67	3.36	1.32	1.57	1.27	3.25	5.19	9.29	0.94	2.54	2.41	5.04	0.45	3.01	4.24	1.43	0.68	5.34	2.44	1.63	1.43	9.70	4.65	8.22
G232_02479	8.24	0.00	5.29	0.56	1.79	0.58	0.86	1.49	4.01	0.56	9.37	1.51	4.62	2.18	3.47	0.00	0.00	4.25	1.71	1.50	4.20	2.62	0.00	1.71	9.67	3.45	7.95
G232_02480	7.49	0.65	6.81	1.86	4.06	1.57	1.12	0.99	3.54	2.53	6.49	1.50	3.13	1.71	3.71	0.83	0.56	3.92	0.88	1.09	6.89	1.98	1.01	0.96	7.96	3.41	7.44
G232_02481	6.30	1.09	4.98	2.00	3.34	1.51	0.79	1.23	3.60	2.20	8.27	1.28	2.89	2.10	3.14	0.79	1.38	4.31	1.26	0.54	4.74	2.13	1.32	1.13	9.72	4.13	8.34
G232_02482	5.75	0.03	4.34	1.97	3.21	1.23	0.94	0.64	3.59	1.77	9.48	0.70	2.29	2.62	3.53	0.25	0.06	3.65	0.85	0.58	3.31	2.29	0.09	0.35	7.78	2.84	7.98
G232_02483	9.45	0.41	6.44	2.06	3.67	1.38	1.23	1.29	4.12	1.93	9.61	1.22	3.47	2.29	3.18	0.84	0.38	4.50	1.51	1.06	6.54	2.81	0.31	1.08	11.38	4.76	9.22
G232_02484	8.53	0.70	7.37	2.22	3.97	1.51	1.64	1.63	4.77	2.10	12.68	2.02	5.21	1.90	2.09	1.14	0.62	4.41	1.00	0.54	7.36	2.66	0.20	1.02	12.33	4.64	8.33
G232_02485	13.17	0.26	7.67	1.77	3.57	1.43	1.13	1.80	5.02	3.42	11.37	1.80	4.33	2.44	4.87	0.77	1.01	5.46	1.23	0.98	7.05	2.31	0.93	0.96	10.82	5.17	9.99
G232_02486	11.32	0.38	6.12	2.36	3.92	1.66	1.26	1.46	4.18	2.20	10.19	1.76	4.06	2.15	4.17	0.89	0.42	4.30	1.34	1.09	6.89	2.74	0.39	0.60	11.17	4.69	9.54
G232_02487	8.21	1.05	6.64	2.59	3.27	1.55	1.42	1.02	4.26	3.12	11.23	2.00	3.68	2.53	4.24	0.99	2.11	4.63	1.46	0.74	4.94	2.42	1.68	0.39	11.08	5.64	9.30
G232_02488	8.71	0.40	6.26	2.83	4.24	2.00	1.20	1.45	3.33	2.03	12.18	1.68	3.19	2.27	3.41	0.93	0.47	4.46	1.59	0.66	7.30	3.02	0.66	0.93	11.09	4.61	9.83
G232_02489	8.15	0.64	4.76	2.25	5.05	1.33	1.41	0.47	5.05	4.78	11.13	1.42	2.95	2.98	3.42	0.48	1.80	5.10	1.76	0.77	5.85	1.68	0.64	0.93	10.61	8.22	6.81
G232_02490	6.43	2.00	6.13	2.25	3.87	3.15	1.76	0.70	4.62	4.80	11.85	1.21	4.01	1.72	4.53	0.95	5.23	5.48	1.84	1.11	6.27	2.86	4.97	1.05	11.26	6.40	8.46
G232_02491	5.00	0.21	5.24	2.36	3.72	1.57	0.96	1.24	5.82	2.60	13.83	1.95	5.48	3.07	5.59	0.11	0.38	4.71	1.33	0.65	5.82	1.22	0.29	2.10	9.63	5.61	10.56
G232_02492	7.84	0.64	6.85	1.60	3.08	1.73	1.37	1.22	4.36	2.22	10.68	1.32	3.73	2.86	4.19	0.92	0.36	3.83	0.83	0.74	8.07	2.21	0.39	0.93	10.55	4.14	9.78
G232_02493	7.75	9.44	3.97	2.05	3.65	2.75	1.92	1.25	4.44	17.40	13.07	2.08	4.41	2.63	3.27	1.27	18.13	6.70	2.13	0.64	5.19	3.13	12.09	0.55	9.76	3.77	9.91
G232_02494	9.87	0.20	8.91	2.66	3.65	1.07	1.34	0.92	3.66	1.78	11.25	2.08	4.26	2.52	3.33	0.76	0.00	3.84	1.53	0.65	6.01	1.55	0.30	1.70	13.89	5.68	10.37
G232_02495	9.22	0.08	6.43	1.82	3.62	1.25	1.55	1.44	3.95	1.31	10.80	1.45	2.92	2.09	3.85	0.84	0.12	3.91	1.07	0.96	6.27	3.36	0.16	1.34	11.93	4.68	8.70
G232_02496	10.13	8.62	6.83	1.63	4.20	2.86	2.44	1.52	3.64	16.10	10.36	1.35	3.90	2.91	5.31	0.83	17.57	6.39	1.59	1.50	4.60	2.29	11.72	1.03	11.55	5.62	10.94
