GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05884	0.5421	2.6503	0.8239	0.8949	1.0934	0.8304	1.3012	0.6490	0.5359	1.6344	0.7552	0.9211	0.5541	0.5964	1.0000	1.0000	2.6965	0.7359	1.0121	1.0588	1.0348	1.0065	2.2956	0.8993	0.7643	0.7552	0.7449
G232_05885	1.1160	0.3357	0.6949	0.4163	1.1307	0.4913	0.3614	0.9139	0.8252	0.6882	1.2253	1.1623	0.5605	1.2464	0.9123	0.8381	0.3502	0.9437	0.1091	0.8571	0.5742	0.5000	0.0936	1.1295	0.6606	0.3840	0.6430
G232_05886	0.7988	1.6294	1.3427	0.6381	1.0602	1.2304	1.0120	0.9536	0.7146	1.1962	0.9781	0.8947	0.8047	0.9250	0.7427	1.0857	1.2023	0.7553	0.3879	1.9832	1.1458	0.8247	1.8128	1.2158	0.6888	0.7200	0.9035
G232_05887	0.5798	1.1678	0.8602	0.6809	0.7116	1.1261	1.1145	0.7682	0.6447	0.9785	1.4178	0.6447	0.5732	0.5214	0.8392	1.0952	1.4202	0.6162	0.7818	1.0084	0.7510	0.8701	1.2118	0.8129	0.7315	0.7824	0.7617
G232_05888	0.4034	1.3846	0.5390	0.4903	0.7656	0.9261	0.8554	0.5762	0.4951	0.8575	1.2314	0.4254	0.8323	0.5357	1.0789	0.6571	1.3969	0.7042	0.7818	0.7059	0.8026	0.3669	1.6897	0.6763	0.5934	0.7744	0.4057
G232_05889	0.8840	0.2308	0.8065	0.7471	0.9398	0.7652	0.3735	1.0331	0.8058	0.4516	1.1108	0.8640	0.7155	0.4929	0.0906	0.6095	0.1634	0.7482	0.5152	1.2101	1.0052	1.0455	0.2315	0.8705	0.7124	0.6896	0.8769
G232_05890	1.1160	1.2238	0.8065	0.6109	0.8672	0.8348	0.9398	0.5298	0.8000	1.4919	1.1108	0.9649	0.5839	0.8643	0.7105	0.8381	1.7821	0.9965	1.1273	0.7227	0.8877	0.9513	2.3251	0.9424	0.8261	0.7760	0.7750
G232_05891	0.7909	0.1469	0.8723	0.7276	0.7635	0.6652	0.7831	0.8808	0.6641	0.5995	1.1839	0.7237	0.6645	0.8250	0.9269	0.9143	0.1128	0.8099	0.7455	0.7647	0.8594	0.8019	0.1379	0.8849	0.7674	0.7312	0.7449
G232_05892	0.7076	2.9650	0.7957	0.7160	0.7988	1.4000	1.0181	1.0596	0.8408	2.1505	1.4580	0.8202	0.5966	0.6929	1.4006	1.0381	3.6654	0.9085	1.2061	1.0420	0.6710	1.0097	4.2118	0.5612	0.8642	0.9424	0.9079
G232_05893	0.6829	1.5455	0.7836	0.5642	0.7863	0.7261	1.0422	0.9934	0.7107	1.0323	1.5262	0.5746	0.8323	0.6607	0.7895	0.5333	1.3113	0.6426	1.1152	0.5378	0.8619	0.9805	1.7488	1.0791	0.5873	0.7024	0.8078
G232_05894	0.7542	0.6853	0.6371	0.6926	0.6784	0.6261	0.4458	0.5828	1.0893	0.5645	1.3240	1.3289	1.0085	1.5679	1.4357	0.5714	0.1206	1.0704	1.2909	0.9328	0.6981	0.9253	0.4926	0.8705	0.8238	0.9968	0.8601
G232_05895	0.7641	0.2378	0.7648	0.8560	0.9149	0.9261	0.5120	0.9669	0.8660	0.6183	1.4275	0.5307	0.8047	0.6893	1.9444	1.0952	0.3580	1.0194	0.6667	1.3697	1.0529	1.2143	0.3744	1.3381	0.7780	1.1120	0.8707
G232_05896	0.8276	0.3007	0.8172	0.4864	0.9751	0.7739	0.3614	0.4238	0.8252	0.3360	1.2923	0.6754	0.3631	1.2679	0.5439	0.7333	0.0350	0.8011	0.8121	0.8487	0.8000	0.9773	0.1773	0.2806	0.9672	0.6384	0.7166
G232_05897	0.9237	0.9860	0.7298	0.7899	0.7967	0.7652	0.8072	1.0000	0.8524	1.0134	1.4470	0.6711	0.6391	0.9071	1.2251	1.0190	1.1712	0.7958	1.4545	0.9916	0.7200	0.9838	0.9901	0.5324	0.8055	0.9712	0.8007
G232_05898	0.6452	0.0769	0.5753	0.6342	0.9232	0.5304	1.6627	1.2185	1.1456	0.5833	1.6857	1.1886	0.7601	1.1107	1.1959	0.9048	0.0078	0.4806	0.6788	1.1681	0.8761	0.8669	0.0591	0.4388	0.8719	0.7792	0.9238
G232_05899	0.7116	0.0000	0.5672	0.6070	0.8299	0.5087	1.4398	0.7947	0.8058	0.5457	1.6979	0.4868	0.5159	0.6571	0.4152	0.0000	0.0000	0.6972	0.5333	1.1765	0.6826	0.8929	0.0000	1.0360	0.9397	0.4512	0.7963
G232_05900	0.9286	0.1608	0.5605	0.9767	0.8734	0.8565	0.2530	0.6887	0.9825	0.3548	1.1291	0.4079	0.7113	0.5393	0.2105	0.4952	0.0000	0.7746	0.7818	0.3529	0.8348	1.1039	0.0837	1.0647	0.5034	0.5040	0.8875
G232_05901	0.7562	0.4406	0.6680	0.6615	0.5104	1.1565	0.9699	0.5563	0.7709	0.8952	1.2533	0.6886	0.7686	1.1929	1.3480	0.9810	0.8366	0.9912	0.8424	0.5714	0.8787	0.6006	0.7192	1.2590	0.7223	0.7104	1.0992
