GENE	COVERAGE	STRAIN	GROUP
G232_06900	0.6957	Rstd	R
G232_06900	2.5594	SM102	S
G232_06900	0.9234	SM104	S
G232_06900	0.3580	SM105	S
G232_06900	0.8983	SM108	S
G232_06900	1.3087	SM109	S
G232_06900	0.8916	SM11	S
G232_06900	0.5762	SM122	S
G232_06900	0.7282	SM13	S
G232_06900	1.6478	SM14	S
G232_06900	1.3715	SM18	S
G232_06900	1.3640	SM24	S
G232_06900	0.8493	SM27	S
G232_06900	0.9143	SM28	S
G232_06900	1.5117	SM29	S
G232_06900	0.9810	SM35	S
G232_06900	3.2451	SM36	S
G232_06900	1.1285	SM42	S
G232_06900	0.7576	SM48	S
G232_06900	0.9496	SM57	S
G232_06900	0.7097	SM66	S
G232_06900	0.9708	SM67	S
G232_06900	2.1133	SM72	S
G232_06900	0.8273	SM74	S
G232_06900	0.7086	SM84	S
G232_06900	0.9936	SM9	S
G232_06900	0.9539	SM91	S
G232_06901	0.7364	Rstd	R
G232_06901	0.1958	SM102	S
G232_06901	0.7083	SM104	S
G232_06901	0.8599	SM105	S
G232_06901	0.6390	SM108	S
G232_06901	0.3522	SM109	S
G232_06901	0.5060	SM11	S
G232_06901	1.0265	SM122	S
G232_06901	0.7476	SM13	S
G232_06901	0.5591	SM14	S
G232_06901	1.2801	SM18	S
G232_06901	0.5614	SM24	S
G232_06901	0.7431	SM27	S
G232_06901	0.8393	SM28	S
G232_06901	1.0409	SM29	S
G232_06901	0.8762	SM35	S
G232_06901	0.0856	SM36	S
G232_06901	0.6761	SM42	S
G232_06901	0.7212	SM48	S
G232_06901	0.5462	SM57	S
G232_06901	0.5394	SM66	S
G232_06901	0.7175	SM67	S
G232_06901	0.1182	SM72	S
G232_06901	0.3237	SM74	S
G232_06901	0.8139	SM84	S
G232_06901	0.7024	SM9	S
G232_06901	0.8512	SM91	S
G232_06902	0.8513	Rstd	R
G232_06902	0.8671	SM102	S
G232_06902	0.6478	SM104	S
G232_06902	0.5642	SM105	S
G232_06902	0.6452	SM108	S
G232_06902	0.7652	SM109	S
G232_06902	1.2892	SM11	S
G232_06902	0.9404	SM122	S
G232_06902	0.7301	SM13	S
G232_06902	0.9194	SM14	S
G232_06902	1.5420	SM18	S
G232_06902	0.4561	SM24	S
G232_06902	0.6030	SM27	S
G232_06902	0.9607	SM28	S
G232_06902	1.2807	SM29	S
G232_06902	0.7238	SM35	S
G232_06902	0.9027	SM36	S
G232_06902	0.7042	SM42	S
G232_06902	0.7576	SM48	S
G232_06902	0.8992	SM57	S
G232_06902	1.0026	SM66	S
G232_06902	0.5162	SM67	S
G232_06902	0.8424	SM72	S
G232_06902	0.7554	SM74	S
G232_06902	0.8055	SM84	S
G232_06902	0.6272	SM9	S
G232_06902	0.7387	SM91	S
G232_06903	0.8028	Rstd	R
G232_06903	0.1888	SM102	S
G232_06903	1.0121	SM104	S
G232_06903	0.7549	SM105	S
G232_06903	0.8195	SM108	S
G232_06903	0.8217	SM109	S
G232_06903	1.0422	SM11	S
G232_06903	0.7616	SM122	S
G232_06903	0.5922	SM13	S
G232_06903	0.6505	SM14	S
G232_06903	1.1328	SM18	S
G232_06903	0.7851	SM24	S
G232_06903	0.7261	SM27	S
G232_06903	1.2036	SM28	S
G232_06903	1.0643	SM29	S
G232_06903	0.5905	SM35	S
G232_06903	0.2802	SM36	S
G232_06903	0.8856	SM42	S
G232_06903	0.4727	SM48	S
G232_06903	0.9160	SM57	S
G232_06903	0.8839	SM66	S
G232_06903	0.6656	SM67	S
G232_06903	0.2266	SM72	S
G232_06903	1.5324	SM74	S
G232_06903	0.8642	SM84	S
G232_06903	0.7424	SM9	S
G232_06903	1.0407	SM91	S
G232_06904	0.9237	Rstd	R
G232_06904	0.0490	SM102	S
G232_06904	1.0134	SM104	S
G232_06904	0.8171	SM105	S
G232_06904	0.8589	SM108	S
G232_06904	0.3913	SM109	S
G232_06904	0.3313	SM11	S
G232_06904	0.6623	SM122	S
G232_06904	0.8350	SM13	S
G232_06904	0.3656	SM14	S
G232_06904	1.2363	SM18	S
G232_06904	0.7456	SM24	S
G232_06904	0.7325	SM27	S
G232_06904	0.8643	SM28	S
G232_06904	1.1433	SM29	S
G232_06904	0.6286	SM35	S
G232_06904	0.0000	SM36	S
G232_06904	0.7465	SM42	S
G232_06904	0.6545	SM48	S
G232_06904	0.7731	SM57	S
G232_06904	0.7097	SM66	S
G232_06904	0.8474	SM67	S
G232_06904	0.0099	SM72	S
G232_06904	0.6691	SM74	S
G232_06904	0.9428	SM84	S
G232_06904	0.7776	SM9	S
G232_06904	0.8955	SM91	S
G232_06905	0.7602	Rstd	R
G232_06905	1.6503	SM102	S
G232_06905	0.7473	SM104	S
G232_06905	0.3774	SM105	S
G232_06905	0.7510	SM108	S
G232_06905	0.9391	SM109	S
G232_06905	1.2229	SM11	S
G232_06905	1.2384	SM122	S
G232_06905	0.8252	SM13	S
G232_06905	2.3978	SM14	S
G232_06905	1.3666	SM18	S
G232_06905	0.5658	SM24	S
G232_06905	0.7941	SM27	S
G232_06905	1.1500	SM28	S
G232_06905	1.1170	SM29	S
G232_06905	0.4857	SM35	S
G232_06905	2.4514	SM36	S
G232_06905	1.1268	SM42	S
G232_06905	1.5273	SM48	S
G232_06905	1.0420	SM57	S
G232_06905	0.6077	SM66	S
G232_06905	0.9091	SM67	S
G232_06905	2.3842	SM72	S
G232_06905	0.4676	SM74	S
G232_06905	0.9222	SM84	S
G232_06905	0.7360	SM9	S
G232_06905	0.8556	SM91	S
G232_06906	0.9386	Rstd	R
G232_06906	0.0420	SM102	S
G232_06906	0.7070	SM104	S
G232_06906	0.4241	SM105	S
G232_06906	0.5436	SM108	S
G232_06906	0.8261	SM109	S
G232_06906	0.6446	SM11	S
G232_06906	1.0993	SM122	S
G232_06906	0.7612	SM13	S
G232_06906	0.3414	SM14	S
