GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02053	5.96	1.35	4.87	1.69	3.59	1.61	0.84	0.68	2.89	3.38	5.59	1.10	3.29	2.50	2.91	0.46	4.93	4.65	1.44	0.47	5.12	1.09	3.35	0.84	8.53	3.64	6.67
G232_02054	8.12	0.87	4.53	1.82	3.09	1.08	0.71	1.29	3.61	2.08	8.02	1.13	3.24	1.78	2.85	0.43	1.15	3.43	1.06	0.68	5.36	2.16	0.85	0.50	9.40	4.23	6.10
G232_02055	10.81	0.72	5.95	1.90	4.27	1.33	1.06	1.45	5.32	2.95	10.84	1.99	4.27	3.02	4.53	0.62	1.69	6.20	1.38	0.96	6.80	2.96	1.10	0.85	12.16	5.64	11.56
G232_02056	14.06	3.13	6.76	1.62	5.42	1.79	1.14	1.11	4.85	5.65	13.48	2.02	2.73	2.62	4.31	0.52	4.95	5.33	1.12	0.87	5.74	2.28	3.46	1.18	10.32	6.29	9.54
G232_02057	9.49	2.53	7.70	1.75	3.40	1.84	1.81	1.55	3.88	5.55	11.97	1.52	3.33	2.35	3.74	0.87	6.80	5.21	1.30	1.04	5.82	2.95	4.73	0.81	11.78	3.40	9.39
G232_02058	10.89	2.25	6.79	1.88	3.29	2.17	1.01	1.33	4.41	7.17	14.02	3.80	4.25	2.84	4.47	0.63	5.42	6.19	1.40	0.76	5.49	3.28	4.03	0.75	10.98	7.94	10.29
G232_02059	7.94	0.90	6.23	3.47	3.25	1.85	0.94	1.51	6.02	4.09	17.71	2.14	5.20	3.57	6.28	0.94	3.21	4.68	1.49	0.81	6.71	2.39	1.51	1.26	12.86	7.94	10.43
G232_02060	8.33	1.94	6.67	2.16	3.73	1.96	1.54	1.28	5.20	4.68	10.72	1.86	4.30	2.38	3.82	1.05	4.61	5.15	1.03	1.11	7.40	2.49	3.04	0.86	10.82	5.71	10.60
G232_02061	10.27	4.71	6.65	2.27	2.90	1.94	2.37	0.89	5.20	8.99	16.97	2.35	4.67	3.12	4.66	1.16	8.66	7.21	1.58	1.16	7.32	1.92	6.92	1.05	13.39	5.21	9.73
G232_02062	9.11	0.50	5.76	0.55	3.25	0.96	0.45	1.22	5.19	1.64	8.32	2.71	6.23	2.62	3.04	0.28	0.00	4.79	0.97	0.33	5.57	3.90	0.25	0.99	11.38	5.89	12.03
G232_02063	7.63	0.68	6.80	2.02	4.75	1.82	1.52	1.10	4.64	1.88	11.91	1.62	4.48	2.79	3.92	0.76	1.25	5.09	1.39	1.24	6.22	2.59	0.87	1.16	12.35	5.23	10.53
G232_02064	6.36	6.76	4.80	1.84	3.58	3.31	1.92	1.23	3.92	14.48	9.17	1.51	3.66	2.17	4.34	0.89	15.20	6.26	1.47	1.28	5.09	2.78	10.26	0.82	9.87	5.10	9.98
G232_02065	9.53	2.59	5.41	2.35	4.43	1.69	0.83	1.18	4.98	3.23	11.16	1.92	2.46	1.67	4.35	1.43	2.59	5.52	1.03	0.36	5.82	3.22	3.16	1.27	10.85	5.98	8.31
G232_02066	7.75	0.08	7.38	2.38	4.29	1.51	0.76	1.21	5.05	1.93	9.36	1.44	3.36	1.98	3.66	0.30	0.00	5.63	1.55	0.73	6.66	3.20	0.07	2.05	11.21	4.36	9.26
G232_02067	7.67	2.34	6.56	1.79	4.25	2.18	1.67	1.28	3.82	5.89	9.49	1.35	4.16	2.67	4.56	1.37	4.93	4.68	0.86	1.47	6.22	2.93	3.65	1.55	11.27	4.48	9.59
G232_02068	10.00	6.95	7.87	1.82	4.17	4.57	2.30	1.65	5.13	15.61	10.27	1.48	4.67	1.54	4.07	0.80	17.99	4.64	1.92	1.25	7.09	1.48	11.01	1.30	10.15	4.53	10.56
G232_02069	6.51	0.13	5.39	1.79	3.59	1.34	1.00	0.92	3.23	1.10	9.19	1.19	4.12	1.81	4.37	0.46	0.00	5.08	1.59	0.04	6.91	1.85	0.31	1.32	11.42	4.24	9.99
G232_02070	8.07	0.31	6.38	2.08	4.04	1.84	0.89	1.58	4.54	3.05	9.75	2.06	3.72	2.91	3.83	0.50	1.09	4.91	1.62	0.60	7.34	2.42	0.84	1.29	12.48	4.98	10.69
