GENE	COVERAGE	STRAIN	GROUP
G232_05884	0.5421	Rstd	R
G232_05884	2.6503	SM102	S
G232_05884	0.8239	SM104	S
G232_05884	0.8949	SM105	S
G232_05884	1.0934	SM108	S
G232_05884	0.8304	SM109	S
G232_05884	1.3012	SM11	S
G232_05884	0.6490	SM122	S
G232_05884	0.5359	SM13	S
G232_05884	1.6344	SM14	S
G232_05884	0.7552	SM18	S
G232_05884	0.9211	SM24	S
G232_05884	0.5541	SM27	S
G232_05884	0.5964	SM28	S
G232_05884	1.0000	SM29	S
G232_05884	1.0000	SM35	S
G232_05884	2.6965	SM36	S
G232_05884	0.7359	SM42	S
G232_05884	1.0121	SM48	S
G232_05884	1.0588	SM57	S
G232_05884	1.0348	SM66	S
G232_05884	1.0065	SM67	S
G232_05884	2.2956	SM72	S
G232_05884	0.8993	SM74	S
G232_05884	0.7643	SM84	S
G232_05884	0.7552	SM9	S
G232_05884	0.7449	SM91	S
G232_05885	1.1160	Rstd	R
G232_05885	0.3357	SM102	S
G232_05885	0.6949	SM104	S
G232_05885	0.4163	SM105	S
G232_05885	1.1307	SM108	S
G232_05885	0.4913	SM109	S
G232_05885	0.3614	SM11	S
G232_05885	0.9139	SM122	S
G232_05885	0.8252	SM13	S
G232_05885	0.6882	SM14	S
G232_05885	1.2253	SM18	S
G232_05885	1.1623	SM24	S
G232_05885	0.5605	SM27	S
G232_05885	1.2464	SM28	S
G232_05885	0.9123	SM29	S
G232_05885	0.8381	SM35	S
G232_05885	0.3502	SM36	S
G232_05885	0.9437	SM42	S
G232_05885	0.1091	SM48	S
G232_05885	0.8571	SM57	S
G232_05885	0.5742	SM66	S
G232_05885	0.5000	SM67	S
G232_05885	0.0936	SM72	S
G232_05885	1.1295	SM74	S
G232_05885	0.6606	SM84	S
G232_05885	0.3840	SM9	S
G232_05885	0.6430	SM91	S
G232_05886	0.7988	Rstd	R
G232_05886	1.6294	SM102	S
G232_05886	1.3427	SM104	S
G232_05886	0.6381	SM105	S
G232_05886	1.0602	SM108	S
G232_05886	1.2304	SM109	S
G232_05886	1.0120	SM11	S
G232_05886	0.9536	SM122	S
G232_05886	0.7146	SM13	S
G232_05886	1.1962	SM14	S
G232_05886	0.9781	SM18	S
G232_05886	0.8947	SM24	S
G232_05886	0.8047	SM27	S
G232_05886	0.9250	SM28	S
G232_05886	0.7427	SM29	S
G232_05886	1.0857	SM35	S
G232_05886	1.2023	SM36	S
G232_05886	0.7553	SM42	S
G232_05886	0.3879	SM48	S
G232_05886	1.9832	SM57	S
G232_05886	1.1458	SM66	S
