GENE	COVERAGE	STRAIN	GROUP
G232_07413	0.0000	Rstd	R
G232_07413	0.0000	SM102	S
G232_07413	0.5470	SM104	S
G232_07413	1.3424	SM105	S
G232_07413	0.8672	SM108	S
G232_07413	0.4435	SM109	S
G232_07413	0.7289	SM11	S
G232_07413	0.6093	SM122	S
G232_07413	1.0388	SM13	S
G232_07413	0.4785	SM14	S
G232_07413	0.3484	SM18	S
G232_07413	0.0000	SM24	S
G232_07413	0.6879	SM27	S
G232_07413	0.6179	SM28	S
G232_07413	0.0000	SM29	S
G232_07413	0.6857	SM35	S
G232_07413	0.0000	SM36	S
G232_07413	1.1901	SM42	S
G232_07413	0.4303	SM48	S
G232_07413	1.1765	SM57	S
G232_07413	0.6000	SM66	S
G232_07413	0.4416	SM67	S
G232_07413	0.0000	SM72	S
G232_07413	0.4317	SM74	S
G232_07413	1.1335	SM84	S
G232_07413	1.3360	SM9	S
G232_07413	0.7954	SM91	S
G232_07414	0.0000	Rstd	R
G232_07414	2.0909	SM102	S
G232_07414	0.7406	SM104	S
G232_07414	1.0428	SM105	S
G232_07414	0.6224	SM108	S
G232_07414	0.7130	SM109	S
G232_07414	0.5181	SM11	S
G232_07414	1.0993	SM122	S
G232_07414	0.8699	SM13	S
G232_07414	1.5242	SM14	S
G232_07414	0.1060	SM18	S
G232_07414	0.0000	SM24	S
G232_07414	1.1295	SM27	S
G232_07414	0.8821	SM28	S
G232_07414	0.2807	SM29	S
G232_07414	1.2000	SM35	S
G232_07414	2.6537	SM36	S
G232_07414	1.0651	SM42	S
G232_07414	0.9455	SM48	S
G232_07414	0.8992	SM57	S
G232_07414	0.7948	SM66	S
G232_07414	0.9481	SM67	S
G232_07414	2.6897	SM72	S
G232_07414	0.5252	SM74	S
G232_07414	0.8116	SM84	S
G232_07414	1.1040	SM9	S
G232_07414	1.0195	SM91	S
G232_07415	0.0000	Rstd	R
G232_07415	1.9650	SM102	S
G232_07415	0.6962	SM104	S
G232_07415	0.6965	SM105	S
G232_07415	0.6203	SM108	S
G232_07415	0.6174	SM109	S
G232_07415	0.5361	SM11	S
G232_07415	0.9470	SM122	S
G232_07415	0.9728	SM13	S
G232_07415	1.4785	SM14	S
G232_07415	0.0889	SM18	S
G232_07415	0.0000	SM24	S
G232_07415	1.0318	SM27	S
G232_07415	1.1893	SM28	S
G232_07415	0.2018	SM29	S
G232_07415	1.2857	SM35	S
G232_07415	2.6848	SM36	S
G232_07415	1.1514	SM42	S
G232_07415	0.9576	SM48	S
G232_07415	0.5294	SM57	S
G232_07415	0.8632	SM66	S
G232_07415	1.0000	SM67	S
G232_07415	2.3153	SM72	S
G232_07415	0.7122	SM74	S
G232_07415	0.9725	SM84	S
G232_07415	1.0816	SM9	S
G232_07415	0.8787	SM91	S
G232_07416	0.1576	Rstd	R
G232_07416	0.2657	SM102	S
G232_07416	0.5565	SM104	S
G232_07416	0.5136	SM105	S
G232_07416	0.6349	SM108	S
