GENE	COVERAGE	STRAIN	GROUP
G232_09659	0.7483	Rstd	R
G232_09659	1.6294	SM102	S
G232_09659	0.5712	SM104	S
G232_09659	0.6420	SM105	S
G232_09659	0.4896	SM108	S
G232_09659	0.9522	SM109	S
G232_09659	1.2831	SM11	S
G232_09659	0.4768	SM122	S
G232_09659	0.7223	SM13	S
G232_09659	1.8656	SM14	S
G232_09659	1.1194	SM18	S
G232_09659	0.7237	SM24	S
G232_09659	0.7898	SM27	S
G232_09659	1.0893	SM28	S
G232_09659	1.2193	SM29	S
G232_09659	0.8952	SM35	S
G232_09659	1.8521	SM36	S
G232_09659	1.1972	SM42	S
G232_09659	1.0121	SM48	S
G232_09659	0.8487	SM57	S
G232_09659	0.3200	SM66	S
G232_09659	0.6234	SM67	S
G232_09659	2.6059	SM72	S
G232_09659	0.5683	SM74	S
G232_09659	0.7330	SM84	S
G232_09659	0.6640	SM9	S
G232_09659	0.9442	SM91	S
G232_09660	0.8622	Rstd	R
G232_09660	0.0000	SM102	S
G232_09660	1.0228	SM104	S
G232_09660	1.2218	SM105	S
G232_09660	0.7863	SM108	S
G232_09660	0.4913	SM109	S
G232_09660	0.9036	SM11	S
G232_09660	1.4503	SM122	S
G232_09660	0.7165	SM13	S
G232_09660	0.0000	SM14	S
G232_09660	0.0000	SM18	S
G232_09660	1.0614	SM24	S
G232_09660	0.7834	SM27	S
G232_09660	0.7000	SM28	S
G232_09660	0.0000	SM29	S
G232_09660	1.0857	SM35	S
G232_09660	0.0000	SM36	S
G232_09660	0.6796	SM42	S
G232_09660	0.5455	SM48	S
G232_09660	1.1261	SM57	S
G232_09660	0.9445	SM66	S
G232_09660	0.8506	SM67	S
G232_09660	0.0000	SM72	S
G232_09660	0.4892	SM74	S
G232_09660	0.8040	SM84	S
G232_09660	0.8560	SM9	S
G232_09660	0.9628	SM91	S
G232_09661	0.9613	Rstd	R
G232_09661	0.0000	SM102	S
G232_09661	0.7970	SM104	S
G232_09661	0.3035	SM105	S
G232_09661	0.8651	SM108	S
G232_09661	1.0304	SM109	S
G232_09661	1.9819	SM11	S
G232_09661	0.8411	SM122	S
G232_09661	0.6990	SM13	S
G232_09661	0.0000	SM14	S
G232_09661	0.0000	SM18	S
G232_09661	0.7851	SM24	S
G232_09661	0.8068	SM27	S
G232_09661	0.9107	SM28	S
G232_09661	0.9444	SM29	S
G232_09661	0.3333	SM35	S
G232_09661	0.0000	SM36	S
G232_09661	0.9331	SM42	S
G232_09661	0.7515	SM48	S
G232_09661	0.9160	SM57	S
G232_09661	0.6219	SM66	S
G232_09661	0.9708	SM67	S
G232_09661	0.0000	SM72	S
G232_09661	0.6978	SM74	S
G232_09661	1.1907	SM84	S
G232_09661	0.9424	SM9	S
G232_09661	0.8804	SM91	S
