GENE	COVERAGE	STRAIN	GROUP
G232_05110	0.0961	Rstd	R
G232_05110	0.0629	SM102	S
G232_05110	0.2231	SM104	S
G232_05110	0.1440	SM105	S
G232_05110	0.0643	SM108	S
G232_05110	0.0000	SM109	S
G232_05110	0.1145	SM11	S
G232_05110	0.2450	SM122	S
G232_05110	0.0563	SM13	S
G232_05110	0.3038	SM14	S
G232_05110	0.2497	SM18	S
G232_05110	0.0000	SM24	S
G232_05110	0.1189	SM27	S
G232_05110	0.0143	SM28	S
G232_05110	0.4094	SM29	S
G232_05110	0.3524	SM35	S
G232_05110	0.0000	SM36	S
G232_05110	0.2324	SM42	S
G232_05110	0.6485	SM48	S
G232_05110	0.8067	SM57	S
G232_05110	0.1665	SM66	S
G232_05110	0.2695	SM67	S
G232_05110	0.0739	SM72	S
G232_05110	0.4245	SM74	S
G232_05110	0.1861	SM84	S
G232_05110	0.0592	SM9	S
G232_05110	0.2666	SM91	S
