GENE	COVERAGE	STRAIN	GROUP
G232_09874	1.2924	Rstd	R
G232_09874	0.0909	SM102	S
G232_09874	1.5430	SM104	S
G232_09874	2.0272	SM105	S
G232_09874	1.8423	SM108	S
G232_09874	1.4696	SM109	S
G232_09874	1.8253	SM11	S
G232_09874	1.7616	SM122	S
G232_09874	2.4252	SM13	S
G232_09874	0.9005	SM14	S
G232_09874	1.0999	SM18	S
G232_09874	2.4079	SM24	S
G232_09874	2.4395	SM27	S
G232_09874	2.1893	SM28	S
G232_09874	2.1784	SM29	S
G232_09874	2.6476	SM35	S
G232_09874	0.0506	SM36	S
G232_09874	2.0141	SM42	S
G232_09874	1.7818	SM48	S
G232_09874	1.6218	SM57	S
G232_09874	2.4323	SM66	S
G232_09874	1.2208	SM67	S
G232_09874	0.2808	SM72	S
G232_09874	1.8993	SM74	S
G232_09874	1.7910	SM84	S
G232_09874	2.5552	SM9	S
G232_09874	1.8583	SM91	S
G232_09875	0.5659	Rstd	R
G232_09875	0.1748	SM102	S
G232_09875	0.6062	SM104	S
G232_09875	0.5914	SM105	S
G232_09875	0.8983	SM108	S
G232_09875	0.5783	SM109	S
G232_09875	0.5542	SM11	S
G232_09875	0.6623	SM122	S
G232_09875	0.8990	SM13	S
G232_09875	0.1559	SM14	S
G232_09875	0.0000	SM18	S
G232_09875	0.7807	SM24	S
G232_09875	0.7431	SM27	S
G232_09875	0.8000	SM28	S
G232_09875	0.2485	SM29	S
G232_09875	0.3714	SM35	S
G232_09875	0.0000	SM36	S
G232_09875	0.9243	SM42	S
G232_09875	0.4727	SM48	S
G232_09875	0.7395	SM57	S
G232_09875	0.6916	SM66	S
G232_09875	0.8604	SM67	S
G232_09875	0.0246	SM72	S
G232_09875	0.3165	SM74	S
G232_09875	0.9184	SM84	S
G232_09875	0.7184	SM9	S
G232_09875	0.6918	SM91	S
