GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07584	9.52	0.49	7.19	1.80	3.94	1.82	1.23	0.74	4.60	2.55	9.58	2.22	4.07	1.84	3.01	0.98	1.12	4.21	1.46	0.83	5.40	2.73	1.21	0.93	10.29	4.19	9.07
G232_07585	7.79	1.43	5.12	1.60	2.89	1.83	1.85	1.31	4.23	3.31	9.51	1.56	2.83	2.10	2.46	1.31	3.51	4.59	1.08	1.04	5.56	2.61	2.75	0.79	9.93	3.17	7.77
G232_07586	7.89	1.20	6.13	2.36	5.23	1.73	0.61	1.16	4.50	2.60	7.95	1.50	3.40	2.68	2.74	0.61	1.35	6.11	1.13	0.60	6.81	2.61	0.98	1.32	8.08	4.95	10.73
G232_07587	7.67	0.23	5.05	0.94	3.37	1.24	1.10	1.38	1.97	1.06	9.25	1.07	1.38	1.93	4.09	0.53	0.02	3.93	1.14	0.77	7.86	2.50	0.00	0.26	9.61	3.30	6.66
G232_07588	7.15	1.17	5.48	3.00	3.74	1.52	0.66	1.40	2.87	2.00	11.12	1.38	2.58	1.61	4.35	0.51	0.52	5.29	1.10	0.82	5.60	3.11	0.61	1.28	8.98	4.32	11.67
G232_07589	6.05	0.16	6.88	1.59	4.57	2.35	1.08	2.34	4.44	0.88	8.46	2.04	3.61	1.54	2.39	1.00	0.14	5.00	1.95	1.40	5.82	1.61	0.21	1.55	9.84	4.86	6.92
G232_07590	10.17	1.29	6.82	2.00	3.86	1.95	1.69	1.32	4.17	3.94	10.38	1.81	3.98	2.79	3.71	0.95	3.06	4.60	1.39	1.20	6.70	3.12	1.67	0.87	11.08	5.47	9.48
G232_07591	9.88	0.76	6.90	1.91	4.47	2.56	1.30	0.93	4.01	0.98	10.09	2.06	4.74	3.11	4.09	1.15	0.81	4.94	1.42	0.95	8.02	2.25	0.87	1.45	10.27	5.20	10.24
G232_07592	8.77	0.45	6.44	1.70	4.38	1.62	1.27	0.74	2.94	0.80	2.58	1.97	2.16	1.82	0.00	0.93	0.04	3.84	0.98	0.58	6.12	2.99	0.17	0.20	8.87	3.66	9.05
G232_07593	9.16	3.10	6.25	2.40	4.58	3.30	1.47	1.15	4.14	6.38	10.59	1.31	3.14	2.27	4.38	0.99	7.30	4.89	1.48	0.89	8.18	3.47	6.08	0.87	11.45	5.61	9.25
G232_07594	8.59	0.99	5.98	1.84	3.38	1.58	1.84	0.67	4.64	3.28	8.85	2.36	4.07	2.79	3.10	1.17	3.15	5.32	1.68	1.17	7.41	1.91	2.24	0.95	8.75	5.64	11.45
G232_07595	3.49	0.21	1.66	1.62	1.20	0.39	0.13	0.53	2.73	1.35	5.95	0.78	1.66	0.68	2.06	0.33	0.04	2.02	0.91	0.00	2.91	0.55	0.25	0.46	4.47	2.25	4.97
