GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01254	5.78	0.49	6.27	1.07	2.87	1.82	1.32	0.78	4.85	3.27	10.75	2.09	4.26	2.78	2.87	0.78	2.01	5.05	1.44	0.82	5.74	1.99	1.43	0.81	11.31	6.95	8.06
G232_01255	5.51	0.27	6.13	2.27	3.51	1.73	0.63	2.05	4.08	1.06	9.10	2.16	2.74	1.75	3.48	1.56	0.04	3.45	1.36	1.62	7.36	2.22	0.00	1.45	8.34	4.12	8.93
G232_01256	8.59	2.32	5.83	2.30	4.05	2.50	1.52	1.32	4.41	5.97	9.34	1.86	3.77	2.65	4.65	0.60	4.80	5.74	1.44	1.17	4.98	2.59	3.36	1.00	12.43	5.38	9.71
G232_01257	10.20	0.08	4.67	2.01	3.92	1.07	0.80	0.67	3.56	0.32	0.00	1.96	3.14	2.98	6.31	0.51	0.16	3.75	2.00	1.03	6.10	3.41	0.16	1.39	11.54	4.56	9.31
G232_01258	7.73	0.00	5.56	1.90	2.21	1.34	1.21	1.15	5.70	1.38	9.94	2.18	4.79	2.76	3.90	1.99	0.00	3.86	1.11	1.60	5.87	1.59	0.07	0.82	13.82	6.13	12.27
G232_01259	8.64	0.51	7.13	2.29	4.06	1.72	1.08	1.55	3.91	2.99	10.62	1.91	3.72	2.48	3.91	0.83	1.11	4.51	1.45	0.91	7.24	2.59	0.98	0.83	11.13	4.85	9.35
G232_01260	7.65	0.30	5.72	2.27	3.26	1.61	0.54	1.13	4.48	2.61	10.37	2.07	3.26	2.44	4.12	0.41	0.77	5.59	1.65	0.33	4.01	2.21	0.57	1.15	10.80	5.49	9.03
G232_01261	10.18	0.83	5.67	1.85	3.95	2.24	1.30	1.10	3.58	2.35	9.77	1.46	3.66	2.43	4.55	1.00	1.56	4.36	1.27	0.86	6.04	2.39	1.36	0.92	11.40	4.13	8.29
G232_01262	7.73	0.09	8.05	2.76	2.85	2.10	0.50	1.53	3.37	0.64	7.68	2.00	2.71	2.46	4.74	0.57	0.06	4.39	0.39	1.13	5.80	2.49	0.00	1.03	7.77	5.39	8.44
G232_01263	11.10	1.70	6.60	2.19	3.86	2.33	1.55	1.01	4.78	4.20	11.96	1.24	3.21	1.71	2.98	1.75	1.73	4.74	0.61	1.35	5.11	2.11	2.23	1.59	12.60	5.15	8.48
G232_01264	9.02	1.26	6.02	2.27	3.70	1.22	1.12	1.05	3.07	4.76	9.96	1.53	3.75	2.62	4.02	0.98	3.17	5.22	1.43	0.91	5.73	2.97	2.33	0.86	10.57	3.90	9.34
G232_01265	8.98	1.37	6.44	2.22	4.51	1.93	1.29	1.47	4.41	2.78	11.40	1.26	2.97	2.00	3.15	0.96	1.98	3.50	1.84	1.55	7.91	2.65	1.49	0.91	10.27	4.84	10.75
G232_01266	4.92	0.00	3.97	1.09	2.89	0.97	1.97	0.24	3.00	2.72	9.23	1.23	2.00	1.42	4.13	0.94	0.00	2.67	1.95	0.86	6.17	2.16	0.05	2.80	9.52	4.67	8.94
G232_01267	8.50	0.98	6.03	1.95	4.08	1.49	1.22	1.48	4.82	4.26	9.70	1.30	3.10	2.75	3.40	0.94	1.75	4.59	1.72	0.88	5.13	2.63	1.40	1.73	9.63	4.08	8.25
G232_01268	8.72	1.77	4.58	2.43	3.65	1.51	1.49	1.08	4.18	6.47	10.24	1.57	4.48	3.00	3.91	0.43	4.34	6.55	1.25	1.05	5.46	2.78	4.31	0.55	10.84	5.91	8.56
G232_01269	5.18	1.01	5.03	1.38	3.63	1.65	1.74	1.11	2.85	2.60	8.62	1.38	4.22	1.50	2.74	0.88	2.45	3.72	1.16	0.60	6.78	1.64	2.11	0.62	10.24	4.33	7.20
G232_01270	7.48	0.74	3.98	2.33	3.11	2.58	1.23	0.73	2.51	1.99	7.07	1.96	3.37	2.65	2.87	0.51	1.15	3.07	1.33	0.53	6.77	1.90	1.69	1.11	7.23	4.44	7.78
G232_01271	7.78	1.04	7.23	2.77	4.41	2.13	2.02	0.97	4.15	4.33	12.43	1.75	3.72	2.35	2.79	0.46	3.37	3.78	1.21	0.73	6.46	3.88	2.48	1.01	10.96	3.77	9.24
G232_01272	9.34	1.56	5.49	1.98	3.60	1.53	1.10	1.33	3.84	3.13	9.10	1.16	3.62	2.78	4.48	0.81	2.27	5.20	2.13	0.90	6.61	2.90	1.81	0.67	11.16	3.94	8.89
G232_01273	6.15	2.47	6.30	2.12	3.66	2.29	1.09	0.43	4.64	4.11	8.23	1.43	3.41	2.18	5.30	0.80	2.54	4.53	1.08	2.47	8.71	3.30	3.21	1.92	8.08	4.85	9.22
G232_01274	9.39	0.22	5.32	1.74	4.00	1.92	1.06	1.13	4.50	2.07	9.92	1.76	2.78	2.55	2.90	0.76	0.32	5.84	0.78	0.91	6.65	2.25	0.71	0.97	8.41	3.93	8.08
G232_01275	7.94	0.10	4.92	2.08	4.24	1.18	1.21	1.05	3.56	0.35	0.00	2.11	3.80	2.99	0.33	0.27	0.00	3.38	2.86	1.27	6.63	3.30	0.19	0.77	10.02	7.99	6.68
