GENE	COVERAGE	STRAIN	GROUP
G232_00668	0.8722	Rstd	R
G232_00668	4.7273	SM102	S
G232_00668	0.9315	SM104	S
G232_00668	0.8755	SM105	S
G232_00668	1.0685	SM108	S
G232_00668	0.9957	SM109	S
G232_00668	0.7470	SM11	S
G232_00668	1.1457	SM122	S
G232_00668	0.8058	SM13	S
G232_00668	1.6801	SM14	S
G232_00668	1.6602	SM18	S
G232_00668	0.8377	SM24	S
G232_00668	0.8429	SM27	S
G232_00668	0.9357	SM28	S
G232_00668	1.2339	SM29	S
G232_00668	1.4857	SM35	S
G232_00668	2.2451	SM36	S
G232_00668	1.2289	SM42	S
G232_00668	0.8485	SM48	S
G232_00668	1.1261	SM57	S
G232_00668	0.9781	SM66	S
G232_00668	0.6916	SM67	S
G232_00668	2.8177	SM72	S
G232_00668	0.6187	SM74	S
G232_00668	0.8627	SM84	S
G232_00668	0.8544	SM9	S
G232_00668	0.8432	SM91	S
G232_00669	0.8731	Rstd	R
G232_00669	0.2308	SM102	S
G232_00669	1.1156	SM104	S
G232_00669	0.9416	SM105	S
G232_00669	0.6660	SM108	S
G232_00669	0.7652	SM109	S
G232_00669	0.9157	SM11	S
G232_00669	0.5695	SM122	S
G232_00669	1.1107	SM13	S
G232_00669	0.2527	SM14	S
G232_00669	1.1498	SM18	S
G232_00669	1.0833	SM24	S
G232_00669	0.7665	SM27	S
G232_00669	0.7786	SM28	S
G232_00669	1.1023	SM29	S
G232_00669	0.9238	SM35	S
G232_00669	0.0778	SM36	S
G232_00669	0.8433	SM42	S
G232_00669	0.4970	SM48	S
G232_00669	1.2269	SM57	S
G232_00669	0.7703	SM66	S
G232_00669	0.7532	SM67	S
G232_00669	0.0099	SM72	S
G232_00669	0.3309	SM74	S
G232_00669	0.9054	SM84	S
G232_00669	0.6912	SM9	S
G232_00669	0.9247	SM91	S
G232_00670	0.5798	Rstd	R
G232_00670	0.0350	SM102	S
G232_00670	1.2339	SM104	S
G232_00670	0.5603	SM105	S
G232_00670	0.7199	SM108	S
G232_00670	0.7565	SM109	S
G232_00670	0.6867	SM11	S
G232_00670	0.9934	SM122	S
G232_00670	0.8466	SM13	S
G232_00670	0.7446	SM14	S
G232_00670	1.3752	SM18	S
G232_00670	0.8026	SM24	S
G232_00670	0.5202	SM27	S
G232_00670	0.6036	SM28	S
G232_00670	1.0789	SM29	S
G232_00670	1.2381	SM35	S
G232_00670	0.0545	SM36	S
G232_00670	0.8539	SM42	S
G232_00670	1.0061	SM48	S
G232_00670	1.6218	SM57	S
G232_00670	1.2890	SM66	S
G232_00670	1.0584	SM67	S
G232_00670	0.2020	SM72	S
G232_00670	1.0144	SM74	S
