GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01752	6.72	0.39	5.73	3.07	3.70	1.73	1.26	0.74	4.55	2.53	11.87	2.46	4.23	2.74	6.05	1.15	1.27	4.56	1.01	0.88	8.52	3.04	1.12	1.19	11.19	6.35	11.12
G232_01753	9.76	1.61	6.08	1.88	3.80	2.81	1.34	0.78	4.88	5.96	13.39	1.63	4.42	3.51	4.46	0.87	4.83	4.23	1.99	1.10	7.08	2.42	3.14	1.10	13.15	6.06	9.40
G232_01754	9.43	0.10	7.22	1.49	4.29	1.61	1.19	1.19	3.77	1.78	10.02	2.12	4.06	2.21	3.77	0.51	0.48	4.48	1.98	1.10	6.65	2.04	0.49	0.97	12.42	4.40	11.02
G232_01755	6.10	0.66	4.19	2.53	3.96	0.97	0.61	1.78	2.99	0.99	0.29	1.74	3.35	1.51	0.00	0.53	0.00	4.10	1.99	1.89	5.20	2.34	0.18	0.94	14.26	4.60	11.18
G232_01756	9.57	0.30	6.28	1.88	3.47	1.77	0.87	1.26	4.24	2.95	12.43	1.66	4.03	2.73	4.25	0.84	0.41	5.07	1.21	0.85	5.47	2.36	0.36	0.67	12.24	5.19	10.86
G232_01757	8.17	1.75	5.70	1.31	3.45	1.65	1.22	1.37	5.28	2.93	9.06	1.23	2.88	1.79	3.28	0.52	2.60	4.26	1.31	1.08	5.21	3.08	1.54	0.81	13.67	4.44	9.19
G232_01758	8.07	0.00	6.26	1.74	3.62	1.80	0.79	0.95	4.37	1.17	11.30	0.94	4.33	2.57	3.19	0.66	0.12	4.73	0.97	1.02	6.60	2.08	0.06	1.34	10.81	4.88	8.82
G232_01759	9.87	0.10	6.28	3.47	3.95	2.07	0.59	0.91	4.43	0.39	7.81	1.66	3.38	3.13	3.10	0.93	0.10	3.60	1.07	0.44	7.20	2.26	0.39	1.14	11.93	7.11	9.36
G232_01760	8.12	0.73	5.76	1.49	4.46	1.62	1.09	1.38	3.47	1.82	9.52	1.15	2.75	2.43	4.08	0.81	1.24	4.32	0.95	1.35	5.52	2.98	1.13	0.63	10.12	4.36	9.85
G232_01761	9.56	1.14	6.39	0.89	3.43	1.99	1.58	2.36	3.30	1.96	10.14	1.87	2.33	2.65	2.84	0.41	1.08	4.54	1.49	0.60	6.04	2.85	1.25	0.96	9.41	4.26	7.50
G232_01762	9.72	0.31	5.75	2.51	3.31	1.41	1.78	1.31	3.47	2.56	10.38	1.00	2.39	3.03	2.72	0.58	0.30	3.58	0.78	0.91	6.55	2.41	0.46	1.85	11.09	4.11	10.11
G232_01763	7.22	0.79	5.67	1.74	4.19	1.44	1.02	1.41	4.22	2.30	11.50	1.44	3.47	1.94	4.55	1.81	1.13	4.56	1.09	0.97	6.31	2.72	0.75	0.96	10.32	4.60	8.46
G232_01764	10.74	0.29	6.35	2.86	3.88	0.96	1.12	0.98	4.25	1.56	10.70	1.75	3.97	2.00	3.81	0.59	0.30	4.58	0.89	0.77	6.37	1.87	0.39	1.20	10.20	5.56	9.53
