GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00591	6.75	12.09	5.32	3.03	3.66	4.29	3.86	0.71	4.65	23.69	0.00	1.21	3.40	1.96	0.47	1.55	32.90	4.54	2.98	2.26	5.23	3.91	26.34	1.28	12.16	5.75	11.91
G232_00592	8.66	0.81	5.76	1.63	2.81	1.41	0.79	1.23	3.94	1.97	9.57	1.61	3.25	2.37	3.84	0.82	0.69	4.88	0.96	0.83	5.32	2.36	0.75	0.63	11.50	4.73	10.04
G232_00593	9.66	0.76	7.40	2.61	4.10	1.53	1.23	1.05	3.15	1.57	8.62	1.42	3.13	2.81	3.66	0.57	1.40	4.32	1.23	1.19	6.30	2.83	1.13	1.03	12.65	3.64	8.84
G232_00594	9.35	0.83	6.10	1.91	4.22	1.48	1.06	1.15	3.98	1.51	9.81	1.70	3.03	2.83	4.01	0.36	1.28	4.56	1.23	1.11	5.83	2.30	0.84	1.14	10.26	4.27	10.44
G232_00595	7.46	0.36	5.84	1.87	3.61	1.22	0.73	0.82	4.17	1.75	8.99	1.60	3.88	2.33	3.94	0.39	0.31	4.71	0.69	0.63	5.33	2.51	0.72	0.68	12.12	4.94	7.91
G232_00596	14.15	8.51	14.47	1.92	7.86	5.49	2.70	1.69	4.61	7.80	12.71	1.76	3.48	2.63	4.68	2.39	4.50	5.24	2.37	2.06	9.49	4.85	7.35	3.15	10.20	6.40	10.50
G232_00597	10.78	0.63	6.33	2.07	4.21	1.76	1.19	1.21	4.94	1.33	9.44	2.26	4.28	1.84	3.39	0.87	1.07	5.16	1.32	1.19	6.96	2.50	1.00	1.30	10.93	4.38	9.73
G232_00598	10.16	1.64	6.19	1.83	4.45	1.03	0.90	1.58	3.33	4.37	12.16	1.94	4.23	2.69	4.08	1.07	2.05	4.59	1.80	1.30	5.83	2.12	1.90	1.37	9.82	5.26	10.31
G232_00599	9.12	0.20	7.50	1.91	4.13	2.23	1.94	1.34	4.11	1.08	9.94	2.20	4.18	2.46	3.93	0.74	0.09	4.67	1.84	0.62	5.49	3.18	0.27	1.26	12.84	3.88	10.50
G232_00600	8.67	10.66	6.19	1.36	2.47	1.82	2.39	1.35	4.44	16.80	13.16	1.29	3.14	2.23	3.31	1.32	21.11	7.29	1.93	0.90	5.06	1.92	14.80	0.68	12.33	5.62	9.40
G232_00601	10.60	5.24	5.96	1.53	2.05	2.95	2.02	1.16	4.61	14.77	10.23	1.47	3.30	2.84	3.16	0.74	11.26	7.13	1.85	1.57	6.89	2.26	9.85	1.62	12.24	4.20	11.47
G232_00602	10.80	0.81	8.17	1.93	3.90	1.78	1.24	1.06	4.90	2.96	10.25	2.17	3.72	2.65	3.90	0.62	1.42	4.54	1.06	0.92	7.44	2.17	1.03	1.72	10.84	5.67	10.44
