GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05872	9.33	0.86	6.02	1.78	4.01	1.57	0.81	2.08	4.12	2.50	9.91	1.50	2.77	2.19	3.45	0.55	2.18	4.39	1.17	1.60	4.64	2.13	1.49	1.13	10.23	4.23	8.73
G232_05873	7.48	1.45	6.36	3.06	3.13	1.31	1.11	1.08	5.73	3.57	10.04	1.56	4.21	2.42	3.53	0.74	3.23	5.14	1.95	1.11	7.46	1.78	2.11	0.79	12.47	5.80	9.62
G232_05874	6.29	4.15	7.75	1.95	3.93	3.06	0.98	0.34	7.60	7.36	13.05	2.30	4.21	3.16	4.37	1.04	5.67	5.66	1.42	0.89	5.22	1.71	4.46	0.91	10.14	5.53	15.29
G232_05875	9.01	1.47	6.12	1.66	4.35	1.95	1.64	1.32	4.46	3.59	11.26	1.66	4.57	2.41	3.94	0.97	3.13	4.87	1.42	1.04	6.97	3.00	2.11	0.97	12.03	5.18	10.52
G232_05876	11.08	0.00	8.11	1.91	3.83	2.21	0.73	0.94	4.63	1.00	8.69	1.24	3.43	2.78	2.47	1.48	0.00	4.08	1.34	1.14	6.97	2.89	0.06	1.06	12.83	5.18	9.11
G232_05877	10.14	0.60	5.43	2.54	3.47	2.33	0.35	1.02	4.26	2.00	9.10	1.71	4.93	2.69	4.34	0.40	1.01	3.56	1.56	0.35	5.34	3.22	1.16	0.53	11.68	4.62	7.60
G232_05878	8.60	0.38	5.76	1.26	3.66	1.28	1.55	1.52	5.16	2.08	9.85	1.23	4.03	4.55	4.86	1.19	2.88	7.88	0.46	0.49	6.60	2.67	1.56	0.45	10.91	6.32	10.82
G232_05879	8.63	0.58	5.02	1.77	2.73	1.10	2.05	1.11	3.32	0.42	0.00	1.22	3.07	3.11	0.00	1.07	0.33	4.74	1.59	0.76	8.53	2.81	0.23	1.94	9.76	2.26	10.71
G232_05880	7.63	0.84	7.08	2.64	4.41	2.18	2.29	1.18	3.89	2.69	9.31	2.57	4.26	3.56	3.28	0.89	3.09	3.94	1.28	0.49	5.46	2.09	1.34	1.56	11.91	5.67	9.47
G232_05881	9.39	0.10	6.15	0.65	4.78	1.57	1.09	2.00	3.30	1.47	11.22	2.12	4.55	2.73	3.21	0.56	0.26	4.77	1.50	0.46	6.07	2.41	0.41	1.08	10.30	5.40	9.27
G232_05882	8.18	0.40	6.27	1.71	4.15	1.43	1.31	1.30	3.70	2.29	9.81	1.56	3.64	1.78	3.24	1.30	0.43	4.30	1.15	1.22	6.61	2.71	0.46	1.20	10.78	4.55	9.40
G232_05883	15.03	4.58	7.18	4.14	4.11	1.86	2.85	2.55	4.07	7.65	0.00	1.69	3.90	2.89	1.64	0.82	9.00	8.93	2.13	1.35	6.51	3.63	5.28	0.40	17.82	6.34	17.26
