GENE	COVERAGE	STRAIN	GROUP
G232_00648	0.7096	Rstd	R
G232_00648	2.4476	SM102	S
G232_00648	0.8737	SM104	S
G232_00648	0.7198	SM105	S
G232_00648	0.9502	SM108	S
G232_00648	0.9130	SM109	S
G232_00648	1.0361	SM11	S
G232_00648	0.6954	SM122	S
G232_00648	0.6680	SM13	S
G232_00648	1.8629	SM14	S
G232_00648	1.3459	SM18	S
G232_00648	0.8289	SM24	S
G232_00648	0.7601	SM27	S
G232_00648	0.8679	SM28	S
G232_00648	1.0117	SM29	S
G232_00648	0.9143	SM35	S
G232_00648	2.6770	SM36	S
G232_00648	0.8715	SM42	S
G232_00648	0.5697	SM48	S
G232_00648	1.1261	SM57	S
G232_00648	0.7135	SM66	S
G232_00648	0.7143	SM67	S
G232_00648	2.5862	SM72	S
G232_00648	0.7842	SM74	S
G232_00648	0.8345	SM84	S
G232_00648	0.7792	SM9	S
G232_00648	0.7511	SM91	S
G232_00649	0.7810	Rstd	R
G232_00649	1.6503	SM102	S
G232_00649	0.7997	SM104	S
G232_00649	0.8054	SM105	S
G232_00649	0.8755	SM108	S
G232_00649	0.8913	SM109	S
G232_00649	0.9217	SM11	S
G232_00649	1.1258	SM122	S
G232_00649	0.8641	SM13	S
G232_00649	1.8387	SM14	S
G232_00649	1.3301	SM18	S
G232_00649	0.6974	SM24	S
G232_00649	0.7091	SM27	S
G232_00649	0.8393	SM28	S
G232_00649	1.2310	SM29	S
G232_00649	0.6667	SM35	S
G232_00649	2.0623	SM36	S
G232_00649	0.8609	SM42	S
G232_00649	0.9091	SM48	S
G232_00649	0.8487	SM57	S
G232_00649	0.7819	SM66	S
G232_00649	0.7630	SM67	S
G232_00649	1.7586	SM72	S
G232_00649	0.6619	SM74	S
G232_00649	0.9298	SM84	S
G232_00649	0.7536	SM9	S
G232_00649	0.8344	SM91	S
G232_00650	0.6947	Rstd	R
G232_00650	0.3147	SM102	S
G232_00650	0.7500	SM104	S
G232_00650	0.8872	SM105	S
G232_00650	0.7967	SM108	S
G232_00650	0.4913	SM109	S
G232_00650	0.9277	SM11	S
G232_00650	1.1589	SM122	S
G232_00650	0.7573	SM13	S
G232_00650	0.4516	SM14	S
G232_00650	1.2923	SM18	S
G232_00650	0.5351	SM24	S
G232_00650	0.5456	SM27	S
G232_00650	0.9607	SM28	S
G232_00650	0.9035	SM29	S
G232_00650	0.9333	SM35	S
G232_00650	0.1907	SM36	S
G232_00650	0.5088	SM42	S
G232_00650	0.6788	SM48	S
G232_00650	1.0672	SM57	S
G232_00650	0.9123	SM66	S
G232_00650	0.9838	SM67	S
G232_00650	2.4828	SM72	S
G232_00650	0.6835	SM74	S
G232_00650	0.6720	SM84	S
G232_00650	0.7776	SM9	S
G232_00650	0.6306	SM91	S
G232_00651	1.1943	Rstd	R
G232_00651	0.2098	SM102	S
G232_00651	0.9019	SM104	S
G232_00651	1.0078	SM105	S
