GENE	COVERAGE	STRAIN	GROUP
G232_10456	0.6016	Rstd	R
G232_10456	1.0070	SM102	S
G232_10456	0.7446	SM104	S
G232_10456	0.4319	SM105	S
G232_10456	1.0830	SM108	S
G232_10456	0.9174	SM109	S
G232_10456	0.7892	SM11	S
G232_10456	0.7285	SM122	S
G232_10456	0.7223	SM13	S
G232_10456	0.6667	SM14	S
G232_10456	1.0658	SM18	S
G232_10456	0.9211	SM24	S
G232_10456	0.4798	SM27	S
G232_10456	0.5571	SM28	S
G232_10456	0.6696	SM29	S
G232_10456	0.6476	SM35	S
G232_10456	0.7354	SM36	S
G232_10456	0.5511	SM42	S
G232_10456	0.4606	SM48	S
G232_10456	1.0924	SM57	S
G232_10456	0.7071	SM66	S
G232_10456	0.7662	SM67	S
G232_10456	0.8276	SM72	S
G232_10456	1.1079	SM74	S
G232_10456	0.6697	SM84	S
G232_10456	0.5808	SM9	S
G232_10456	0.7440	SM91	S
G232_10457	0.9177	Rstd	R
G232_10457	0.2378	SM102	S
G232_10457	0.8132	SM104	S
G232_10457	0.8599	SM105	S
G232_10457	0.9834	SM108	S
G232_10457	1.0304	SM109	S
G232_10457	0.8434	SM11	S
G232_10457	1.0397	SM122	S
G232_10457	0.8621	SM13	S
G232_10457	0.4704	SM14	S
G232_10457	1.1352	SM18	S
G232_10457	0.8421	SM24	S
G232_10457	0.7261	SM27	S
G232_10457	0.7464	SM28	S
G232_10457	0.7456	SM29	S
G232_10457	0.8571	SM35	S
G232_10457	0.3619	SM36	S
G232_10457	0.8222	SM42	S
G232_10457	0.5394	SM48	S
G232_10457	0.5378	SM57	S
G232_10457	0.6503	SM66	S
G232_10457	0.7825	SM67	S
G232_10457	0.3202	SM72	S
G232_10457	0.9928	SM74	S
G232_10457	0.7292	SM84	S
G232_10457	0.8480	SM9	S
G232_10457	0.7511	SM91	S
G232_10458	0.6957	Rstd	R
G232_10458	0.5944	SM102	S
G232_10458	0.8212	SM104	S
G232_10458	0.8016	SM105	S
G232_10458	0.6680	SM108	S
G232_10458	1.0826	SM109	S
G232_10458	0.5422	SM11	S
G232_10458	0.5894	SM122	S
G232_10458	0.7068	SM13	S
G232_10458	0.4731	SM14	S
G232_10458	1.0804	SM18	S
G232_10458	0.8246	SM24	S
G232_10458	0.4628	SM27	S
G232_10458	0.6679	SM28	S
G232_10458	1.0292	SM29	S
G232_10458	0.4857	SM35	S
G232_10458	0.3113	SM36	S
G232_10458	0.6620	SM42	S
G232_10458	0.7697	SM48	S
G232_10458	1.2521	SM57	S
G232_10458	0.6865	SM66	S
G232_10458	0.8864	SM67	S
G232_10458	0.6749	SM72	S
G232_10458	1.5468	SM74	S
G232_10458	0.6995	SM84	S
G232_10458	0.6304	SM9	S
G232_10458	0.8361	SM91	S
G232_10459	0.5302	Rstd	R
G232_10459	2.1538	SM102	S
G232_10459	0.6626	SM104	S
G232_10459	0.9066	SM105	S
G232_10459	0.7614	SM108	S
G232_10459	1.3130	SM109	S
G232_10459	1.5060	SM11	S
G232_10459	0.6225	SM122	S
G232_10459	0.6136	SM13	S
G232_10459	1.8737	SM14	S
G232_10459	0.6724	SM18	S
G232_10459	0.5614	SM24	S
G232_10459	0.5626	SM27	S
G232_10459	1.0893	SM28	S
G232_10459	0.5292	SM29	S
G232_10459	0.4952	SM35	S
G232_10459	2.4864	SM36	S
G232_10459	0.6356	SM42	S
G232_10459	0.9758	SM48	S
G232_10459	1.1849	SM57	S
G232_10459	0.9097	SM66	S
G232_10459	0.5357	SM67	S
G232_10459	2.1182	SM72	S
G232_10459	1.2590	SM74	S
G232_10459	0.6781	SM84	S
G232_10459	0.3776	SM9	S
G232_10459	0.6324	SM91	S
G232_10460	0.8325	Rstd	R
G232_10460	0.6923	SM102	S
G232_10460	0.7863	SM104	S
G232_10460	0.6809	SM105	S
G232_10460	0.7676	SM108	S
G232_10460	0.7826	SM109	S
G232_10460	0.6506	SM11	S
G232_10460	1.0066	SM122	S
G232_10460	1.0893	SM13	S
G232_10460	0.3575	SM14	S
G232_10460	1.0207	SM18	S
G232_10460	0.9781	SM24	S
G232_10460	0.8089	SM27	S
G232_10460	0.9143	SM28	S
G232_10460	0.6199	SM29	S
G232_10460	0.4000	SM35	S
G232_10460	0.4047	SM36	S
G232_10460	0.9912	SM42	S
G232_10460	0.8606	SM48	S
G232_10460	0.5546	SM57	S
G232_10460	0.7484	SM66	S
G232_10460	0.8896	SM67	S
G232_10460	0.5665	SM72	S
G232_10460	0.8201	SM74	S
G232_10460	0.9092	SM84	S
G232_10460	0.9552	SM9	S
G232_10460	0.9362	SM91	S
G232_10461	0.7958	Rstd	R
G232_10461	0.1049	SM102	S
G232_10461	0.8239	SM104	S
G232_10461	0.8638	SM105	S
G232_10461	0.9938	SM108	S
G232_10461	0.8522	SM109	S
G232_10461	0.3916	SM11	S
G232_10461	1.0397	SM122	S
G232_10461	0.7981	SM13	S
G232_10461	0.5323	SM14	S
G232_10461	1.0597	SM18	S
G232_10461	0.7456	SM24	S
G232_10461	0.7834	SM27	S
G232_10461	0.3857	SM28	S
G232_10461	0.4123	SM29	S
G232_10461	0.4952	SM35	S
G232_10461	0.0000	SM36	S
G232_10461	1.1461	SM42	S
G232_10461	0.8364	SM48	S
G232_10461	0.4538	SM57	S
G232_10461	0.7394	SM66	S
G232_10461	1.0747	SM67	S
G232_10461	0.0887	SM72	S
G232_10461	0.8777	SM74	S
G232_10461	0.8719	SM84	S
G232_10461	0.6800	SM9	S
G232_10461	1.0434	SM91	S
G232_10462	0.7542	Rstd	R
G232_10462	0.0699	SM102	S
G232_10462	1.0618	SM104	S
G232_10462	0.4747	SM105	S
G232_10462	0.9025	SM108	S
G232_10462	0.6087	SM109	S
G232_10462	0.7349	SM11	S
G232_10462	0.6026	SM122	S
G232_10462	0.5573	SM13	S
G232_10462	0.3441	SM14	S
G232_10462	1.0560	SM18	S
G232_10462	0.6096	SM24	S
G232_10462	0.6858	SM27	S
G232_10462	0.8250	SM28	S
G232_10462	1.0614	SM29	S
G232_10462	0.7143	SM35	S
G232_10462	0.0739	SM36	S
G232_10462	0.6021	SM42	S
G232_10462	0.3636	SM48	S
G232_10462	0.6975	SM57	S
G232_10462	0.7032	SM66	S
G232_10462	0.6851	SM67	S
G232_10462	0.1084	SM72	S
G232_10462	0.4245	SM74	S
G232_10462	0.7254	SM84	S
G232_10462	0.7264	SM9	S
G232_10462	0.6537	SM91	S
G232_10463	0.8424	Rstd	R
G232_10463	1.2657	SM102	S
G232_10463	0.6573	SM104	S
G232_10463	0.8560	SM105	S
G232_10463	0.8133	SM108	S
G232_10463	1.1304	SM109	S
G232_10463	1.1627	SM11	S
G232_10463	0.5298	SM122	S
G232_10463	1.0816	SM13	S
G232_10463	1.9731	SM14	S
G232_10463	1.1657	SM18	S
G232_10463	0.7807	SM24	S
G232_10463	0.6773	SM27	S
G232_10463	0.9643	SM28	S
G232_10463	1.2924	SM29	S
G232_10463	0.7524	SM35	S
G232_10463	2.1284	SM36	S
G232_10463	0.7782	SM42	S
G232_10463	0.8485	SM48	S
G232_10463	0.6975	SM57	S
G232_10463	0.8335	SM66	S
G232_10463	0.6136	SM67	S
G232_10463	1.7044	SM72	S
G232_10463	0.5396	SM74	S
G232_10463	0.6895	SM84	S
G232_10463	0.6192	SM9	S
G232_10463	0.8096	SM91	S
G232_10464	0.8959	Rstd	R
G232_10464	0.1748	SM102	S
G232_10464	0.8239	SM104	S
G232_10464	0.7043	SM105	S
G232_10464	0.7801	SM108	S
G232_10464	0.5000	SM109	S
G232_10464	0.5663	SM11	S
G232_10464	0.9272	SM122	S
G232_10464	0.6660	SM13	S
G232_10464	0.3871	SM14	S
G232_10464	1.2984	SM18	S
G232_10464	0.6623	SM24	S
G232_10464	0.7113	SM27	S
G232_10464	0.8214	SM28	S
G232_10464	1.0029	SM29	S
G232_10464	0.4952	SM35	S
G232_10464	0.1128	SM36	S
G232_10464	0.8785	SM42	S
G232_10464	0.7394	SM48	S
G232_10464	0.4874	SM57	S
G232_10464	0.7123	SM66	S
G232_10464	0.6818	SM67	S
G232_10464	0.0985	SM72	S
G232_10464	0.5324	SM74	S
G232_10464	0.8200	SM84	S
G232_10464	0.7232	SM9	S
G232_10464	0.7936	SM91	S
G232_10465	0.7978	Rstd	R
G232_10465	0.0070	SM102	S
G232_10465	0.5376	SM104	S
G232_10465	0.7432	SM105	S
G232_10465	0.5830	SM108	S
G232_10465	0.3478	SM109	S
G232_10465	0.1566	SM11	S
G232_10465	0.4901	SM122	S
G232_10465	0.8485	SM13	S
G232_10465	0.3199	SM14	S
G232_10465	1.4032	SM18	S
G232_10465	0.6886	SM24	S
G232_10465	0.8896	SM27	S
G232_10465	1.0464	SM28	S
G232_10465	1.1901	SM29	S
G232_10465	0.5143	SM35	S
G232_10465	0.0389	SM36	S
G232_10465	1.0211	SM42	S
G232_10465	0.5333	SM48	S
G232_10465	0.5378	SM57	S
G232_10465	0.4413	SM66	S
G232_10465	0.5682	SM67	S
G232_10465	0.0345	SM72	S
G232_10465	0.3165	SM74	S
G232_10465	0.8093	SM84	S
G232_10465	0.7680	SM9	S
G232_10465	1.0133	SM91	S
