GENE	COVERAGE	STRAIN	GROUP
G232_04204	0.9861	Rstd	R
G232_04204	0.8182	SM102	S
G232_04204	0.9153	SM104	S
G232_04204	0.6615	SM105	S
G232_04204	0.8402	SM108	S
G232_04204	0.5783	SM109	S
G232_04204	0.4036	SM11	S
G232_04204	1.2517	SM122	S
G232_04204	0.8835	SM13	S
G232_04204	0.7419	SM14	S
G232_04204	1.4251	SM18	S
G232_04204	0.9605	SM24	S
G232_04204	0.8790	SM27	S
G232_04204	0.9643	SM28	S
G232_04204	1.0906	SM29	S
G232_04204	0.7524	SM35	S
G232_04204	0.9300	SM36	S
G232_04204	0.7870	SM42	S
G232_04204	0.7576	SM48	S
G232_04204	0.5546	SM57	S
G232_04204	0.6632	SM66	S
G232_04204	1.1006	SM67	S
G232_04204	0.8719	SM72	S
G232_04204	0.5252	SM74	S
G232_04204	0.9062	SM84	S
G232_04204	0.7936	SM9	S
G232_04204	0.8884	SM91	S
G232_04205	0.9098	Rstd	R
G232_04205	0.5035	SM102	S
G232_04205	1.0430	SM104	S
G232_04205	0.7198	SM105	S
G232_04205	1.0332	SM108	S
G232_04205	0.6652	SM109	S
G232_04205	0.9458	SM11	S
G232_04205	0.8543	SM122	S
G232_04205	0.6757	SM13	S
G232_04205	1.1640	SM14	S
G232_04205	1.2875	SM18	S
G232_04205	0.8816	SM24	S
G232_04205	0.9915	SM27	S
G232_04205	0.8750	SM28	S
G232_04205	1.1462	SM29	S
G232_04205	0.9524	SM35	S
G232_04205	1.1751	SM36	S
G232_04205	0.8574	SM42	S
G232_04205	0.4909	SM48	S
G232_04205	1.0420	SM57	S
G232_04205	0.8800	SM66	S
G232_04205	0.7500	SM67	S
G232_04205	0.5665	SM72	S
G232_04205	1.0072	SM74	S
G232_04205	0.9100	SM84	S
G232_04205	0.9424	SM9	S
G232_04205	0.9690	SM91	S
G232_04206	1.0050	Rstd	R
G232_04206	3.1958	SM102	S
G232_04206	0.7325	SM104	S
G232_04206	1.0311	SM105	S
G232_04206	0.8071	SM108	S
G232_04206	0.9826	SM109	S
G232_04206	1.0482	SM11	S
G232_04206	1.4172	SM122	S
G232_04206	0.7689	SM13	S
G232_04206	1.5188	SM14	S
G232_04206	1.3471	SM18	S
G232_04206	0.7719	SM24	S
G232_04206	0.6921	SM27	S
G232_04206	0.9821	SM28	S
G232_04206	1.0848	SM29	S
G232_04206	0.9048	SM35	S
G232_04206	3.0389	SM36	S
G232_04206	0.9190	SM42	S
G232_04206	1.1455	SM48	S
G232_04206	0.7395	SM57	S
G232_04206	0.7342	SM66	S
G232_04206	0.7890	SM67	S
G232_04206	2.6158	SM72	S
G232_04206	0.9065	SM74	S
G232_04206	0.7605	SM84	S
G232_04206	0.8976	SM9	S
G232_04206	0.8016	SM91	S
G232_04207	0.8910	Rstd	R
G232_04207	4.0420	SM102	S
G232_04207	0.7903	SM104	S
G232_04207	0.7276	SM105	S
G232_04207	0.7822	SM108	S
G232_04207	0.9739	SM109	S
G232_04207	0.8253	SM11	S
G232_04207	1.3974	SM122	S
G232_04207	1.0136	SM13	S
G232_04207	2.2419	SM14	S
G232_04207	1.5505	SM18	S
G232_04207	0.9825	SM24	S
G232_04207	0.9979	SM27	S
G232_04207	1.2321	SM28	S
G232_04207	1.5906	SM29	S
G232_04207	0.8095	SM35	S
G232_04207	3.7510	SM36	S
G232_04207	1.1461	SM42	S
G232_04207	1.2000	SM48	S
G232_04207	0.9412	SM57	S
G232_04207	0.7290	SM66	S
G232_04207	0.8766	SM67	S
G232_04207	3.4532	SM72	S
G232_04207	0.6403	SM74	S
G232_04207	1.0023	SM84	S
G232_04207	1.0384	SM9	S
G232_04207	0.8902	SM91	S
G232_04208	0.5183	Rstd	R
G232_04208	2.1329	SM102	S
G232_04208	0.3723	SM104	S
G232_04208	0.2529	SM105	S
G232_04208	0.3237	SM108	S
G232_04208	0.4348	SM109	S
G232_04208	0.4759	SM11	S
G232_04208	0.5232	SM122	S
G232_04208	0.4738	SM13	S
G232_04208	1.8844	SM14	S
G232_04208	0.9537	SM18	S
G232_04208	0.5351	SM24	S
G232_04208	0.3567	SM27	S
G232_04208	0.3714	SM28	S
G232_04208	0.8450	SM29	S
G232_04208	0.3238	SM35	S
G232_04208	2.4358	SM36	S
G232_04208	0.5423	SM42	S
G232_04208	0.4667	SM48	S
G232_04208	0.2185	SM57	S
G232_04208	0.3535	SM66	S
G232_04208	0.4675	SM67	S
G232_04208	2.3251	SM72	S
G232_04208	0.4029	SM74	S
G232_04208	0.3646	SM84	S
G232_04208	0.5520	SM9	S
G232_04208	0.5421	SM91	S
