GENE	COVERAGE	STRAIN	GROUP
G232_03635	1.0704	Rstd	R
G232_03635	1.2168	SM102	S
G232_03635	0.9113	SM104	S
G232_03635	0.9416	SM105	S
G232_03635	0.8257	SM108	S
G232_03635	0.9696	SM109	S
G232_03635	0.7530	SM11	S
G232_03635	1.1060	SM122	S
G232_03635	0.7631	SM13	S
G232_03635	1.0403	SM14	S
G232_03635	1.2655	SM18	S
G232_03635	0.6930	SM24	S
G232_03635	0.7473	SM27	S
G232_03635	0.8893	SM28	S
G232_03635	1.1170	SM29	S
G232_03635	0.9143	SM35	S
G232_03635	1.6304	SM36	S
G232_03635	0.8644	SM42	S
G232_03635	1.0545	SM48	S
G232_03635	0.5378	SM57	S
G232_03635	0.9600	SM66	S
G232_03635	0.7825	SM67	S
G232_03635	1.6847	SM72	S
G232_03635	0.9353	SM74	S
G232_03635	0.8986	SM84	S
G232_03635	0.7968	SM9	S
G232_03635	0.8716	SM91	S
G232_03636	0.7750	Rstd	R
G232_03636	0.0629	SM102	S
G232_03636	0.8548	SM104	S
G232_03636	0.9144	SM105	S
G232_03636	0.6888	SM108	S
G232_03636	0.7652	SM109	S
G232_03636	1.0060	SM11	S
G232_03636	0.7815	SM122	S
G232_03636	0.9689	SM13	S
G232_03636	0.5591	SM14	S
G232_03636	1.5603	SM18	S
G232_03636	0.9605	SM24	S
G232_03636	0.7197	SM27	S
G232_03636	0.8857	SM28	S
G232_03636	1.1023	SM29	S
G232_03636	0.5810	SM35	S
G232_03636	0.0895	SM36	S
G232_03636	0.8398	SM42	S
G232_03636	0.9152	SM48	S
G232_03636	0.4622	SM57	S
G232_03636	0.8103	SM66	S
G232_03636	0.6299	SM67	S
G232_03636	0.1281	SM72	S
G232_03636	0.6619	SM74	S
G232_03636	0.9039	SM84	S
G232_03636	0.9808	SM9	S
G232_03636	0.9150	SM91	S
G232_03637	0.6541	Rstd	R
G232_03637	0.3776	SM102	S
G232_03637	0.7594	SM104	S
G232_03637	0.7821	SM105	S
G232_03637	0.9938	SM108	S
G232_03637	0.7174	SM109	S
G232_03637	0.3795	SM11	S
G232_03637	0.7417	SM122	S
G232_03637	0.8738	SM13	S
G232_03637	0.5296	SM14	S
G232_03637	1.0219	SM18	S
G232_03637	0.9298	SM24	S
G232_03637	0.7601	SM27	S
G232_03637	0.9679	SM28	S
G232_03637	1.2982	SM29	S
G232_03637	1.0286	SM35	S
G232_03637	0.2879	SM36	S
G232_03637	0.7958	SM42	S
G232_03637	0.8485	SM48	S
G232_03637	0.3613	SM57	S
G232_03637	0.6568	SM66	S
G232_03637	0.9740	SM67	S
G232_03637	0.3645	SM72	S
G232_03637	0.3237	SM74	S
G232_03637	0.9291	SM84	S
G232_03637	0.8128	SM9	S
G232_03637	0.6811	SM91	S
G232_03638	0.7175	Rstd	R
G232_03638	0.3706	SM102	S
G232_03638	0.8024	SM104	S
G232_03638	0.6187	SM105	S
G232_03638	0.7801	SM108	S
G232_03638	0.6522	SM109	S
G232_03638	0.7349	SM11	S
G232_03638	0.8543	SM122	S
G232_03638	0.8136	SM13	S
G232_03638	0.7097	SM14	S
G232_03638	1.0414	SM18	S
G232_03638	0.9561	SM24	S
G232_03638	0.5350	SM27	S
G232_03638	0.8357	SM28	S
G232_03638	1.1199	SM29	S
G232_03638	1.0571	SM35	S
G232_03638	0.4397	SM36	S
G232_03638	1.0000	SM42	S
G232_03638	0.6121	SM48	S
G232_03638	0.5378	SM57	S
G232_03638	0.7277	SM66	S
G232_03638	0.6169	SM67	S
G232_03638	0.5222	SM72	S
G232_03638	0.5252	SM74	S
G232_03638	0.8596	SM84	S
G232_03638	0.7920	SM9	S
G232_03638	0.8512	SM91	S
G232_03639	0.9187	Rstd	R
G232_03639	0.7692	SM102	S
G232_03639	1.0954	SM104	S
G232_03639	0.8521	SM105	S
G232_03639	1.0705	SM108	S
G232_03639	1.2087	SM109	S
G232_03639	0.5843	SM11	S
G232_03639	1.1325	SM122	S
G232_03639	0.8427	SM13	S
G232_03639	0.5591	SM14	S
G232_03639	1.3910	SM18	S
G232_03639	0.8553	SM24	S
G232_03639	0.9448	SM27	S
G232_03639	0.6643	SM28	S
G232_03639	0.7135	SM29	S
G232_03639	1.1429	SM35	S
G232_03639	0.2763	SM36	S
G232_03639	0.9313	SM42	S
G232_03639	1.0970	SM48	S
G232_03639	0.8571	SM57	S
G232_03639	0.9303	SM66	S
G232_03639	1.0065	SM67	S
G232_03639	0.4729	SM72	S
G232_03639	0.6763	SM74	S
G232_03639	0.8528	SM84	S
G232_03639	0.7568	SM9	S
G232_03639	0.7786	SM91	S
G232_03640	0.8008	Rstd	R
G232_03640	0.6783	SM102	S
G232_03640	0.8844	SM104	S
G232_03640	0.5603	SM105	S
G232_03640	0.9066	SM108	S
G232_03640	1.0348	SM109	S
G232_03640	0.8855	SM11	S
G232_03640	0.9801	SM122	S
G232_03640	0.7320	SM13	S
G232_03640	0.9919	SM14	S
G232_03640	1.1851	SM18	S
G232_03640	1.0307	SM24	S
G232_03640	0.8705	SM27	S
G232_03640	0.9786	SM28	S
G232_03640	1.0673	SM29	S
G232_03640	0.5333	SM35	S
G232_03640	1.0778	SM36	S
G232_03640	0.7077	SM42	S
G232_03640	0.8788	SM48	S
G232_03640	0.5210	SM57	S
G232_03640	0.6348	SM66	S
G232_03640	0.8506	SM67	S
G232_03640	1.2906	SM72	S
G232_03640	0.8705	SM74	S
G232_03640	0.7384	SM84	S
G232_03640	0.7344	SM9	S
G232_03640	0.7369	SM91	S
G232_03641	0.7403	Rstd	R
G232_03641	0.8951	SM102	S
G232_03641	0.6519	SM104	S
G232_03641	0.6031	SM105	S
G232_03641	0.9129	SM108	S
G232_03641	0.7348	SM109	S
G232_03641	0.5602	SM11	S
G232_03641	0.8013	SM122	S
G232_03641	0.4641	SM13	S
G232_03641	0.8387	SM14	S
G232_03641	1.2777	SM18	S
G232_03641	0.6228	SM24	S
G232_03641	0.6624	SM27	S
G232_03641	0.5857	SM28	S
G232_03641	0.8158	SM29	S
G232_03641	0.5143	SM35	S
G232_03641	0.7121	SM36	S
G232_03641	0.7852	SM42	S
G232_03641	0.6182	SM48	S
G232_03641	0.5126	SM57	S
G232_03641	0.9161	SM66	S
G232_03641	0.9156	SM67	S
G232_03641	0.5862	SM72	S
G232_03641	0.8201	SM74	S
G232_03641	0.6423	SM84	S
G232_03641	0.5360	SM9	S
G232_03641	0.7236	SM91	S
G232_03642	0.7334	Rstd	R
G232_03642	1.3566	SM102	S
G232_03642	0.7003	SM104	S
G232_03642	0.8988	SM105	S
G232_03642	0.6763	SM108	S
G232_03642	0.7391	SM109	S
G232_03642	1.0542	SM11	S
G232_03642	0.8411	SM122	S
G232_03642	0.8854	SM13	S
G232_03642	1.1129	SM14	S
G232_03642	1.3971	SM18	S
G232_03642	0.7061	SM24	S
G232_03642	0.8938	SM27	S
G232_03642	0.8036	SM28	S
G232_03642	0.9795	SM29	S
G232_03642	0.7048	SM35	S
G232_03642	1.3619	SM36	S
G232_03642	0.8486	SM42	S
G232_03642	0.7697	SM48	S
G232_03642	0.8571	SM57	S
G232_03642	0.6787	SM66	S
G232_03642	0.6006	SM67	S
G232_03642	1.3596	SM72	S
G232_03642	0.3669	SM74	S
G232_03642	0.8741	SM84	S
G232_03642	0.8096	SM9	S
G232_03642	0.8415	SM91	S
