GENE	COVERAGE	STRAIN	GROUP
G232_06722	0.5540	Rstd	R
G232_06722	0.2378	SM102	S
G232_06722	0.7849	SM104	S
G232_06722	0.7043	SM105	S
G232_06722	0.5913	SM108	S
G232_06722	1.0522	SM109	S
G232_06722	0.5482	SM11	S
G232_06722	0.5762	SM122	S
G232_06722	0.8000	SM13	S
G232_06722	0.4462	SM14	S
G232_06722	0.3276	SM18	S
G232_06722	0.7544	SM24	S
G232_06722	0.6561	SM27	S
G232_06722	0.5964	SM28	S
G232_06722	0.2310	SM29	S
G232_06722	0.7429	SM35	S
G232_06722	0.1518	SM36	S
G232_06722	0.8680	SM42	S
G232_06722	0.5455	SM48	S
G232_06722	0.6807	SM57	S
G232_06722	0.9265	SM66	S
G232_06722	1.0357	SM67	S
G232_06722	0.1084	SM72	S
G232_06722	0.8201	SM74	S
G232_06722	0.8612	SM84	S
G232_06722	0.5984	SM9	S
G232_06722	0.7626	SM91	S
G232_06723	0.7621	Rstd	R
G232_06723	0.6993	SM102	S
G232_06723	1.1640	SM104	S
G232_06723	0.7821	SM105	S
G232_06723	0.8506	SM108	S
G232_06723	0.6957	SM109	S
G232_06723	0.6024	SM11	S
G232_06723	0.7748	SM122	S
G232_06723	0.9786	SM13	S
G232_06723	0.4059	SM14	S
G232_06723	0.9829	SM18	S
G232_06723	0.8596	SM24	S
G232_06723	0.7813	SM27	S
G232_06723	0.9536	SM28	S
G232_06723	0.9327	SM29	S
G232_06723	1.0667	SM35	S
G232_06723	0.0739	SM36	S
G232_06723	0.6954	SM42	S
G232_06723	0.7879	SM48	S
G232_06723	0.8739	SM57	S
G232_06723	1.0555	SM66	S
G232_06723	1.2468	SM67	S
G232_06723	0.4286	SM72	S
G232_06723	1.1007	SM74	S
G232_06723	0.9199	SM84	S
G232_06723	0.8112	SM9	S
G232_06723	0.9150	SM91	S
G232_06724	0.7909	Rstd	R
G232_06724	1.6713	SM102	S
G232_06724	1.1116	SM104	S
G232_06724	0.9416	SM105	S
G232_06724	0.7531	SM108	S
G232_06724	1.1913	SM109	S
G232_06724	0.7470	SM11	S
G232_06724	1.0132	SM122	S
G232_06724	0.9534	SM13	S
G232_06724	1.2742	SM14	S
G232_06724	1.1596	SM18	S
G232_06724	0.7193	SM24	S
G232_06724	0.5945	SM27	S
G232_06724	0.8786	SM28	S
G232_06724	0.9912	SM29	S
G232_06724	1.3905	SM35	S
G232_06724	1.7549	SM36	S
G232_06724	0.8169	SM42	S
G232_06724	0.7636	SM48	S
G232_06724	0.5798	SM57	S
G232_06724	1.0374	SM66	S
G232_06724	1.0909	SM67	S
G232_06724	1.4581	SM72	S
G232_06724	0.7410	SM74	S
G232_06724	0.7368	SM84	S
G232_06724	0.7216	SM9	S
G232_06724	0.7777	SM91	S
G232_06725	0.9465	Rstd	R
G232_06725	1.7413	SM102	S
G232_06725	0.8656	SM104	S
G232_06725	0.7393	SM105	S
G232_06725	0.5851	SM108	S
G232_06725	0.8870	SM109	S
G232_06725	1.1627	SM11	S
G232_06725	1.1126	SM122	S
G232_06725	0.6544	SM13	S
G232_06725	1.7661	SM14	S
G232_06725	1.5445	SM18	S
G232_06725	0.5482	SM24	S
G232_06725	0.6200	SM27	S
G232_06725	0.9036	SM28	S
G232_06725	1.0585	SM29	S
G232_06725	0.4095	SM35	S
G232_06725	2.5136	SM36	S
G232_06725	0.7623	SM42	S
G232_06725	0.9152	SM48	S
G232_06725	0.7647	SM57	S
G232_06725	0.6142	SM66	S
G232_06725	0.3474	SM67	S
G232_06725	2.2906	SM72	S
G232_06725	0.5612	SM74	S
G232_06725	0.8230	SM84	S
G232_06725	0.9360	SM9	S
G232_06725	0.9353	SM91	S
G232_06726	0.8018	Rstd	R
G232_06726	0.3357	SM102	S
G232_06726	0.7930	SM104	S
G232_06726	0.6615	SM105	S
G232_06726	0.8838	SM108	S
G232_06726	0.7348	SM109	S
G232_06726	0.8133	SM11	S
G232_06726	0.8212	SM122	S
G232_06726	0.6155	SM13	S
G232_06726	0.5565	SM14	S
G232_06726	1.4641	SM18	S
G232_06726	0.6053	SM24	S
G232_06726	0.5987	SM27	S
G232_06726	0.8321	SM28	S
G232_06726	1.0643	SM29	S
G232_06726	0.8286	SM35	S
G232_06726	0.3152	SM36	S
G232_06726	0.6901	SM42	S
G232_06726	0.7455	SM48	S
G232_06726	0.7311	SM57	S
G232_06726	0.7755	SM66	S
G232_06726	0.6331	SM67	S
G232_06726	0.4581	SM72	S
G232_06726	0.5036	SM74	S
G232_06726	0.8215	SM84	S
G232_06726	0.7392	SM9	S
G232_06726	0.7865	SM91	S
G232_06727	0.9732	Rstd	R
G232_06727	0.2028	SM102	S
G232_06727	0.8401	SM104	S
G232_06727	0.9611	SM105	S
G232_06727	0.8195	SM108	S
G232_06727	0.9043	SM109	S
G232_06727	1.0301	SM11	S
G232_06727	0.9603	SM122	S
G232_06727	0.7204	SM13	S
G232_06727	0.3414	SM14	S
G232_06727	1.2765	SM18	S
G232_06727	0.7675	SM24	S
G232_06727	0.7495	SM27	S
G232_06727	0.6429	SM28	S
G232_06727	0.6754	SM29	S
G232_06727	0.9333	SM35	S
G232_06727	0.0000	SM36	S
G232_06727	0.7940	SM42	S
G232_06727	1.2424	SM48	S
G232_06727	0.6639	SM57	S
G232_06727	1.0090	SM66	S
G232_06727	0.9286	SM67	S
G232_06727	0.0936	SM72	S
G232_06727	1.0000	SM74	S
G232_06727	0.9191	SM84	S
G232_06727	0.7680	SM9	S
G232_06727	0.9460	SM91	S
G232_06728	0.6997	Rstd	R
G232_06728	0.7063	SM102	S
G232_06728	0.9637	SM104	S
G232_06728	0.9689	SM105	S
G232_06728	0.9087	SM108	S
G232_06728	0.9957	SM109	S
G232_06728	0.6446	SM11	S
G232_06728	1.2450	SM122	S
G232_06728	0.4990	SM13	S
G232_06728	0.8306	SM14	S
G232_06728	0.9939	SM18	S
G232_06728	0.5658	SM24	S
G232_06728	0.5945	SM27	S
G232_06728	0.8214	SM28	S
G232_06728	1.0351	SM29	S
G232_06728	0.5048	SM35	S
G232_06728	1.1012	SM36	S
G232_06728	0.8979	SM42	S
G232_06728	0.3576	SM48	S
G232_06728	0.7731	SM57	S
G232_06728	0.6800	SM66	S
G232_06728	0.7727	SM67	S
G232_06728	0.6847	SM72	S
G232_06728	0.8273	SM74	S
G232_06728	0.7010	SM84	S
G232_06728	0.4032	SM9	S
G232_06728	0.6138	SM91	S
G232_06729	0.7572	Rstd	R
G232_06729	1.2657	SM102	S
G232_06729	0.8024	SM104	S
G232_06729	0.6342	SM105	S
G232_06729	0.8485	SM108	S
G232_06729	1.0348	SM109	S
G232_06729	0.6386	SM11	S
G232_06729	1.0132	SM122	S
G232_06729	0.7029	SM13	S
G232_06729	1.2876	SM14	S
G232_06729	1.3812	SM18	S
G232_06729	0.5395	SM24	S
G232_06729	0.7856	SM27	S
G232_06729	0.7464	SM28	S
G232_06729	1.1842	SM29	S
G232_06729	0.9333	SM35	S
G232_06729	1.6381	SM36	S
G232_06729	0.7324	SM42	S
G232_06729	0.9030	SM48	S
G232_06729	0.5966	SM57	S
G232_06729	0.6503	SM66	S
G232_06729	1.0292	SM67	S
G232_06729	1.8325	SM72	S
G232_06729	0.7554	SM74	S
G232_06729	0.6995	SM84	S
G232_06729	0.7168	SM9	S
G232_06729	0.9212	SM91	S
G232_06730	0.8335	Rstd	R
G232_06730	1.0350	SM102	S
G232_06730	0.8562	SM104	S
G232_06730	0.9377	SM105	S
G232_06730	0.9046	SM108	S
G232_06730	0.7957	SM109	S
G232_06730	0.4759	SM11	S
G232_06730	1.1457	SM122	S
G232_06730	0.7767	SM13	S
G232_06730	0.6344	SM14	S
G232_06730	1.6175	SM18	S
G232_06730	0.7456	SM24	S
G232_06730	0.8620	SM27	S
G232_06730	0.8714	SM28	S
G232_06730	1.0994	SM29	S
