GENE	COVERAGE	STRAIN	GROUP
G232_01573	0.1140	Rstd	R
G232_01573	0.0000	SM102	S
G232_01573	0.2231	SM104	S
G232_01573	0.1984	SM105	S
G232_01573	0.3320	SM108	S
G232_01573	0.2261	SM109	S
G232_01573	0.1024	SM11	S
G232_01573	0.6490	SM122	S
G232_01573	0.1417	SM13	S
G232_01573	0.3360	SM14	S
G232_01573	0.4555	SM18	S
G232_01573	0.1535	SM24	S
G232_01573	0.2357	SM27	S
G232_01573	0.1714	SM28	S
G232_01573	0.2953	SM29	S
G232_01573	0.1714	SM35	S
G232_01573	0.4708	SM36	S
G232_01573	0.0616	SM42	S
G232_01573	0.1273	SM48	S
G232_01573	0.2941	SM57	S
G232_01573	0.0774	SM66	S
G232_01573	0.3701	SM67	S
G232_01573	0.3990	SM72	S
G232_01573	0.0000	SM74	S
G232_01573	0.2807	SM84	S
G232_01573	0.1696	SM9	S
G232_01573	0.2533	SM91	S
