GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02984	11.86	0.58	7.07	1.33	3.16	0.82	0.86	0.51	3.82	3.42	10.61	1.74	3.96	2.49	3.51	0.53	0.73	4.48	1.11	1.09	4.94	2.54	0.71	0.84	13.05	4.96	8.80
G232_02985	11.94	1.56	6.52	2.11	4.52	1.72	0.93	2.17	3.60	3.26	10.53	1.76	3.40	2.82	4.48	0.98	2.44	5.35	1.29	0.56	5.84	3.22	1.89	0.90	11.45	5.78	9.99
G232_02986	11.95	0.35	5.92	2.81	4.41	2.15	1.12	1.18	3.91	0.69	13.96	1.84	4.44	3.40	3.41	0.33	0.50	4.07	0.99	1.30	5.72	3.39	0.16	0.91	12.59	4.77	11.68
G232_02987	8.46	0.17	7.73	1.26	3.00	1.36	1.51	1.33	5.34	2.18	12.86	1.91	3.29	2.23	3.37	0.74	0.19	6.46	0.86	0.32	8.06	2.29	0.40	1.22	10.40	5.31	10.61
G232_02988	7.83	0.13	6.12	2.22	4.04	1.83	0.96	1.45	4.75	1.76	9.76	1.79	3.06	2.25	3.62	0.51	0.00	5.24	1.43	0.77	7.97	2.91	0.10	1.59	12.20	5.72	10.96
G232_02989	8.16	0.37	6.54	2.37	3.89	1.88	1.27	1.25	4.76	2.74	10.14	2.04	3.12	2.31	3.28	0.98	0.21	4.21	1.38	1.38	6.54	1.54	0.43	0.95	9.68	4.04	9.11
G232_02990	7.27	0.00	5.76	1.44	3.76	1.13	2.60	1.05	4.92	1.87	10.72	2.10	2.51	2.64	10.98	0.89	0.00	4.79	0.38	0.67	5.89	3.08	0.00	0.35	12.29	5.30	11.72
G232_02991	4.47	0.09	6.90	3.58	4.16	1.85	2.14	1.94	3.28	1.41	10.67	1.64	3.27	1.79	0.81	0.13	0.00	5.80	2.10	1.63	4.81	2.88	0.01	0.80	11.74	6.75	9.73
G232_02992	7.87	2.09	6.55	2.13	3.54	1.37	1.35	1.77	3.86	4.67	9.43	1.73	4.02	2.57	2.52	1.18	2.92	4.02	1.19	1.54	6.06	2.41	3.54	1.54	12.10	4.59	7.70
G232_02993	8.49	1.49	6.63	2.56	3.80	1.80	1.96	1.58	5.95	3.83	12.93	2.19	3.13	2.70	3.62	0.72	1.70	6.62	2.19	1.45	5.45	2.93	2.08	0.39	13.53	7.29	9.86
