GENE	COVERAGE	STRAIN	GROUP
G232_01923	0.7889	Rstd	R
G232_01923	0.7343	SM102	S
G232_01923	0.8535	SM104	S
G232_01923	0.6304	SM105	S
G232_01923	0.7946	SM108	S
G232_01923	1.4000	SM109	S
G232_01923	0.6687	SM11	S
G232_01923	0.8411	SM122	S
G232_01923	0.8155	SM13	S
G232_01923	0.9704	SM14	S
G232_01923	1.5347	SM18	S
G232_01923	1.1053	SM24	S
G232_01923	0.5074	SM27	S
G232_01923	1.1214	SM28	S
G232_01923	1.2807	SM29	S
G232_01923	0.7333	SM35	S
G232_01923	1.0467	SM36	S
G232_01923	0.8222	SM42	S
G232_01923	0.6606	SM48	S
G232_01923	0.8908	SM57	S
G232_01923	0.9587	SM66	S
G232_01923	0.5390	SM67	S
G232_01923	0.9261	SM72	S
G232_01923	0.8345	SM74	S
G232_01923	0.8207	SM84	S
G232_01923	0.8960	SM9	S
G232_01923	0.8583	SM91	S
