GENE	COVERAGE	STRAIN	GROUP
G232_01092	0.8077	Rstd	R
G232_01092	2.4615	SM102	S
G232_01092	0.5430	SM104	S
G232_01092	0.7860	SM105	S
G232_01092	0.5685	SM108	S
G232_01092	0.6261	SM109	S
G232_01092	0.6265	SM11	S
G232_01092	0.5232	SM122	S
G232_01092	0.6602	SM13	S
G232_01092	2.2634	SM14	S
G232_01092	1.7138	SM18	S
G232_01092	0.8596	SM24	S
G232_01092	0.8217	SM27	S
G232_01092	0.5643	SM28	S
G232_01092	0.8684	SM29	S
G232_01092	0.8000	SM35	S
G232_01092	3.4358	SM36	S
G232_01092	0.8697	SM42	S
G232_01092	0.8545	SM48	S
G232_01092	0.1597	SM57	S
G232_01092	0.4929	SM66	S
G232_01092	0.7208	SM67	S
G232_01092	3.0345	SM72	S
G232_01092	0.3237	SM74	S
G232_01092	0.7826	SM84	S
G232_01092	0.6832	SM9	S
G232_01092	0.6165	SM91	S
