GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03442	17.94	0.21	12.37	4.48	7.92	3.31	1.80	2.70	9.16	3.31	20.59	3.36	6.97	4.23	2.62	1.63	0.21	8.68	2.45	1.92	11.18	5.50	0.21	1.86	21.35	9.96	18.74
G232_03443	27.75	0.28	16.58	5.81	8.48	4.00	1.24	3.11	8.92	2.02	2.47	3.78	8.19	3.77	1.19	2.10	0.00	10.00	1.11	0.80	20.91	5.52	0.00	3.01	18.95	15.09	25.04
G232_03444	8.07	0.56	5.82	3.25	3.06	3.18	0.81	0.45	3.80	1.60	10.51	2.17	3.49	4.41	2.70	1.23	1.77	7.20	1.56	0.49	8.68	1.48	0.84	1.96	11.03	5.72	7.84
G232_03445	6.80	0.33	4.59	2.58	3.94	2.20	2.10	1.51	2.99	1.83	9.55	2.38	2.70	1.74	3.51	0.79	0.42	5.14	0.65	1.04	6.89	2.12	0.69	1.32	8.10	4.08	8.61
G232_03446	8.28	0.14	4.97	3.37	3.57	1.50	2.42	0.67	3.50	1.22	8.48	2.91	4.50	2.95	4.00	0.68	0.09	2.98	2.09	0.65	9.14	2.00	0.22	0.47	11.61	5.39	10.68
G232_03447	7.96	0.04	5.61	0.86	3.99	0.38	1.16	2.76	3.82	1.02	10.64	2.69	2.81	2.29	2.16	1.03	0.00	2.98	1.91	1.11	3.48	1.62	0.08	1.03	11.52	5.73	8.00
G232_03448	9.98	3.36	6.37	1.05	2.27	2.58	2.02	1.81	3.68	8.53	12.22	1.55	4.72	1.68	4.21	1.22	6.83	5.95	1.02	0.82	6.79	2.96	6.07	0.87	13.36	4.74	11.14
G232_03449	4.24	4.67	6.24	1.35	3.81	2.26	1.11	0.80	5.16	9.21	10.96	1.56	2.02	3.53	4.43	0.67	6.70	5.30	1.41	0.64	4.29	2.71	4.81	1.04	10.42	5.95	9.06
G232_03450	7.86	0.56	6.52	2.11	5.15	1.89	0.79	1.39	3.66	0.56	12.78	1.74	6.39	3.33	3.91	0.45	0.28	2.71	1.35	1.00	6.25	1.99	0.00	0.30	11.04	4.25	10.22
G232_03451	9.20	1.19	8.25	2.44	3.99	2.22	1.70	1.16	4.78	3.23	10.69	2.19	4.40	1.92	4.39	1.62	2.79	4.20	1.44	1.24	6.02	2.69	2.57	0.68	12.48	5.12	9.92
G232_03452	9.56	0.25	5.60	1.94	4.13	1.21	0.71	1.54	4.02	2.72	11.64	2.08	4.54	3.00	4.84	0.95	1.03	4.67	1.70	0.86	5.02	2.89	0.97	0.80	10.12	5.78	11.16
G232_03453	6.52	0.68	6.15	2.19	4.07	1.10	1.37	0.90	4.25	3.05	12.75	2.01	4.01	2.91	5.00	0.65	1.99	4.71	1.76	1.41	6.39	3.54	1.52	1.24	10.45	5.89	11.14
G232_03454	9.52	0.91	6.17	1.66	2.99	1.20	0.83	1.48	4.05	1.93	11.32	2.16	4.10	1.73	4.37	0.98	1.47	4.88	0.69	0.83	4.37	2.60	1.59	0.95	11.12	5.82	9.02
G232_03455	9.23	0.35	5.99	1.72	3.03	1.27	1.13	1.04	2.90	2.55	6.58	1.67	3.24	2.00	3.70	0.50	1.06	6.43	1.63	0.68	5.52	3.15	0.41	1.35	13.60	4.12	10.44
G232_03456	6.78	0.39	5.68	2.15	3.67	1.28	1.35	1.15	4.38	2.74	12.33	2.39	3.04	2.42	4.07	0.97	0.62	4.92	0.81	1.37	6.56	1.51	0.53	1.39	12.90	4.88	9.93
G232_03457	7.57	0.21	5.98	1.57	3.25	0.93	0.98	1.33	4.27	0.75	9.18	2.47	3.76	2.39	3.33	0.71	0.01	5.16	1.68	0.58	4.41	2.33	0.23	0.44	11.56	5.14	8.78
