GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_08765	0.7602	0.1399	0.9610	0.8327	0.6971	0.3087	0.5060	1.1854	1.0544	0.1962	1.5725	0.7982	0.8684	1.1821	1.3246	1.2667	0.1984	0.5563	0.5697	0.5966	0.8658	0.4675	0.4286	1.2806	0.8261	0.7712	1.1435
G232_08766	0.9435	0.7203	0.7231	0.8482	0.8382	0.4087	0.7229	1.0927	0.8447	0.5511	1.4190	0.7325	0.6837	0.8107	1.4269	1.0952	0.3852	0.7007	0.6303	0.6134	0.7923	0.9026	0.4483	1.0647	0.7643	0.8976	0.8335
G232_08767	0.9683	0.3007	0.9503	0.5525	0.7386	0.7043	0.3976	1.0464	0.8563	0.7634	1.3727	0.8947	0.9278	0.7929	1.0760	0.5524	0.3735	0.8151	0.8788	0.6303	0.8026	1.4351	0.3005	0.4676	0.8848	0.8160	0.9672
G232_08768	0.7859	0.0000	0.7043	0.9222	0.7095	0.4609	0.3554	1.1921	0.7786	0.1156	1.6577	0.9649	1.0488	1.2714	1.9444	0.5905	0.0000	1.0511	0.0000	1.5798	0.6594	0.8864	0.0345	0.1151	0.7254	1.1264	1.1949
G232_08769	0.8226	1.8392	0.9019	0.7393	1.0311	0.7435	1.1687	0.9272	0.7049	1.0242	1.2156	0.6009	0.6072	0.9393	1.5614	0.6667	2.0078	0.6655	1.0485	0.5798	0.8258	0.6786	1.9360	0.6043	0.7521	0.6160	0.9043
G232_08770	1.0664	0.0000	0.9153	0.4125	0.9979	1.1783	0.5361	0.6490	0.8311	0.3226	1.1096	1.2851	0.7346	0.9536	0.5848	0.5429	0.0000	0.6567	0.3091	0.9076	0.9961	0.8409	0.0443	0.5755	0.7666	0.9376	1.0425
G232_08771	1.0634	0.7622	0.8468	0.7315	0.7842	0.7000	0.4217	0.9669	0.8466	0.9597	1.5664	1.0219	1.1932	1.0107	1.6637	0.4857	0.5603	1.1796	0.8788	0.5882	0.7613	0.6071	0.8424	0.7698	0.8352	0.8560	0.9495
G232_08772	0.7235	0.7343	0.9220	0.5097	0.8257	0.6130	0.9819	0.4901	1.1573	0.8522	1.7552	1.3772	0.8195	1.2143	1.0409	1.1429	0.3307	1.0845	1.2121	0.5210	0.8994	0.8084	0.4729	0.6691	0.9611	0.9744	1.0443
G232_08773	0.7245	0.0979	0.5148	0.8560	0.9066	0.7348	0.6807	0.2053	1.2388	0.6317	1.3581	1.9123	0.8747	1.2250	1.2485	0.6190	0.0506	1.1796	0.9152	0.7563	0.5794	0.4675	0.0246	0.3165	0.8474	1.5824	0.9167
G232_08774	1.3320	0.7552	1.1183	1.0973	0.6328	0.7652	0.6024	0.7947	0.8621	0.9892	1.4592	0.6667	0.8047	1.0250	1.3392	0.8286	0.9572	0.8856	1.2121	0.6723	0.7871	1.0617	0.6256	0.6978	0.8101	0.9088	0.8521
G232_08775	0.7849	9.7203	0.7500	0.9377	0.4855	2.0435	2.3253	0.3444	0.7903	5.2876	1.2266	0.4342	0.7516	0.7536	1.2661	2.0571	9.8366	1.2412	0.7212	0.9076	0.6000	1.0260	9.4631	0.3597	0.9146	0.6272	0.6182
