GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05258	1.0099	0.4545	0.8871	0.7743	0.8817	0.8043	0.5783	0.8146	0.7495	0.8522	1.3313	0.8202	0.6815	0.8786	1.1784	0.6857	0.4202	0.8046	0.7939	0.6387	0.7535	0.7695	0.4187	0.6331	0.7925	0.7840	0.8353
G232_05259	0.9633	0.6434	0.9503	0.9222	0.7282	0.6304	0.5120	1.5298	0.6738	0.5349	1.1133	0.4649	0.8981	0.4964	0.9825	0.9238	0.2412	0.8750	0.4000	1.2185	0.8516	0.6623	0.2069	0.4460	0.9176	0.6544	0.9070
G232_05260	0.7076	0.5734	0.7487	0.4358	0.8734	0.8435	0.6205	0.7881	0.5359	0.6237	1.4068	0.8947	0.5924	0.7179	1.1140	0.9048	0.5058	0.7218	0.9273	1.1092	0.7058	0.6461	0.4236	0.8489	0.8223	0.7824	0.7174
G232_05261	0.6789	0.8601	0.8898	0.5837	0.9066	0.9043	0.8133	0.9073	0.8175	0.3280	1.0207	0.5746	0.4671	0.6250	1.0497	0.6381	0.9883	0.6602	0.6364	0.7563	0.8129	0.8377	1.2315	1.0072	0.7742	0.5856	0.4730
G232_05262	0.6759	2.0629	0.6035	0.6498	0.6618	0.9826	1.1687	0.8079	0.7864	1.5887	1.0755	0.7456	0.7410	0.6750	1.1725	0.9333	2.0506	0.7165	0.7091	0.8739	0.6658	0.7662	2.2020	0.7986	0.7239	0.7040	0.7033
G232_05263	1.0109	3.0140	0.7245	0.4125	0.9896	1.3000	1.1627	1.4172	0.5398	2.5349	0.9513	0.4035	0.4395	0.5250	0.6199	0.6381	4.0389	0.6373	1.0121	1.0504	0.8865	0.5422	3.9064	0.9712	0.6629	0.6064	0.5624
G232_05264	0.5005	1.0559	0.5780	0.8521	0.6660	0.7565	0.6928	0.6490	0.7883	1.0565	1.2948	0.9781	0.7410	1.0000	0.8509	0.8571	0.9144	0.9137	0.8485	0.5882	0.6955	0.6429	1.1232	0.6259	0.7857	1.0448	0.9194
G232_05265	0.5263	0.7063	0.6156	0.6654	0.6763	0.7130	0.7711	0.4106	1.1631	0.7957	1.1169	0.8772	0.4628	0.6214	0.6637	0.7524	0.8288	0.7289	0.5758	0.8992	0.7974	1.0260	0.8768	1.6763	0.5011	0.8912	0.7050
G232_05266	0.5312	2.1399	0.5618	0.8482	0.9191	0.7826	0.9578	1.2053	0.9282	1.8091	1.3618	0.4518	0.7431	0.4964	0.9708	0.4762	2.3230	0.8504	0.0000	0.1681	0.7316	0.6396	1.1626	0.5683	0.8131	0.6816	0.7972
G232_05267	0.5064	0.9650	0.9435	0.6148	0.7905	0.7826	0.9458	0.7881	0.6097	0.8199	1.1620	0.6754	0.4968	0.8429	1.0526	0.6762	0.6537	0.6655	1.0727	0.7395	0.6684	0.6331	0.7438	0.6835	0.8612	0.7808	0.7582
G232_05268	0.7552	0.7762	0.7446	0.6265	0.7573	0.6435	0.6988	0.7682	0.8155	0.8522	1.1583	0.8465	0.7941	0.6571	1.0819	0.7143	0.9300	0.7799	0.7394	0.6807	0.6284	0.6688	0.8818	0.5324	0.7391	0.6352	0.8432
G232_05269	0.7542	0.6643	0.9543	0.6887	0.8257	1.1174	0.8012	0.7351	0.6874	0.5081	0.8356	0.8860	0.6943	0.8679	0.8743	1.0095	0.4241	0.6479	1.0000	0.6050	0.8297	0.5584	0.5320	0.7554	0.7910	0.5792	0.9389
G232_05270	0.9673	0.3217	0.8978	0.6926	0.8174	0.8870	0.9699	0.5099	0.8447	1.3145	1.7929	0.7719	0.8641	1.0000	0.9561	0.8667	0.4591	0.9648	0.9212	0.5630	0.6168	0.9416	0.3498	0.4820	0.8589	0.8480	0.7803
G232_05271	0.6829	0.8112	0.8293	0.7821	0.8112	1.0043	0.7590	0.5695	0.8369	1.0376	1.3752	0.8377	0.9873	0.9750	1.5585	0.8286	0.9728	0.9789	1.0788	1.1176	0.8026	0.7013	1.2167	0.7194	0.8818	0.7376	0.7600
G232_05272	0.9356	1.1399	1.1532	0.8016	0.6577	0.8000	0.8614	0.9536	0.6816	1.0108	1.3922	0.6096	0.7749	0.6964	0.9152	0.9048	1.3502	0.6937	0.9273	0.4622	0.8026	0.9968	1.3695	0.5396	0.7651	0.7008	0.8663
G232_05273	0.7621	0.8951	0.8548	0.7743	0.6660	1.0043	1.1386	0.8940	1.0194	1.1935	1.8027	0.7237	1.1380	1.2179	1.4123	1.4476	1.5681	0.6585	0.5818	0.4538	0.6413	1.0714	2.0739	1.1871	0.8482	0.7568	0.8113
