GENE	COVERAGE	STRAIN	GROUP
G232_04908	0.9267	Rstd	R
G232_04908	2.6014	SM102	S
G232_04908	0.7930	SM104	S
G232_04908	0.8638	SM105	S
G232_04908	0.7676	SM108	S
G232_04908	1.5652	SM109	S
G232_04908	1.1747	SM11	S
G232_04908	0.9868	SM122	S
G232_04908	0.9689	SM13	S
G232_04908	1.9435	SM14	S
G232_04908	1.3532	SM18	S
G232_04908	0.9167	SM24	S
G232_04908	0.8132	SM27	S
G232_04908	0.8107	SM28	S
G232_04908	1.3070	SM29	S
G232_04908	0.9048	SM35	S
G232_04908	3.2996	SM36	S
G232_04908	1.2218	SM42	S
G232_04908	1.2545	SM48	S
G232_04908	1.1008	SM57	S
G232_04908	1.3729	SM66	S
G232_04908	1.1981	SM67	S
G232_04908	3.3005	SM72	S
G232_04908	0.9424	SM74	S
G232_04908	0.9314	SM84	S
G232_04908	0.8704	SM9	S
G232_04908	0.8884	SM91	S
G232_04909	0.7423	Rstd	R
G232_04909	2.1678	SM102	S
G232_04909	0.9516	SM104	S
G232_04909	0.8171	SM105	S
G232_04909	0.9689	SM108	S
G232_04909	1.2652	SM109	S
G232_04909	1.0663	SM11	S
G232_04909	0.8543	SM122	S
G232_04909	0.9301	SM13	S
G232_04909	1.9516	SM14	S
G232_04909	1.3459	SM18	S
G232_04909	0.8947	SM24	S
G232_04909	0.7155	SM27	S
G232_04909	0.8643	SM28	S
G232_04909	1.4357	SM29	S
G232_04909	1.0952	SM35	S
G232_04909	2.7938	SM36	S
G232_04909	1.0018	SM42	S
G232_04909	1.2303	SM48	S
G232_04909	0.7311	SM57	S
G232_04909	0.9690	SM66	S
G232_04909	0.8149	SM67	S
G232_04909	2.3300	SM72	S
G232_04909	0.9137	SM74	S
G232_04909	0.8810	SM84	S
G232_04909	0.8224	SM9	S
G232_04909	0.8122	SM91	S
G232_04910	0.6710	Rstd	R
G232_04910	0.1399	SM102	S
G232_04910	0.7917	SM104	S
G232_04910	1.0584	SM105	S
G232_04910	0.5996	SM108	S
G232_04910	0.8565	SM109	S
G232_04910	0.7952	SM11	S
G232_04910	0.8146	SM122	S
G232_04910	1.0524	SM13	S
G232_04910	0.6022	SM14	S
G232_04910	1.7661	SM18	S
G232_04910	1.3772	SM24	S
G232_04910	0.9575	SM27	S
G232_04910	0.8964	SM28	S
G232_04910	1.3363	SM29	S
G232_04910	0.5524	SM35	S
G232_04910	0.1907	SM36	S
G232_04910	0.7060	SM42	S
G232_04910	0.9818	SM48	S
G232_04910	1.1092	SM57	S
G232_04910	1.1123	SM66	S
G232_04910	0.7565	SM67	S
G232_04910	0.3251	SM72	S
G232_04910	0.2950	SM74	S
G232_04910	0.8863	SM84	S
G232_04910	1.0848	SM9	S
G232_04910	0.8751	SM91	S
G232_04911	0.4727	Rstd	R
G232_04911	0.0000	SM102	S
G232_04911	0.8763	SM104	S
G232_04911	0.4825	SM105	S
G232_04911	1.0498	SM108	S
G232_04911	0.3565	SM109	S
G232_04911	0.6687	SM11	S
G232_04911	0.9404	SM122	S
G232_04911	0.2175	SM13	S
G232_04911	0.2097	SM14	S
G232_04911	1.1973	SM18	S
G232_04911	0.3421	SM24	S
G232_04911	0.9448	SM27	S
G232_04911	0.5929	SM28	S
G232_04911	1.1579	SM29	S
G232_04911	0.1905	SM35	S
G232_04911	0.0000	SM36	S
G232_04911	0.6056	SM42	S
G232_04911	0.2000	SM48	S
G232_04911	0.3361	SM57	S
G232_04911	0.3613	SM66	S
G232_04911	1.0162	SM67	S
G232_04911	0.1182	SM72	S
G232_04911	0.4460	SM74	S
G232_04911	0.7178	SM84	S
G232_04911	0.5888	SM9	S
G232_04911	0.7857	SM91	S
G232_04912	0.8920	Rstd	R
G232_04912	0.5035	SM102	S
G232_04912	0.8051	SM104	S
G232_04912	0.7588	SM105	S
G232_04912	0.7967	SM108	S
G232_04912	0.6304	SM109	S
G232_04912	0.6747	SM11	S
G232_04912	1.2384	SM122	S
G232_04912	0.8777	SM13	S
G232_04912	0.7419	SM14	S
G232_04912	1.2728	SM18	S
G232_04912	0.6842	SM24	S
G232_04912	0.7941	SM27	S
G232_04912	0.8786	SM28	S
G232_04912	1.3743	SM29	S
G232_04912	0.8952	SM35	S
G232_04912	0.6265	SM36	S
G232_04912	0.7958	SM42	S
G232_04912	0.7455	SM48	S
G232_04912	0.4454	SM57	S
G232_04912	0.7794	SM66	S
G232_04912	1.0325	SM67	S
G232_04912	0.6453	SM72	S
G232_04912	0.5396	SM74	S
G232_04912	0.8467	SM84	S
G232_04912	0.7760	SM9	S
G232_04912	0.8317	SM91	S
G232_04913	0.8355	Rstd	R
G232_04913	0.9720	SM102	S
G232_04913	0.8710	SM104	S
G232_04913	0.7043	SM105	S
G232_04913	0.7925	SM108	S
G232_04913	0.6957	SM109	S
G232_04913	0.8193	SM11	S
G232_04913	0.9338	SM122	S
G232_04913	0.7165	SM13	S
G232_04913	0.7930	SM14	S
G232_04913	1.2887	SM18	S
G232_04913	0.7412	SM24	S
G232_04913	0.7983	SM27	S
G232_04913	0.7786	SM28	S
G232_04913	0.8801	SM29	S
G232_04913	0.5810	SM35	S
G232_04913	0.8638	SM36	S
G232_04913	0.7306	SM42	S
G232_04913	0.5455	SM48	S
G232_04913	0.8908	SM57	S
G232_04913	0.9523	SM66	S
G232_04913	0.7890	SM67	S
G232_04913	0.9064	SM72	S
G232_04913	0.9353	SM74	S
G232_04913	0.7208	SM84	S
G232_04913	0.5168	SM9	S
G232_04913	0.7927	SM91	S
