GENE	COVERAGE	STRAIN	GROUP
G232_03305	0.8672	Rstd	R
G232_03305	0.6573	SM102	S
G232_03305	0.7675	SM104	S
G232_03305	0.7510	SM105	S
G232_03305	0.7137	SM108	S
G232_03305	0.5913	SM109	S
G232_03305	0.7530	SM11	S
G232_03305	0.8344	SM122	S
G232_03305	0.7359	SM13	S
G232_03305	0.6452	SM14	S
G232_03305	1.1255	SM18	S
G232_03305	0.9518	SM24	S
G232_03305	0.7389	SM27	S
G232_03305	1.0357	SM28	S
G232_03305	1.0117	SM29	S
G232_03305	0.7333	SM35	S
G232_03305	0.4942	SM36	S
G232_03305	0.9049	SM42	S
G232_03305	0.8727	SM48	S
G232_03305	0.7395	SM57	S
G232_03305	0.7239	SM66	S
G232_03305	0.6591	SM67	S
G232_03305	0.5172	SM72	S
G232_03305	0.5252	SM74	S
G232_03305	0.9252	SM84	S
G232_03305	0.8016	SM9	S
G232_03305	0.8167	SM91	S
G232_03306	1.0833	Rstd	R
G232_03306	3.3986	SM102	S
G232_03306	0.8105	SM104	S
G232_03306	0.6770	SM105	S
G232_03306	0.8755	SM108	S
G232_03306	1.6696	SM109	S
G232_03306	0.9458	SM11	S
G232_03306	0.5762	SM122	S
G232_03306	0.7340	SM13	S
G232_03306	3.8172	SM14	S
G232_03306	1.3508	SM18	S
G232_03306	0.7456	SM24	S
G232_03306	0.7006	SM27	S
G232_03306	1.1857	SM28	S
G232_03306	1.1725	SM29	S
G232_03306	0.4095	SM35	S
G232_03306	5.7821	SM36	S
G232_03306	0.7694	SM42	S
G232_03306	0.7758	SM48	S
G232_03306	1.7983	SM57	S
G232_03306	0.7871	SM66	S
G232_03306	0.4805	SM67	S
G232_03306	4.9261	SM72	S
G232_03306	0.7842	SM74	S
G232_03306	0.9191	SM84	S
G232_03306	0.8320	SM9	S
G232_03306	1.0133	SM91	S
G232_03307	0.8890	Rstd	R
G232_03307	0.2238	SM102	S
G232_03307	1.0228	SM104	S
G232_03307	0.5798	SM105	S
G232_03307	0.8485	SM108	S
G232_03307	0.8478	SM109	S
G232_03307	0.5482	SM11	S
G232_03307	1.1126	SM122	S
G232_03307	0.6757	SM13	S
G232_03307	0.5188	SM14	S
G232_03307	1.1267	SM18	S
G232_03307	0.7237	SM24	S
G232_03307	0.6285	SM27	S
