GENE	COVERAGE	STRAIN	GROUP
G232_00696	0.3816	Rstd	R
G232_00696	1.3706	SM102	S
G232_00696	0.5081	SM104	S
G232_00696	0.8054	SM105	S
G232_00696	0.6141	SM108	S
G232_00696	0.7522	SM109	S
G232_00696	0.3976	SM11	S
G232_00696	0.5099	SM122	S
G232_00696	0.5981	SM13	S
G232_00696	0.8387	SM14	S
G232_00696	0.9160	SM18	S
G232_00696	1.1754	SM24	S
G232_00696	0.5605	SM27	S
G232_00696	0.5571	SM28	S
G232_00696	0.5029	SM29	S
G232_00696	0.0000	SM35	S
G232_00696	1.5642	SM36	S
G232_00696	0.6338	SM42	S
G232_00696	0.8424	SM48	S
G232_00696	0.3361	SM57	S
G232_00696	0.3045	SM66	S
G232_00696	0.2143	SM67	S
G232_00696	1.9360	SM72	S
G232_00696	0.8417	SM74	S
G232_00696	0.5248	SM84	S
G232_00696	0.6416	SM9	S
G232_00696	0.6794	SM91	S
G232_00697	0.4678	Rstd	R
G232_00697	3.6993	SM102	S
G232_00697	0.8938	SM104	S
G232_00697	0.7821	SM105	S
G232_00697	0.8631	SM108	S
G232_00697	0.7913	SM109	S
G232_00697	0.9036	SM11	S
G232_00697	0.3179	SM122	S
G232_00697	1.1301	SM13	S
G232_00697	2.8763	SM14	S
G232_00697	1.7540	SM18	S
G232_00697	0.8246	SM24	S
G232_00697	0.6773	SM27	S
G232_00697	0.7357	SM28	S
G232_00697	1.9006	SM29	S
G232_00697	0.6952	SM35	S
G232_00697	3.1440	SM36	S
G232_00697	0.6268	SM42	S
G232_00697	1.1273	SM48	S
G232_00697	0.8067	SM57	S
G232_00697	0.7226	SM66	S
G232_00697	0.3799	SM67	S
G232_00697	2.9704	SM72	S
G232_00697	1.2158	SM74	S
G232_00697	0.9001	SM84	S
G232_00697	1.1376	SM9	S
G232_00697	0.8167	SM91	S
G232_00698	0.7988	Rstd	R
G232_00698	0.3007	SM102	S
G232_00698	1.1237	SM104	S
G232_00698	0.5720	SM105	S
G232_00698	1.1411	SM108	S
G232_00698	0.5652	SM109	S
G232_00698	0.4699	SM11	S
G232_00698	0.9735	SM122	S
G232_00698	0.7087	SM13	S
G232_00698	0.4301	SM14	S
G232_00698	1.2460	SM18	S
G232_00698	0.5921	SM24	S
G232_00698	0.5775	SM27	S
G232_00698	0.9071	SM28	S
G232_00698	0.8099	SM29	S
G232_00698	1.1714	SM35	S
G232_00698	0.3502	SM36	S
G232_00698	0.7940	SM42	S
G232_00698	0.4485	SM48	S
G232_00698	0.7731	SM57	S
G232_00698	0.6374	SM66	S
G232_00698	0.7468	SM67	S
G232_00698	0.4483	SM72	S
G232_00698	0.6259	SM74	S
G232_00698	0.7521	SM84	S
G232_00698	0.6896	SM9	S
G232_00698	0.9752	SM91	S
G232_00699	1.0743	Rstd	R
G232_00699	1.5455	SM102	S
G232_00699	0.9355	SM104	S
G232_00699	0.7743	SM105	S
G232_00699	0.8320	SM108	S
G232_00699	1.1304	SM109	S
G232_00699	1.0361	SM11	S
G232_00699	0.9669	SM122	S
G232_00699	0.6777	SM13	S
G232_00699	1.4489	SM14	S
G232_00699	1.4775	SM18	S
G232_00699	0.3202	SM24	S
G232_00699	0.5499	SM27	S
G232_00699	0.9893	SM28	S
G232_00699	1.1871	SM29	S
G232_00699	0.8381	SM35	S
G232_00699	1.8911	SM36	S
G232_00699	0.9489	SM42	S
G232_00699	0.7697	SM48	S
G232_00699	1.2521	SM57	S
G232_00699	0.6619	SM66	S
G232_00699	0.9903	SM67	S
G232_00699	1.1675	SM72	S
G232_00699	0.2446	SM74	S
G232_00699	0.7986	SM84	S
G232_00699	0.8384	SM9	S
G232_00699	0.9725	SM91	S
G232_00700	0.7354	Rstd	R
G232_00700	0.0000	SM102	S
G232_00700	0.9382	SM104	S
G232_00700	0.5564	SM105	S
G232_00700	0.6515	SM108	S
G232_00700	0.8043	SM109	S
G232_00700	0.7771	SM11	S
G232_00700	0.6490	SM122	S
G232_00700	0.5883	SM13	S
G232_00700	0.1909	SM14	S
G232_00700	1.3082	SM18	S
G232_00700	1.0439	SM24	S
G232_00700	0.1656	SM27	S
G232_00700	0.8357	SM28	S
G232_00700	1.2281	SM29	S
G232_00700	2.8286	SM35	S
G232_00700	0.0817	SM36	S
G232_00700	0.7729	SM42	S
G232_00700	0.6242	SM48	S
G232_00700	0.4034	SM57	S
G232_00700	0.5445	SM66	S
G232_00700	0.8961	SM67	S
G232_00700	0.4039	SM72	S
