GENE	COVERAGE	STRAIN	GROUP
G232_10232	0.8761	Rstd	R
G232_10232	1.9371	SM102	S
G232_10232	1.1022	SM104	S
G232_10232	0.7626	SM105	S
G232_10232	0.9129	SM108	S
G232_10232	0.8087	SM109	S
G232_10232	0.7530	SM11	S
G232_10232	1.1854	SM122	S
G232_10232	1.1417	SM13	S
G232_10232	1.7688	SM14	S
G232_10232	0.8270	SM18	S
G232_10232	0.5965	SM24	S
G232_10232	0.8556	SM27	S
G232_10232	0.9929	SM28	S
G232_10232	0.1637	SM29	S
G232_10232	1.0095	SM35	S
G232_10232	2.2685	SM36	S
G232_10232	0.9806	SM42	S
G232_10232	0.4061	SM48	S
G232_10232	1.0840	SM57	S
G232_10232	0.5923	SM66	S
G232_10232	0.8929	SM67	S
G232_10232	3.4975	SM72	S
G232_10232	0.3237	SM74	S
G232_10232	0.8604	SM84	S
G232_10232	0.7616	SM9	S
G232_10232	0.8627	SM91	S
G232_10233	1.0149	Rstd	R
G232_10233	3.0210	SM102	S
G232_10233	0.8118	SM104	S
G232_10233	0.9183	SM105	S
G232_10233	0.6909	SM108	S
G232_10233	1.3870	SM109	S
G232_10233	1.2651	SM11	S
G232_10233	1.1788	SM122	S
G232_10233	0.7883	SM13	S
G232_10233	2.2258	SM14	S
G232_10233	1.2326	SM18	S
G232_10233	0.6184	SM24	S
G232_10233	0.8938	SM27	S
G232_10233	0.5214	SM28	S
G232_10233	0.9971	SM29	S
G232_10233	1.0381	SM35	S
G232_10233	2.9883	SM36	S
G232_10233	0.8627	SM42	S
G232_10233	0.6303	SM48	S
G232_10233	0.9328	SM57	S
G232_10233	0.8465	SM66	S
G232_10233	0.9805	SM67	S
G232_10233	2.9557	SM72	S
G232_10233	0.4388	SM74	S
G232_10233	0.8169	SM84	S
G232_10233	0.8672	SM9	S
G232_10233	0.8485	SM91	S
G232_10234	0.7671	Rstd	R
G232_10234	0.1818	SM102	S
G232_10234	0.7043	SM104	S
G232_10234	0.9105	SM105	S
G232_10234	0.5622	SM108	S
G232_10234	0.3348	SM109	S
G232_10234	0.3434	SM11	S
G232_10234	0.6954	SM122	S
G232_10234	0.5515	SM13	S
G232_10234	0.3468	SM14	S
G232_10234	0.1181	SM18	S
G232_10234	0.1623	SM24	S
G232_10234	0.6561	SM27	S
G232_10234	0.4929	SM28	S
G232_10234	0.1871	SM29	S
G232_10234	0.6667	SM35	S
G232_10234	0.1051	SM36	S
G232_10234	0.6620	SM42	S
G232_10234	0.8000	SM48	S
G232_10234	0.7647	SM57	S
G232_10234	0.8155	SM66	S
G232_10234	0.7825	SM67	S
G232_10234	0.2808	SM72	S
G232_10234	0.7410	SM74	S
G232_10234	0.8093	SM84	S
G232_10234	0.6688	SM9	S
G232_10234	0.7104	SM91	S
