GENE	COVERAGE	STRAIN	GROUP
G232_09186	0.6838	Rstd	R
G232_09186	0.0000	SM102	S
G232_09186	0.4946	SM104	S
G232_09186	1.1167	SM105	S
G232_09186	0.7863	SM108	S
G232_09186	0.5261	SM109	S
G232_09186	0.0000	SM11	S
G232_09186	0.0000	SM122	S
G232_09186	1.0155	SM13	S
G232_09186	0.1022	SM14	S
G232_09186	0.7942	SM18	S
G232_09186	0.6096	SM24	S
G232_09186	0.8365	SM27	S
G232_09186	0.3714	SM28	S
G232_09186	0.2222	SM29	S
G232_09186	2.4000	SM35	S
G232_09186	0.0000	SM36	S
G232_09186	0.3081	SM42	S
G232_09186	1.8000	SM48	S
G232_09186	0.7059	SM57	S
G232_09186	0.8077	SM66	S
G232_09186	0.9870	SM67	S
G232_09186	0.1379	SM72	S
G232_09186	0.6619	SM74	S
G232_09186	0.8528	SM84	S
G232_09186	0.4784	SM9	S
G232_09186	0.6670	SM91	S
