GENE	COVERAGE	STRAIN	GROUP
G232_02762	1.2279	Rstd	R
G232_02762	0.0000	SM102	S
G232_02762	1.6532	SM104	S
G232_02762	2.2412	SM105	S
G232_02762	0.9813	SM108	S
G232_02762	1.2652	SM109	S
G232_02762	0.4398	SM11	S
G232_02762	1.1258	SM122	S
G232_02762	5.4893	SM13	S
G232_02762	0.4274	SM14	S
G232_02762	0.5250	SM18	S
G232_02762	1.0395	SM24	S
G232_02762	2.5032	SM27	S
G232_02762	0.6321	SM28	S
G232_02762	3.4912	SM29	S
G232_02762	1.3524	SM35	S
G232_02762	0.0156	SM36	S
G232_02762	1.0423	SM42	S
G232_02762	0.2364	SM48	S
G232_02762	1.0672	SM57	S
G232_02762	1.4297	SM66	S
G232_02762	0.2468	SM67	S
G232_02762	0.0690	SM72	S
G232_02762	1.4460	SM74	S
G232_02762	0.2822	SM84	S
G232_02762	2.7920	SM9	S
G232_02762	1.0151	SM91	S
