GENE	COVERAGE	STRAIN	GROUP
G232_02071	0.8920	Rstd	R
G232_02071	0.3427	SM102	S
G232_02071	0.5981	SM104	S
G232_02071	0.9183	SM105	S
G232_02071	0.7386	SM108	S
G232_02071	0.5739	SM109	S
G232_02071	0.5602	SM11	S
G232_02071	0.7815	SM122	S
G232_02071	0.8583	SM13	S
G232_02071	0.6183	SM14	S
G232_02071	1.6468	SM18	S
G232_02071	0.6974	SM24	S
G232_02071	0.8726	SM27	S
G232_02071	1.1643	SM28	S
G232_02071	1.0848	SM29	S
G232_02071	0.3048	SM35	S
G232_02071	0.2412	SM36	S
G232_02071	0.8486	SM42	S
G232_02071	0.4182	SM48	S
G232_02071	0.6218	SM57	S
G232_02071	0.5587	SM66	S
G232_02071	0.9481	SM67	S
G232_02071	0.1724	SM72	S
G232_02071	0.6043	SM74	S
G232_02071	0.9153	SM84	S
G232_02071	1.0768	SM9	S
G232_02071	0.9663	SM91	S
G232_02072	0.9703	Rstd	R
G232_02072	0.4336	SM102	S
G232_02072	0.7634	SM104	S
G232_02072	0.9377	SM105	S
G232_02072	0.8506	SM108	S
G232_02072	0.7261	SM109	S
G232_02072	0.4940	SM11	S
G232_02072	0.6490	SM122	S
G232_02072	0.7146	SM13	S
G232_02072	0.7070	SM14	S
G232_02072	1.2619	SM18	S
G232_02072	0.8728	SM24	S
G232_02072	0.9958	SM27	S
G232_02072	0.9929	SM28	S
G232_02072	1.0994	SM29	S
G232_02072	0.5905	SM35	S
G232_02072	0.5798	SM36	S
G232_02072	0.6549	SM42	S
G232_02072	0.7333	SM48	S
G232_02072	0.4874	SM57	S
G232_02072	0.7174	SM66	S
G232_02072	0.7305	SM67	S
G232_02072	0.4926	SM72	S
G232_02072	0.5468	SM74	S
G232_02072	0.8986	SM84	S
G232_02072	0.9200	SM9	S
G232_02072	0.7228	SM91	S
G232_02073	0.5639	Rstd	R
G232_02073	1.3077	SM102	S
G232_02073	0.7003	SM104	S
G232_02073	0.9339	SM105	S
G232_02073	0.6598	SM108	S
G232_02073	0.9304	SM109	S
G232_02073	1.0663	SM11	S
G232_02073	0.9801	SM122	S
G232_02073	1.0000	SM13	S
G232_02073	1.4973	SM14	S
G232_02073	1.7345	SM18	S
G232_02073	0.3421	SM24	S
G232_02073	0.8153	SM27	S
G232_02073	1.0214	SM28	S
G232_02073	1.0468	SM29	S
G232_02073	0.9905	SM35	S
G232_02073	2.0661	SM36	S
G232_02073	0.9525	SM42	S
G232_02073	0.6788	SM48	S
G232_02073	0.8992	SM57	S
G232_02073	0.7187	SM66	S
G232_02073	0.6753	SM67	S
G232_02073	1.7882	SM72	S
G232_02073	0.8993	SM74	S
G232_02073	0.8688	SM84	S
G232_02073	0.7344	SM9	S
G232_02073	0.8034	SM91	S
G232_02074	0.8028	Rstd	R
G232_02074	0.1888	SM102	S
G232_02074	0.7984	SM104	S
G232_02074	0.8833	SM105	S
G232_02074	0.8589	SM108	S
G232_02074	0.6957	SM109	S
G232_02074	0.5000	SM11	S
G232_02074	0.7815	SM122	S
G232_02074	0.7107	SM13	S
G232_02074	0.4220	SM14	S
G232_02074	1.0365	SM18	S
G232_02074	1.1140	SM24	S
G232_02074	0.8556	SM27	S
G232_02074	0.8036	SM28	S
G232_02074	1.0673	SM29	S
G232_02074	0.7524	SM35	S
G232_02074	0.2296	SM36	S
G232_02074	0.6725	SM42	S
G232_02074	0.6909	SM48	S
G232_02074	1.0588	SM57	S
G232_02074	0.7058	SM66	S
