GENE	COVERAGE	STRAIN	GROUP
G232_10840	2.3221	Rstd	R
G232_10840	0.5105	SM102	S
G232_10840	1.6747	SM104	S
G232_10840	1.6420	SM105	S
G232_10840	2.3527	SM108	S
G232_10840	2.0130	SM109	S
G232_10840	1.5663	SM11	S
G232_10840	3.0530	SM122	S
G232_10840	2.1146	SM13	S
G232_10840	0.9731	SM14	S
G232_10840	0.8356	SM18	S
G232_10840	1.6667	SM24	S
G232_10840	1.7622	SM27	S
G232_10840	0.9286	SM28	S
G232_10840	0.9708	SM29	S
G232_10840	2.0667	SM35	S
G232_10840	0.2918	SM36	S
G232_10840	2.2887	SM42	S
G232_10840	1.9818	SM48	S
G232_10840	1.8235	SM57	S
G232_10840	2.2735	SM66	S
G232_10840	1.1656	SM67	S
G232_10840	0.0000	SM72	S
G232_10840	2.4604	SM74	S
G232_10840	1.3257	SM84	S
G232_10840	2.3248	SM9	S
G232_10840	2.1515	SM91	S
