GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01685	4.36	5.11	3.90	1.30	4.54	2.29	1.21	0.65	3.95	14.33	13.14	1.82	2.72	3.96	4.18	0.25	8.04	4.98	0.55	0.58	4.22	3.19	6.56	1.41	9.01	2.54	8.35
G232_01686	4.40	1.15	3.12	1.21	2.81	0.92	0.18	0.50	0.47	1.82	4.20	1.20	2.30	0.64	1.91	0.89	3.52	2.00	1.11	0.77	2.41	0.62	2.35	0.89	7.19	1.28	4.95
G232_01687	7.31	1.01	6.36	1.59	4.17	2.04	1.27	1.36	4.01	2.81	10.23	1.57	3.57	2.24	3.39	0.96	1.03	4.44	1.41	0.88	6.35	2.92	1.15	1.07	10.90	4.29	9.84
G232_01688	9.07	0.51	5.53	1.94	3.55	1.05	0.65	0.89	3.87	2.58	9.60	1.49	3.66	2.54	3.47	0.52	1.11	4.75	1.22	0.89	5.76	2.15	0.70	1.10	9.27	4.66	9.47
G232_01689	7.71	0.43	6.77	1.97	4.11	1.29	0.46	1.43	4.37	2.29	12.29	1.91	3.17	2.72	3.13	0.71	0.11	3.85	1.46	0.45	2.82	3.31	0.53	0.24	11.88	4.86	9.03
G232_01690	6.78	1.08	5.72	2.00	3.69	1.61	1.08	1.57	3.91	2.61	7.72	1.42	3.27	2.07	2.24	0.52	1.73	4.57	1.54	1.22	6.38	2.14	1.47	1.56	9.40	4.30	8.46
G232_01691	3.64	0.90	4.50	1.97	2.89	2.62	0.79	1.09	4.01	2.49	10.82	2.46	3.60	3.30	4.72	0.58	0.91	5.02	0.79	0.62	4.28	3.85	0.91	0.88	10.10	4.20	10.47
G232_01692	10.32	0.24	8.62	3.21	3.67	1.43	0.77	1.86	5.86	2.60	7.83	2.83	4.81	1.83	1.27	0.50	0.12	5.59	0.19	1.08	6.56	2.43	0.22	0.98	12.89	4.63	9.99
G232_01693	8.32	3.50	4.18	2.21	4.11	1.50	1.82	1.58	4.49	5.97	9.34	1.75	4.20	2.49	4.08	0.79	6.86	6.90	1.61	1.00	6.32	2.43	5.31	0.79	10.69	5.52	9.75
G232_01694	8.10	0.22	6.76	1.77	3.85	1.19	1.33	1.12	3.62	3.06	11.85	1.36	2.85	2.30	3.92	0.54	0.60	3.95	1.64	1.20	5.55	3.04	0.41	1.09	10.75	4.53	9.36
G232_01695	8.55	1.18	6.24	2.13	3.77	1.55	1.48	1.07	3.83	3.11	11.62	1.82	3.06	2.46	3.53	0.81	1.85	5.44	1.17	1.04	5.38	2.52	1.28	1.13	11.30	4.82	10.29
G232_01696	6.83	0.00	6.63	1.93	3.89	1.87	1.30	1.37	4.20	1.82	8.60	1.93	3.32	1.34	3.45	0.73	0.08	4.11	1.99	1.07	7.14	2.49	0.18	1.43	9.72	4.82	9.71
G232_01697	8.11	1.92	6.55	1.51	4.59	1.71	1.51	0.78	3.89	4.71	14.34	1.28	4.55	2.52	4.00	0.99	4.11	4.92	1.77	1.00	5.73	2.75	2.78	0.79	11.59	6.84	10.55
G232_01698	9.16	0.14	5.32	1.46	4.01	2.04	0.31	0.95	2.77	2.24	8.59	1.48	3.25	2.05	4.28	0.56	0.00	4.15	1.15	0.73	3.76	2.38	0.04	0.38	9.81	4.17	9.21
G232_01699	8.85	1.67	4.91	1.54	4.52	1.92	1.64	1.90	4.02	3.66	8.71	1.77	2.94	2.78	3.53	0.90	3.09	4.46	0.95	1.02	3.74	2.14	3.03	0.82	10.21	4.63	9.25
G232_01700	7.85	8.65	6.51	2.70	2.62	3.58	2.90	2.21	4.48	18.40	12.42	1.26	4.44	3.21	5.27	1.63	21.81	7.56	2.80	0.92	4.89	2.29	15.81	0.54	10.59	3.63	10.06
