GENE	COVERAGE	STRAIN	GROUP
G232_09227	0.9683	Rstd	R
G232_09227	0.3706	SM102	S
G232_09227	0.9167	SM104	S
G232_09227	0.7432	SM105	S
G232_09227	0.9523	SM108	S
G232_09227	0.7478	SM109	S
G232_09227	0.4036	SM11	S
G232_09227	0.8675	SM122	S
G232_09227	0.9379	SM13	S
G232_09227	0.2608	SM14	S
G232_09227	0.1230	SM18	S
G232_09227	0.9518	SM24	S
G232_09227	1.2038	SM27	S
G232_09227	0.5571	SM28	S
G232_09227	0.5351	SM29	S
G232_09227	0.5238	SM35	S
G232_09227	0.1051	SM36	S
G232_09227	1.1039	SM42	S
G232_09227	1.1576	SM48	S
G232_09227	0.7563	SM57	S
G232_09227	0.6594	SM66	S
G232_09227	1.2500	SM67	S
G232_09227	0.0394	SM72	S
G232_09227	0.6115	SM74	S
G232_09227	1.2525	SM84	S
G232_09227	1.1168	SM9	S
G232_09227	0.9460	SM91	S
G232_09228	1.0337	Rstd	R
G232_09228	0.1608	SM102	S
G232_09228	0.8091	SM104	S
G232_09228	0.6031	SM105	S
G232_09228	0.9834	SM108	S
G232_09228	0.6957	SM109	S
G232_09228	0.7530	SM11	S
G232_09228	0.9603	SM122	S
G232_09228	0.9340	SM13	S
G232_09228	0.9032	SM14	S
G232_09228	0.0341	SM18	S
G232_09228	1.3684	SM24	S
G232_09228	0.9915	SM27	S
G232_09228	1.1821	SM28	S
G232_09228	1.0263	SM29	S
G232_09228	1.5810	SM35	S
G232_09228	0.0000	SM36	S
G232_09228	1.0651	SM42	S
G232_09228	1.2848	SM48	S
G232_09228	0.5042	SM57	S
G232_09228	0.6465	SM66	S
G232_09228	1.5260	SM67	S
G232_09228	0.0394	SM72	S
G232_09228	0.9353	SM74	S
G232_09228	1.3219	SM84	S
G232_09228	1.0000	SM9	S
G232_09228	1.3242	SM91	S
