GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07622	5.59	0.14	3.49	1.02	1.36	0.65	0.45	0.74	1.91	0.17	4.90	0.99	1.39	0.81	0.83	0.25	0.07	1.52	1.22	0.18	2.73	0.34	0.22	0.57	5.48	1.52	3.15
G232_07623	9.05	1.35	6.18	1.47	3.79	1.50	1.34	0.91	3.24	2.84	12.48	1.69	3.03	2.34	3.62	0.84	2.75	4.47	1.13	0.74	6.80	2.50	2.29	1.25	10.09	5.94	8.98
G232_07624	9.99	1.24	4.84	2.91	2.67	1.23	1.54	0.74	4.84	3.98	12.86	1.92	4.02	3.51	4.04	0.86	1.80	4.64	1.47	0.34	5.83	1.63	1.07	0.92	12.10	6.21	12.93
G232_07625	10.75	0.07	6.43	3.02	3.62	2.32	1.10	0.69	3.09	3.28	9.79	1.11	2.99	2.41	2.42	1.08	0.17	4.16	1.00	0.79	6.21	3.48	0.15	1.50	11.84	4.40	8.47
G232_07626	8.72	2.79	5.24	2.08	4.26	1.71	1.52	0.88	4.96	7.73	10.53	1.85	4.21	2.77	3.79	0.85	5.54	5.47	1.32	0.85	5.01	1.89	3.55	0.52	12.54	6.21	8.59
G232_07627	7.64	0.99	5.53	1.89	3.51	2.18	1.40	0.93	3.58	2.33	9.98	1.54	3.77	2.03	3.42	0.80	1.52	4.41	1.02	1.15	6.26	1.60	1.36	1.50	10.04	4.46	8.97
G232_07628	9.44	1.71	5.44	1.96	3.45	1.22	0.71	0.85	3.53	3.66	7.29	1.91	3.92	2.28	2.75	0.83	2.87	4.15	0.99	0.86	4.50	1.79	2.09	0.51	9.19	3.82	7.58
G232_07629	5.64	2.51	5.62	1.23	4.35	1.79	1.39	1.13	3.59	3.48	7.85	1.32	4.33	1.59	3.88	0.22	5.96	5.19	2.25	2.07	8.08	2.21	4.35	1.68	12.50	4.75	8.63
G232_07630	8.90	0.22	6.38	1.55	3.02	2.25	2.28	0.50	4.11	1.18	9.21	1.60	3.77	1.80	2.84	0.77	0.02	3.30	2.66	1.13	5.99	1.93	0.18	0.67	11.52	4.43	8.37
G232_07631	6.51	0.00	7.75	1.01	3.60	2.14	0.78	0.46	2.85	4.15	8.52	1.77	1.85	1.47	2.59	1.08	1.61	2.19	0.00	0.27	6.62	3.49	0.66	0.73	6.72	3.35	8.91
G232_07632	7.95	0.18	6.32	2.79	4.57	2.60	1.58	0.88	4.43	1.27	9.41	1.56	2.22	2.08	2.97	0.29	0.00	3.70	1.47	0.45	7.26	3.28	0.08	1.37	9.52	3.52	8.60
G232_07633	12.47	0.14	5.35	0.86	3.56	1.08	0.58	1.55	2.26	1.74	6.96	1.51	2.51	1.56	2.19	0.57	0.00	3.51	1.79	0.36	5.48	2.17	0.07	1.87	10.78	5.88	8.69
