GENE	COVERAGE	STRAIN	GROUP
G232_02886	0.7602	Rstd	R
G232_02886	0.2378	SM102	S
G232_02886	0.7379	SM104	S
G232_02886	0.9455	SM105	S
G232_02886	0.8859	SM108	S
G232_02886	0.6174	SM109	S
G232_02886	0.4458	SM11	S
G232_02886	0.8742	SM122	S
G232_02886	0.8971	SM13	S
G232_02886	0.4274	SM14	S
G232_02886	1.4056	SM18	S
G232_02886	0.9123	SM24	S
G232_02886	0.7113	SM27	S
G232_02886	0.8321	SM28	S
G232_02886	1.1491	SM29	S
G232_02886	0.7429	SM35	S
G232_02886	0.1595	SM36	S
G232_02886	0.8521	SM42	S
G232_02886	1.0970	SM48	S
G232_02886	0.4874	SM57	S
G232_02886	0.9548	SM66	S
G232_02886	0.9545	SM67	S
G232_02886	0.2365	SM72	S
G232_02886	0.7050	SM74	S
G232_02886	0.9001	SM84	S
G232_02886	0.6848	SM9	S
G232_02886	0.7750	SM91	S
G232_02887	0.8355	Rstd	R
G232_02887	0.3357	SM102	S
G232_02887	0.8723	SM104	S
G232_02887	0.6420	SM105	S
G232_02887	0.7739	SM108	S
G232_02887	0.6913	SM109	S
G232_02887	0.4277	SM11	S
G232_02887	0.7285	SM122	S
G232_02887	0.8097	SM13	S
G232_02887	0.2554	SM14	S
G232_02887	1.4836	SM18	S
G232_02887	0.8377	SM24	S
G232_02887	0.6348	SM27	S
G232_02887	0.7607	SM28	S
G232_02887	1.0409	SM29	S
G232_02887	0.4190	SM35	S
G232_02887	0.2179	SM36	S
G232_02887	0.8116	SM42	S
G232_02887	0.5515	SM48	S
G232_02887	0.6050	SM57	S
G232_02887	0.7432	SM66	S
G232_02887	0.8831	SM67	S
G232_02887	0.1675	SM72	S
G232_02887	0.1295	SM74	S
G232_02887	0.8238	SM84	S
G232_02887	0.5424	SM9	S
G232_02887	0.7166	SM91	S
G232_02888	1.0198	Rstd	R
G232_02888	0.7203	SM102	S
G232_02888	0.8575	SM104	S
G232_02888	0.9144	SM105	S
G232_02888	0.7490	SM108	S
G232_02888	1.0913	SM109	S
G232_02888	0.8494	SM11	S
G232_02888	1.1060	SM122	S
G232_02888	0.8485	SM13	S
G232_02888	0.8226	SM14	S
G232_02888	1.2935	SM18	S
G232_02888	0.7982	SM24	S
G232_02888	0.6221	SM27	S
G232_02888	0.9000	SM28	S
G232_02888	1.5409	SM29	S
G232_02888	0.7714	SM35	S
G232_02888	0.8482	SM36	S
G232_02888	0.9701	SM42	S
G232_02888	0.8303	SM48	S
G232_02888	1.0420	SM57	S
G232_02888	0.6400	SM66	S
G232_02888	1.1656	SM67	S
G232_02888	0.8916	SM72	S
G232_02888	0.5036	SM74	S
G232_02888	0.7849	SM84	S
G232_02888	0.6848	SM9	S
G232_02888	1.0496	SM91	S
G232_02889	1.0922	Rstd	R
G232_02889	0.9650	SM102	S
G232_02889	0.8898	SM104	S
G232_02889	0.6926	SM105	S
G232_02889	0.9730	SM108	S
G232_02889	0.7783	SM109	S
G232_02889	0.5120	SM11	S
G232_02889	1.0861	SM122	S
G232_02889	0.9903	SM13	S
G232_02889	0.3898	SM14	S
G232_02889	1.8733	SM18	S
G232_02889	0.9254	SM24	S
G232_02889	1.1146	SM27	S
G232_02889	0.8250	SM28	S
G232_02889	1.2573	SM29	S
G232_02889	0.6476	SM35	S
G232_02889	0.8638	SM36	S
G232_02889	0.7430	SM42	S
G232_02889	0.9636	SM48	S
G232_02889	0.6807	SM57	S
G232_02889	1.0232	SM66	S
G232_02889	0.5649	SM67	S
G232_02889	0.8374	SM72	S
G232_02889	0.4460	SM74	S
G232_02889	0.8871	SM84	S
G232_02889	0.8896	SM9	S
G232_02889	0.8255	SM91	S
G232_02890	1.0059	Rstd	R
G232_02890	0.0909	SM102	S
G232_02890	0.7487	SM104	S
G232_02890	0.8327	SM105	S
G232_02890	0.7261	SM108	S
G232_02890	0.5478	SM109	S
G232_02890	1.2771	SM11	S
G232_02890	0.4636	SM122	S
G232_02890	1.2039	SM13	S
G232_02890	0.2849	SM14	S
G232_02890	1.5981	SM18	S
G232_02890	0.8158	SM24	S
G232_02890	0.5860	SM27	S
G232_02890	0.9536	SM28	S
G232_02890	1.5322	SM29	S
G232_02890	0.9048	SM35	S
G232_02890	0.1051	SM36	S
G232_02890	0.6268	SM42	S
G232_02890	0.7576	SM48	S
G232_02890	1.0168	SM57	S
G232_02890	0.6490	SM66	S
G232_02890	0.7240	SM67	S
G232_02890	0.0099	SM72	S
G232_02890	0.9209	SM74	S
G232_02890	0.8070	SM84	S
G232_02890	0.7808	SM9	S
G232_02890	1.0009	SM91	S
G232_02891	0.9088	Rstd	R
G232_02891	1.9580	SM102	S
G232_02891	0.6949	SM104	S
G232_02891	0.8093	SM105	S
G232_02891	0.6349	SM108	S
G232_02891	0.7435	SM109	S
G232_02891	0.9639	SM11	S
G232_02891	1.2252	SM122	S
G232_02891	0.7631	SM13	S
G232_02891	1.7796	SM14	S
G232_02891	1.3544	SM18	S
G232_02891	0.9649	SM24	S
G232_02891	0.5690	SM27	S
G232_02891	0.9429	SM28	S
G232_02891	1.0643	SM29	S
G232_02891	0.5238	SM35	S
G232_02891	2.3230	SM36	S
G232_02891	0.7887	SM42	S
G232_02891	1.0121	SM48	S
G232_02891	0.7647	SM57	S
G232_02891	0.5910	SM66	S
G232_02891	0.8312	SM67	S
G232_02891	1.7586	SM72	S
G232_02891	0.5540	SM74	S
G232_02891	0.9298	SM84	S
G232_02891	0.6688	SM9	S
G232_02891	0.7644	SM91	S
G232_02892	1.2161	Rstd	R
G232_02892	3.5524	SM102	S
G232_02892	1.0941	SM104	S
G232_02892	1.0156	SM105	S
