GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05331	8.81	12.14	4.16	2.16	4.02	4.05	3.62	2.15	3.61	27.00	7.75	1.58	1.32	2.16	1.78	0.81	21.60	4.93	1.77	2.06	4.11	3.24	18.73	1.09	10.44	4.19	8.44
G232_05332	10.17	0.69	5.93	2.45	4.68	2.05	1.36	1.15	4.68	2.11	8.77	1.99	4.62	2.35	1.77	1.35	0.41	5.43	1.70	1.41	5.99	2.24	0.41	1.89	9.98	5.83	11.63
G232_05333	7.99	0.83	7.45	2.44	3.09	1.78	1.37	1.11	3.39	2.66	16.44	1.90	3.22	2.99	4.08	0.71	0.85	5.95	1.38	1.22	6.58	1.85	0.73	0.78	11.52	3.90	9.91
G232_05334	8.40	0.32	6.80	2.42	5.23	1.26	1.78	1.10	4.47	1.75	21.45	4.11	4.55	2.80	3.53	1.33	0.00	4.28	0.48	0.85	5.98	1.13	0.00	1.26	11.96	5.87	12.68
G232_05335	8.07	0.07	6.69	2.12	3.45	1.64	1.17	1.17	3.47	1.31	6.91	1.48	3.22	2.11	1.34	0.88	0.18	4.34	1.59	1.00	5.96	2.99	0.35	0.71	10.00	3.91	9.18
G232_05336	6.22	0.16	5.07	2.05	4.10	1.22	0.67	1.02	4.78	1.13	10.31	1.23	2.77	2.32	3.06	0.79	0.18	4.12	1.26	0.91	4.64	2.23	0.32	0.82	9.20	5.78	9.65
G232_05337	9.84	0.15	5.32	1.87	2.82	0.91	0.29	1.07	4.70	2.26	9.13	1.92	3.05	2.73	2.91	0.50	0.12	5.00	1.64	0.97	5.99	2.73	0.00	0.81	11.97	4.36	10.22
G232_05338	5.97	1.00	6.41	1.77	3.39	1.70	1.49	1.69	2.81	2.57	10.10	1.27	3.16	2.03	2.70	1.07	1.20	4.17	1.23	0.83	4.95	2.18	1.66	0.89	10.60	3.50	9.90
G232_05339	8.53	4.18	6.08	1.18	3.07	1.40	1.42	0.89	4.22	8.60	9.67	1.68	3.05	2.89	3.60	0.82	8.91	5.43	1.21	1.06	4.30	1.97	5.24	0.38	10.94	4.86	10.31
G232_05340	9.98	2.05	7.26	1.88	3.42	1.99	1.22	1.47	3.23	7.68	8.82	1.65	2.81	2.48	4.14	0.67	6.65	4.01	1.13	1.12	5.08	2.10	3.98	0.81	9.07	4.20	7.74
G232_05341	5.87	0.36	5.78	1.94	4.14	1.19	2.04	2.51	4.40	1.07	9.45	1.60	4.43	2.72	3.46	1.09	0.00	5.61	1.53	1.43	7.25	3.08	0.25	0.95	9.15	7.17	11.03
