GENE	COVERAGE	STRAIN	GROUP
G232_06175	10.0010	Rstd	R
G232_06175	0.0769	SM102	S
G232_06175	3.4825	SM104	S
G232_06175	2.9455	SM105	S
G232_06175	9.9336	SM108	S
G232_06175	1.9652	SM109	S
G232_06175	6.7711	SM11	S
G232_06175	6.9272	SM122	S
G232_06175	5.0155	SM13	S
G232_06175	2.5027	SM14	S
G232_06175	0.0000	SM18	S
G232_06175	11.5789	SM24	S
G232_06175	2.0998	SM27	S
G232_06175	3.9250	SM28	S
G232_06175	0.9942	SM29	S
G232_06175	2.9143	SM35	S
G232_06175	0.0000	SM36	S
G232_06175	4.4137	SM42	S
G232_06175	0.9576	SM48	S
G232_06175	3.2269	SM57	S
G232_06175	4.0529	SM66	S
G232_06175	1.4740	SM67	S
G232_06175	0.0000	SM72	S
G232_06175	3.0000	SM74	S
G232_06175	1.0320	SM84	S
G232_06175	1.2496	SM9	S
G232_06175	5.1550	SM91	S
G232_06176	0.6184	Rstd	R
G232_06176	0.1888	SM102	S
G232_06176	0.8065	SM104	S
G232_06176	0.8794	SM105	S
G232_06176	0.9710	SM108	S
G232_06176	0.4696	SM109	S
G232_06176	0.3434	SM11	S
G232_06176	0.9669	SM122	S
G232_06176	0.9398	SM13	S
G232_06176	0.6344	SM14	S
G232_06176	1.3849	SM18	S
G232_06176	0.6228	SM24	S
G232_06176	0.7495	SM27	S
G232_06176	1.1179	SM28	S
G232_06176	1.4240	SM29	S
G232_06176	0.7619	SM35	S
G232_06176	0.0000	SM36	S
G232_06176	0.7852	SM42	S
G232_06176	0.5636	SM48	S
G232_06176	0.7311	SM57	S
G232_06176	0.7471	SM66	S
G232_06176	0.9351	SM67	S
G232_06176	0.0000	SM72	S
G232_06176	0.9065	SM74	S
G232_06176	0.5889	SM84	S
G232_06176	0.7664	SM9	S
G232_06176	1.1355	SM91	S
G232_06177	0.6145	Rstd	R
G232_06177	1.0629	SM102	S
G232_06177	0.7567	SM104	S
G232_06177	0.6148	SM105	S
G232_06177	0.6598	SM108	S
G232_06177	0.5174	SM109	S
G232_06177	0.9096	SM11	S
G232_06177	0.6887	SM122	S
