GENE	COVERAGE	STRAIN	GROUP
G232_04826	0.7384	Rstd	R
G232_04826	5.2657	SM102	S
G232_04826	0.8992	SM104	S
G232_04826	0.4981	SM105	S
G232_04826	0.6390	SM108	S
G232_04826	0.8435	SM109	S
G232_04826	0.8373	SM11	S
G232_04826	0.3377	SM122	S
G232_04826	0.9301	SM13	S
G232_04826	3.6962	SM14	S
G232_04826	1.1998	SM18	S
G232_04826	0.3114	SM24	S
G232_04826	0.7325	SM27	S
G232_04826	1.3393	SM28	S
G232_04826	0.9532	SM29	S
G232_04826	0.3048	SM35	S
G232_04826	5.3230	SM36	S
G232_04826	0.9648	SM42	S
G232_04826	1.0303	SM48	S
G232_04826	1.2773	SM57	S
G232_04826	0.6142	SM66	S
G232_04826	1.0390	SM67	S
G232_04826	4.2069	SM72	S
G232_04826	0.1151	SM74	S
G232_04826	0.8513	SM84	S
G232_04826	0.6784	SM9	S
G232_04826	0.7733	SM91	S
G232_04827	0.9911	Rstd	R
G232_04827	5.4965	SM102	S
G232_04827	0.7419	SM104	S
G232_04827	0.7704	SM105	S
G232_04827	0.7469	SM108	S
G232_04827	1.6565	SM109	S
G232_04827	1.2651	SM11	S
G232_04827	0.7219	SM122	S
G232_04827	0.7825	SM13	S
G232_04827	3.8468	SM14	S
G232_04827	1.6711	SM18	S
G232_04827	0.9693	SM24	S
G232_04827	1.2229	SM27	S
G232_04827	1.1214	SM28	S
G232_04827	1.4474	SM29	S
G232_04827	1.0381	SM35	S
G232_04827	6.6148	SM36	S
G232_04827	1.1320	SM42	S
G232_04827	0.7273	SM48	S
G232_04827	1.3193	SM57	S
G232_04827	0.6503	SM66	S
G232_04827	0.6136	SM67	S
G232_04827	5.7291	SM72	S
G232_04827	1.1007	SM74	S
G232_04827	0.9794	SM84	S
G232_04827	0.9680	SM9	S
G232_04827	0.7795	SM91	S
G232_04828	0.8850	Rstd	R
G232_04828	0.0979	SM102	S
G232_04828	1.0538	SM104	S
G232_04828	0.8327	SM105	S
G232_04828	0.7199	SM108	S
G232_04828	0.8043	SM109	S
G232_04828	0.7711	SM11	S
G232_04828	1.0199	SM122	S
G232_04828	0.7845	SM13	S
G232_04828	0.5645	SM14	S
G232_04828	1.3739	SM18	S
G232_04828	0.6140	SM24	S
