GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07085	2.1982	0.3916	2.1156	2.0778	2.8237	1.5435	1.8313	2.5563	2.5282	0.9919	1.9123	1.3728	1.6921	2.3786	1.2281	2.6190	0.1401	2.0827	1.5030	2.3529	2.9497	1.9448	0.2512	1.4532	1.7872	1.9472	2.3286
G232_07086	0.8553	1.3497	0.8280	0.7899	0.8423	0.9826	1.0301	0.9205	0.7437	1.5591	1.2363	0.5702	0.7877	0.7750	1.2398	0.7238	1.8171	0.8275	0.8364	0.6387	0.7329	0.8247	1.7537	0.8273	0.7620	0.6912	0.8202
G232_07087	0.8840	0.8392	0.7473	1.0117	0.7075	0.7130	0.7410	1.2914	0.6757	0.6855	1.1608	0.8246	0.5775	0.6643	1.0029	0.4381	0.7510	0.5616	0.7394	1.2017	0.6697	0.5519	0.8374	0.3237	0.6812	0.7520	0.7104
G232_07088	0.9673	2.5245	0.7312	0.6965	0.7676	1.4174	0.9578	0.7815	0.7903	1.4839	1.1291	0.6184	0.9469	0.8929	0.9825	1.2190	2.7782	0.7658	0.9273	1.6387	0.8568	0.8182	2.7044	0.6835	0.6964	0.6736	0.8379
G232_07089	0.4658	2.0280	0.8535	1.0973	0.7676	0.9652	0.7952	0.4437	1.0311	1.1156	1.6395	1.3158	0.9066	0.9750	1.3187	1.4952	0.8560	1.0088	0.8788	0.3866	0.8194	0.8701	1.2611	0.4748	0.7635	0.9568	0.9043
G232_07090	0.5669	0.1958	0.7984	0.5136	1.0913	0.5565	0.7048	1.6291	0.8505	0.5591	1.4872	0.4649	1.1762	0.8000	0.8626	0.5429	0.3463	0.7060	0.7758	1.3866	0.8800	1.8084	0.3498	0.5971	0.9710	1.0096	0.8645
G232_07091	0.8206	0.0000	0.4516	0.5097	0.7303	0.6522	0.4398	1.1987	0.7806	0.3306	1.2083	0.7588	1.1507	0.7571	0.8977	0.5524	0.0000	0.4507	0.9576	0.2101	0.9768	0.9675	0.0000	1.2950	0.9390	1.0224	0.8503
G232_07092	0.8900	0.7203	0.9503	0.9689	0.7676	1.0565	0.5060	0.8609	0.7320	0.6210	1.1815	0.8991	0.7962	0.7071	1.3538	0.8381	0.8327	0.7729	1.0061	0.5966	0.8323	0.9545	0.8867	0.6691	0.8345	0.7472	0.8237
G232_07093	1.3548	0.0699	1.4126	1.4047	1.0353	0.8870	0.6084	1.2583	1.5689	1.5242	4.5140	1.4123	1.5541	2.1500	3.1023	1.1048	0.0389	1.3644	1.0364	1.1765	1.3252	0.7792	0.0000	0.9137	1.0587	1.5600	1.1453
G232_07094	0.8682	0.0490	1.1358	1.1284	0.9315	1.5609	0.8976	1.4106	1.1223	0.1774	0.0000	0.4254	0.7240	0.6214	0.8421	2.1524	0.0000	0.8257	0.6667	0.9580	1.0065	1.1883	0.0936	1.2590	0.8444	1.0416	0.7564
G232_07095	0.8761	1.3077	0.9543	0.9922	0.9170	0.6391	1.0904	1.1523	1.1340	1.5484	1.6212	1.2281	0.8217	0.8786	1.1959	0.4000	1.2763	1.0563	0.9212	0.7647	0.9058	1.0519	1.4975	1.0576	0.9710	0.8608	1.1506
G232_07096	0.7126	0.5874	0.7648	0.8249	0.7863	0.7087	0.7289	0.8808	0.7243	0.7796	1.2241	0.6535	0.8726	0.5857	1.1287	0.8095	0.2918	0.7113	0.6545	0.8403	0.7097	0.9026	0.2808	0.7410	0.8024	0.6960	0.7086
G232_07097	0.8266	0.0559	0.8024	0.3463	0.8195	0.4783	0.3554	1.0265	1.2718	0.3683	1.4068	0.7632	0.9597	0.9250	1.2485	0.8095	0.0000	1.0599	0.7818	1.0420	0.6142	1.2760	0.1281	1.1439	0.9596	0.6768	0.7981
G232_07098	0.9475	6.5874	0.8105	0.6187	0.7697	1.4304	1.9518	0.5166	1.0951	5.1505	1.4153	0.6272	0.9002	0.9000	0.9678	1.2095	9.0389	1.0053	1.1636	1.1513	0.6490	0.7695	7.4236	1.0000	0.6430	0.9552	0.9566
G232_07099	0.6809	1.6503	0.6909	0.5992	0.7407	0.9261	0.9217	0.5894	0.7243	1.7097	1.3069	0.6842	0.9130	0.6500	1.0614	0.7048	2.3541	0.8028	0.6727	0.5210	0.7639	0.8961	1.9754	0.6906	0.7018	0.8128	0.7104
G232_07100	0.3855	0.0490	0.5430	0.7393	0.4129	0.3435	0.3253	0.5166	0.4000	0.0699	0.6041	0.2061	0.2378	0.3643	0.6871	0.4762	0.0000	0.5511	0.6182	0.0336	0.3729	0.4351	0.0985	0.6331	0.3509	0.3936	0.3959
