GENE	COVERAGE	STRAIN	GROUP
G232_09468	0.8087	Rstd	R
G232_09468	1.1049	SM102	S
G232_09468	0.6895	SM104	S
G232_09468	0.5720	SM105	S
G232_09468	0.9564	SM108	S
G232_09468	0.7652	SM109	S
G232_09468	0.9217	SM11	S
G232_09468	0.9007	SM122	S
G232_09468	0.6738	SM13	S
G232_09468	0.4677	SM14	S
G232_09468	1.0828	SM18	S
G232_09468	0.7456	SM24	S
G232_09468	0.4034	SM27	S
G232_09468	0.7321	SM28	S
G232_09468	0.9269	SM29	S
G232_09468	0.9333	SM35	S
G232_09468	0.5175	SM36	S
G232_09468	0.5951	SM42	S
G232_09468	0.6667	SM48	S
G232_09468	0.7647	SM57	S
G232_09468	0.8065	SM66	S
G232_09468	0.9416	SM67	S
G232_09468	0.7635	SM72	S
G232_09468	0.3381	SM74	S
G232_09468	0.9039	SM84	S
G232_09468	0.5888	SM9	S
G232_09468	0.8361	SM91	S
G232_09469	0.9167	Rstd	R
G232_09469	0.1888	SM102	S
G232_09469	0.7984	SM104	S
G232_09469	0.5720	SM105	S
G232_09469	1.1826	SM108	S
G232_09469	0.8696	SM109	S
G232_09469	0.8012	SM11	S
G232_09469	0.6556	SM122	S
G232_09469	0.6019	SM13	S
G232_09469	0.6935	SM14	S
G232_09469	1.2655	SM18	S
G232_09469	0.7807	SM24	S
G232_09469	0.5648	SM27	S
G232_09469	0.8857	SM28	S
G232_09469	1.2193	SM29	S
G232_09469	1.7905	SM35	S
G232_09469	0.2529	SM36	S
G232_09469	0.8662	SM42	S
G232_09469	1.3455	SM48	S
G232_09469	0.4454	SM57	S
G232_09469	0.7548	SM66	S
G232_09469	0.3052	SM67	S
G232_09469	0.2611	SM72	S
G232_09469	0.2662	SM74	S
G232_09469	0.9519	SM84	S
G232_09469	0.9968	SM9	S
G232_09469	0.7998	SM91	S
G232_09470	1.0723	Rstd	R
G232_09470	1.3636	SM102	S
G232_09470	0.7312	SM104	S
G232_09470	0.4708	SM105	S
G232_09470	0.6349	SM108	S
G232_09470	0.9739	SM109	S
G232_09470	0.5482	SM11	S
G232_09470	1.3974	SM122	S
G232_09470	0.6291	SM13	S
G232_09470	1.5027	SM14	S
G232_09470	1.2887	SM18	S
G232_09470	0.5877	SM24	S
G232_09470	0.4544	SM27	S
G232_09470	0.8964	SM28	S
G232_09470	0.6404	SM29	S
G232_09470	0.8381	SM35	S
G232_09470	2.4942	SM36	S
G232_09470	0.8768	SM42	S
G232_09470	0.9394	SM48	S
G232_09470	0.4790	SM57	S
G232_09470	0.7639	SM66	S
G232_09470	0.6136	SM67	S
G232_09470	2.0443	SM72	S
G232_09470	0.5108	SM74	S
G232_09470	0.7864	SM84	S
G232_09470	0.8288	SM9	S
G232_09470	0.9256	SM91	S
G232_09471	0.4281	Rstd	R
G232_09471	4.8741	SM102	S
G232_09471	0.5175	SM104	S
G232_09471	0.6226	SM105	S
G232_09471	0.6245	SM108	S
G232_09471	0.9739	SM109	S
G232_09471	0.7470	SM11	S
G232_09471	0.7020	SM122	S
G232_09471	0.5029	SM13	S
G232_09471	4.9005	SM14	S
G232_09471	1.1255	SM18	S
G232_09471	0.4868	SM24	S
G232_09471	0.4098	SM27	S
G232_09471	0.6000	SM28	S
G232_09471	0.7427	SM29	S
G232_09471	0.4000	SM35	S
G232_09471	5.3035	SM36	S
G232_09471	0.7113	SM42	S
G232_09471	1.6424	SM48	S
G232_09471	0.6303	SM57	S
G232_09471	0.4903	SM66	S
G232_09471	0.5812	SM67	S
G232_09471	5.3547	SM72	S
G232_09471	0.1439	SM74	S
G232_09471	0.5881	SM84	S
G232_09471	0.6128	SM9	S
G232_09471	0.5173	SM91	S
