GENE	COVERAGE	STRAIN	GROUP
G232_05048	0.6729	Rstd	R
G232_05048	1.8531	SM102	S
G232_05048	0.7702	SM104	S
G232_05048	0.8560	SM105	S
G232_05048	0.7739	SM108	S
G232_05048	0.7348	SM109	S
G232_05048	0.5964	SM11	S
G232_05048	0.6755	SM122	S
G232_05048	0.7942	SM13	S
G232_05048	1.3172	SM14	S
G232_05048	1.5481	SM18	S
G232_05048	0.6974	SM24	S
G232_05048	0.8025	SM27	S
G232_05048	0.8786	SM28	S
G232_05048	1.2865	SM29	S
G232_05048	0.7048	SM35	S
G232_05048	2.5097	SM36	S
G232_05048	0.9384	SM42	S
G232_05048	0.6000	SM48	S
G232_05048	0.6218	SM57	S
G232_05048	0.5884	SM66	S
G232_05048	0.6201	SM67	S
G232_05048	1.8325	SM72	S
G232_05048	0.6187	SM74	S
G232_05048	0.7826	SM84	S
G232_05048	0.6928	SM9	S
G232_05048	0.8007	SM91	S
G232_05049	0.8801	Rstd	R
G232_05049	2.1748	SM102	S
G232_05049	1.1989	SM104	S
G232_05049	0.3152	SM105	S
G232_05049	1.0353	SM108	S
G232_05049	1.0000	SM109	S
G232_05049	0.5361	SM11	S
G232_05049	1.6490	SM122	S
G232_05049	1.0680	SM13	S
G232_05049	1.0134	SM14	S
G232_05049	1.1681	SM18	S
G232_05049	1.1711	SM24	S
G232_05049	0.7367	SM27	S
G232_05049	0.8357	SM28	S
G232_05049	0.1579	SM29	S
G232_05049	1.3333	SM35	S
G232_05049	0.1479	SM36	S
G232_05049	0.8275	SM42	S
G232_05049	0.9939	SM48	S
G232_05049	1.1261	SM57	S
G232_05049	0.8413	SM66	S
G232_05049	0.8734	SM67	S
G232_05049	0.5665	SM72	S
G232_05049	0.8273	SM74	S
G232_05049	0.8909	SM84	S
G232_05049	0.7296	SM9	S
G232_05049	0.8432	SM91	S
G232_05050	0.6957	Rstd	R
G232_05050	0.0979	SM102	S
G232_05050	0.8978	SM104	S
G232_05050	1.0467	SM105	S
G232_05050	1.0519	SM108	S
G232_05050	0.5391	SM109	S
G232_05050	0.5482	SM11	S
G232_05050	0.4371	SM122	S
G232_05050	0.8350	SM13	S
G232_05050	0.4677	SM14	S
G232_05050	2.3691	SM18	S
G232_05050	0.5789	SM24	S
G232_05050	0.5308	SM27	S
G232_05050	0.5821	SM28	S
G232_05050	0.9942	SM29	S
G232_05050	0.8667	SM35	S
G232_05050	0.0272	SM36	S
G232_05050	0.4489	SM42	S
G232_05050	0.8061	SM48	S
G232_05050	1.2017	SM57	S
G232_05050	0.6065	SM66	S
G232_05050	0.9448	SM67	S
G232_05050	0.0640	SM72	S
G232_05050	0.3525	SM74	S
G232_05050	0.7590	SM84	S
G232_05050	0.7088	SM9	S
G232_05050	0.7050	SM91	S
G232_05051	0.6670	Rstd	R
G232_05051	0.1399	SM102	S
G232_05051	0.7930	SM104	S
G232_05051	1.4981	SM105	S
G232_05051	0.6203	SM108	S
G232_05051	1.2261	SM109	S
G232_05051	0.7470	SM11	S
G232_05051	0.4570	SM122	S
G232_05051	0.9262	SM13	S
G232_05051	1.0000	SM14	S
G232_05051	1.7235	SM18	S
G232_05051	1.0439	SM24	S
G232_05051	1.4246	SM27	S
G232_05051	1.2143	SM28	S
G232_05051	1.4152	SM29	S
G232_05051	0.6476	SM35	S
G232_05051	1.1829	SM36	S
G232_05051	1.4912	SM42	S
G232_05051	0.4727	SM48	S
G232_05051	0.8571	SM57	S
G232_05051	0.9561	SM66	S
G232_05051	0.5097	SM67	S
G232_05051	0.6207	SM72	S
G232_05051	0.7266	SM74	S
G232_05051	0.8009	SM84	S
G232_05051	1.0512	SM9	S
G232_05051	0.8884	SM91	S
G232_05052	0.6234	Rstd	R
G232_05052	0.6224	SM102	S
G232_05052	0.7043	SM104	S
G232_05052	0.5875	SM105	S
G232_05052	0.6369	SM108	S
G232_05052	0.8261	SM109	S
G232_05052	0.7470	SM11	S
G232_05052	0.6358	SM122	S
G232_05052	0.8136	SM13	S
G232_05052	0.7715	SM14	S
G232_05052	1.4287	SM18	S
G232_05052	0.6053	SM24	S
G232_05052	0.7919	SM27	S
G232_05052	0.5429	SM28	S
G232_05052	1.1491	SM29	S
G232_05052	1.0571	SM35	S
G232_05052	0.2607	SM36	S
G232_05052	0.8750	SM42	S
G232_05052	0.9939	SM48	S
G232_05052	0.5966	SM57	S
G232_05052	0.7716	SM66	S
G232_05052	0.9870	SM67	S
G232_05052	0.4778	SM72	S
G232_05052	0.8129	SM74	S
G232_05052	0.8787	SM84	S
G232_05052	0.8176	SM9	S
G232_05052	0.8477	SM91	S
