GENE	COVERAGE	STRAIN	GROUP
G232_01906	0.8612	Rstd	R
G232_01906	1.3287	SM102	S
G232_01906	0.8360	SM104	S
G232_01906	0.8794	SM105	S
G232_01906	0.6950	SM108	S
G232_01906	1.2217	SM109	S
G232_01906	0.6084	SM11	S
G232_01906	0.7285	SM122	S
G232_01906	0.7709	SM13	S
G232_01906	1.3253	SM14	S
G232_01906	1.1035	SM18	S
G232_01906	0.6886	SM24	S
G232_01906	0.6476	SM27	S
G232_01906	0.9143	SM28	S
G232_01906	1.1901	SM29	S
G232_01906	1.0857	SM35	S
G232_01906	1.3580	SM36	S
G232_01906	0.7007	SM42	S
G232_01906	0.6970	SM48	S
G232_01906	1.0000	SM57	S
G232_01906	0.7613	SM66	S
G232_01906	1.1753	SM67	S
G232_01906	1.9212	SM72	S
G232_01906	0.7986	SM74	S
G232_01906	0.7750	SM84	S
G232_01906	0.8416	SM9	S
G232_01906	0.7298	SM91	S
