GENE	COVERAGE	STRAIN	GROUP
G232_02865	0.6521	Rstd	R
G232_02865	0.0000	SM102	S
G232_02865	1.2043	SM104	S
G232_02865	1.1673	SM105	S
G232_02865	0.9710	SM108	S
G232_02865	1.3435	SM109	S
G232_02865	0.5060	SM11	S
G232_02865	0.2914	SM122	S
G232_02865	0.8466	SM13	S
G232_02865	0.3952	SM14	S
G232_02865	0.6675	SM18	S
G232_02865	0.8640	SM24	S
G232_02865	0.9087	SM27	S
G232_02865	1.7107	SM28	S
G232_02865	0.9181	SM29	S
G232_02865	0.3524	SM35	S
G232_02865	0.0467	SM36	S
G232_02865	0.9859	SM42	S
G232_02865	0.4970	SM48	S
G232_02865	1.1765	SM57	S
G232_02865	0.8168	SM66	S
G232_02865	0.7662	SM67	S
G232_02865	0.0000	SM72	S
G232_02865	0.5683	SM74	S
G232_02865	0.9634	SM84	S
G232_02865	0.6688	SM9	S
G232_02865	0.8627	SM91	S
G232_02866	1.0377	Rstd	R
G232_02866	0.4895	SM102	S
G232_02866	0.9261	SM104	S
G232_02866	0.6187	SM105	S
G232_02866	0.9274	SM108	S
G232_02866	0.6087	SM109	S
G232_02866	0.2771	SM11	S
G232_02866	1.1854	SM122	S
G232_02866	0.8233	SM13	S
G232_02866	0.6989	SM14	S
G232_02866	1.4275	SM18	S
G232_02866	0.8070	SM24	S
G232_02866	0.8705	SM27	S
G232_02866	1.0464	SM28	S
G232_02866	1.2164	SM29	S
G232_02866	0.6762	SM35	S
G232_02866	0.2996	SM36	S
G232_02866	0.8345	SM42	S
G232_02866	0.6061	SM48	S
G232_02866	1.2605	SM57	S
G232_02866	0.6916	SM66	S
G232_02866	0.8312	SM67	S
G232_02866	0.3251	SM72	S
G232_02866	0.6835	SM74	S
G232_02866	0.8871	SM84	S
G232_02866	0.7392	SM9	S
G232_02866	0.8769	SM91	S
G232_02867	0.8553	Rstd	R
G232_02867	4.7063	SM102	S
G232_02867	0.6008	SM104	S
G232_02867	0.7315	SM105	S
G232_02867	0.7365	SM108	S
G232_02867	1.3130	SM109	S
G232_02867	0.9699	SM11	S
G232_02867	1.0993	SM122	S
G232_02867	1.0485	SM13	S
G232_02867	2.3763	SM14	S
G232_02867	1.5518	SM18	S
G232_02867	1.1316	SM24	S
G232_02867	0.8217	SM27	S
G232_02867	1.1893	SM28	S
G232_02867	2.0409	SM29	S
G232_02867	0.9238	SM35	S
G232_02867	5.0000	SM36	S
G232_02867	0.7165	SM42	S
G232_02867	1.5030	SM48	S
G232_02867	1.0252	SM57	S
G232_02867	0.7394	SM66	S
G232_02867	0.8961	SM67	S
G232_02867	4.0197	SM72	S
G232_02867	0.6259	SM74	S
G232_02867	0.7605	SM84	S
G232_02867	0.8048	SM9	S
G232_02867	0.7396	SM91	S
G232_02868	0.6789	Rstd	R
G232_02868	3.1399	SM102	S
G232_02868	0.5094	SM104	S
G232_02868	0.5837	SM105	S
G232_02868	0.6369	SM108	S
G232_02868	0.8130	SM109	S
G232_02868	0.3253	SM11	S
G232_02868	0.6225	SM122	S
G232_02868	0.6777	SM13	S
G232_02868	2.6290	SM14	S
G232_02868	0.9915	SM18	S
G232_02868	0.5658	SM24	S
G232_02868	0.5839	SM27	S
G232_02868	0.6500	SM28	S
G232_02868	0.8918	SM29	S
G232_02868	0.9238	SM35	S
G232_02868	3.2646	SM36	S
G232_02868	0.7782	SM42	S
G232_02868	0.9091	SM48	S
G232_02868	0.4874	SM57	S
G232_02868	0.5716	SM66	S
G232_02868	0.5974	SM67	S
G232_02868	2.7143	SM72	S
G232_02868	0.2734	SM74	S
G232_02868	0.5050	SM84	S
G232_02868	0.6176	SM9	S
G232_02868	0.5571	SM91	S
