GENE	COVERAGE	STRAIN	GROUP
G232_05232	0.6918	Rstd	R
G232_05232	0.0350	SM102	S
G232_05232	0.9610	SM104	S
G232_05232	0.6342	SM105	S
G232_05232	1.0290	SM108	S
G232_05232	0.7043	SM109	S
G232_05232	0.7349	SM11	S
G232_05232	1.0331	SM122	S
G232_05232	0.8602	SM13	S
G232_05232	0.1505	SM14	S
G232_05232	0.5676	SM18	S
G232_05232	0.9561	SM24	S
G232_05232	0.6688	SM27	S
G232_05232	0.8643	SM28	S
G232_05232	0.8684	SM29	S
G232_05232	1.1238	SM35	S
G232_05232	0.0895	SM36	S
G232_05232	0.8574	SM42	S
G232_05232	0.4667	SM48	S
G232_05232	0.4034	SM57	S
G232_05232	1.0671	SM66	S
G232_05232	0.6591	SM67	S
G232_05232	0.0837	SM72	S
G232_05232	0.6187	SM74	S
G232_05232	0.4905	SM84	S
G232_05232	0.7264	SM9	S
G232_05232	1.0549	SM91	S
G232_05233	1.0109	Rstd	R
G232_05233	1.0490	SM102	S
G232_05233	0.8737	SM104	S
G232_05233	0.8093	SM105	S
G232_05233	0.7759	SM108	S
G232_05233	0.8609	SM109	S
G232_05233	0.8855	SM11	S
G232_05233	0.5629	SM122	S
G232_05233	0.9553	SM13	S
G232_05233	0.9973	SM14	S
G232_05233	1.0853	SM18	S
G232_05233	0.7632	SM24	S
G232_05233	0.5520	SM27	S
G232_05233	0.9357	SM28	S
G232_05233	0.9591	SM29	S
G232_05233	1.0952	SM35	S
G232_05233	1.6654	SM36	S
G232_05233	0.7183	SM42	S
G232_05233	0.9394	SM48	S
G232_05233	1.4202	SM57	S
G232_05233	0.7987	SM66	S
G232_05233	0.5584	SM67	S
G232_05233	1.0936	SM72	S
G232_05233	0.7842	SM74	S
G232_05233	0.7658	SM84	S
G232_05233	0.8368	SM9	S
G232_05233	0.7511	SM91	S
G232_05234	0.5362	Rstd	R
G232_05234	1.7972	SM102	S
G232_05234	0.7164	SM104	S
G232_05234	0.4669	SM105	S
G232_05234	0.6037	SM108	S
G232_05234	1.0217	SM109	S
G232_05234	1.1265	SM11	S
G232_05234	0.6093	SM122	S
G232_05234	0.6233	SM13	S
G232_05234	1.4220	SM14	S
G232_05234	1.3325	SM18	S
G232_05234	0.5746	SM24	S
G232_05234	0.5924	SM27	S
G232_05234	0.7036	SM28	S
G232_05234	0.7778	SM29	S
G232_05234	0.8952	SM35	S
G232_05234	2.1907	SM36	S
G232_05234	0.9930	SM42	S
G232_05234	0.4909	SM48	S
G232_05234	0.3866	SM57	S
G232_05234	0.9548	SM66	S
G232_05234	0.9513	SM67	S
