GENE	COVERAGE	STRAIN	GROUP
G232_04921	0.7384	Rstd	R
G232_04921	0.9091	SM102	S
G232_04921	0.8266	SM104	S
G232_04921	1.1673	SM105	S
G232_04921	1.1888	SM108	S
G232_04921	1.0435	SM109	S
G232_04921	0.4277	SM11	S
G232_04921	1.8675	SM122	S
G232_04921	0.6369	SM13	S
G232_04921	0.5968	SM14	S
G232_04921	1.1096	SM18	S
G232_04921	0.5614	SM24	S
G232_04921	0.5096	SM27	S
G232_04921	1.1464	SM28	S
G232_04921	0.7456	SM29	S
G232_04921	1.1905	SM35	S
G232_04921	0.9027	SM36	S
G232_04921	0.8239	SM42	S
G232_04921	0.7212	SM48	S
G232_04921	1.0000	SM57	S
G232_04921	0.9703	SM66	S
G232_04921	1.3474	SM67	S
G232_04921	0.8966	SM72	S
G232_04921	1.2302	SM74	S
G232_04921	0.7063	SM84	S
G232_04921	0.7424	SM9	S
G232_04921	0.8299	SM91	S
G232_04922	0.8543	Rstd	R
G232_04922	0.1119	SM102	S
G232_04922	0.9624	SM104	S
G232_04922	1.1128	SM105	S
G232_04922	0.9295	SM108	S
G232_04922	0.6217	SM109	S
G232_04922	0.6687	SM11	S
G232_04922	0.9404	SM122	S
G232_04922	0.7981	SM13	S
G232_04922	0.4086	SM14	S
G232_04922	1.2741	SM18	S
G232_04922	0.6579	SM24	S
G232_04922	0.8153	SM27	S
G232_04922	0.9250	SM28	S
G232_04922	0.6696	SM29	S
G232_04922	0.7238	SM35	S
G232_04922	0.1868	SM36	S
G232_04922	0.8504	SM42	S
G232_04922	1.0121	SM48	S
G232_04922	0.6807	SM57	S
G232_04922	0.7948	SM66	S
G232_04922	0.9513	SM67	S
G232_04922	0.2414	SM72	S
G232_04922	0.7482	SM74	S
G232_04922	0.9298	SM84	S
G232_04922	0.7984	SM9	S
G232_04922	0.8131	SM91	S
G232_04923	0.3528	Rstd	R
G232_04923	0.2657	SM102	S
G232_04923	0.5927	SM104	S
G232_04923	0.7198	SM105	S
G232_04923	0.7407	SM108	S
G232_04923	0.7478	SM109	S
G232_04923	0.9458	SM11	S
G232_04923	0.4834	SM122	S
G232_04923	1.0000	SM13	S
G232_04923	0.9704	SM14	S
G232_04923	1.4409	SM18	S
G232_04923	0.9123	SM24	S
G232_04923	0.8280	SM27	S
G232_04923	0.5214	SM28	S
G232_04923	0.9064	SM29	S
G232_04923	1.2095	SM35	S
G232_04923	0.4163	SM36	S
G232_04923	0.7570	SM42	S
G232_04923	0.7152	SM48	S
G232_04923	1.1513	SM57	S
G232_04923	0.8013	SM66	S
G232_04923	0.6201	SM67	S
G232_04923	0.1182	SM72	S
G232_04923	1.3813	SM74	S
G232_04923	0.8429	SM84	S
G232_04923	0.8144	SM9	S
G232_04923	0.8698	SM91	S
G232_04924	0.4529	Rstd	R
G232_04924	0.4685	SM102	S
G232_04924	0.4812	SM104	S
G232_04924	0.5019	SM105	S
G232_04924	0.5622	SM108	S
G232_04924	0.7478	SM109	S
G232_04924	0.5000	SM11	S
G232_04924	0.8212	SM122	S
G232_04924	0.5107	SM13	S
G232_04924	0.8602	SM14	S
G232_04924	0.9354	SM18	S
G232_04924	0.3904	SM24	S
G232_04924	0.5435	SM27	S
G232_04924	0.4643	SM28	S
G232_04924	0.7368	SM29	S
G232_04924	0.3238	SM35	S
G232_04924	0.4319	SM36	S
G232_04924	0.6162	SM42	S
G232_04924	0.4848	SM48	S
G232_04924	0.2437	SM57	S
G232_04924	0.4194	SM66	S
G232_04924	0.5260	SM67	S
G232_04924	0.6256	SM72	S
G232_04924	0.1942	SM74	S
G232_04924	0.6278	SM84	S
G232_04924	0.5584	SM9	S
G232_04924	0.6980	SM91	S
G232_04925	0.5292	Rstd	R
G232_04925	0.7483	SM102	S
G232_04925	0.3763	SM104	S
G232_04925	0.5136	SM105	S
G232_04925	0.2365	SM108	S
G232_04925	0.5304	SM109	S
G232_04925	0.4940	SM11	S
G232_04925	0.3709	SM122	S
G232_04925	0.4602	SM13	S
G232_04925	0.7419	SM14	S
G232_04925	0.7479	SM18	S
G232_04925	0.5307	SM24	S
G232_04925	0.4183	SM27	S
G232_04925	0.2464	SM28	S
G232_04925	0.6871	SM29	S
G232_04925	0.5524	SM35	S
G232_04925	1.2140	SM36	S
G232_04925	0.4754	SM42	S
G232_04925	0.7030	SM48	S
G232_04925	0.5714	SM57	S
G232_04925	0.3381	SM66	S
G232_04925	0.2468	SM67	S
G232_04925	0.7586	SM72	S
G232_04925	0.3381	SM74	S
G232_04925	0.4409	SM84	S
G232_04925	0.3888	SM9	S
G232_04925	0.4216	SM91	S
G232_04926	0.1348	Rstd	R
G232_04926	1.7273	SM102	S
G232_04926	0.2258	SM104	S
G232_04926	0.2335	SM105	S
G232_04926	0.3278	SM108	S
G232_04926	0.5565	SM109	S
G232_04926	0.5422	SM11	S
G232_04926	0.2119	SM122	S
G232_04926	0.2816	SM13	S
G232_04926	1.5484	SM14	S
G232_04926	0.8563	SM18	S
G232_04926	0.1096	SM24	S
G232_04926	0.3482	SM27	S
G232_04926	0.4607	SM28	S
G232_04926	0.7602	SM29	S
G232_04926	0.2000	SM35	S
G232_04926	1.2802	SM36	S
G232_04926	0.4894	SM42	S
G232_04926	0.3273	SM48	S
G232_04926	0.4118	SM57	S
G232_04926	0.3832	SM66	S
G232_04926	0.4026	SM67	S
G232_04926	1.6108	SM72	S
G232_04926	0.1439	SM74	S
G232_04926	0.4226	SM84	S
G232_04926	0.4000	SM9	S
G232_04926	0.3773	SM91	S
