GENE	COVERAGE	STRAIN	GROUP
G232_05132	1.1160	Rstd	R
G232_05132	0.0350	SM102	S
G232_05132	1.5524	SM104	S
G232_05132	1.2840	SM105	S
G232_05132	0.7656	SM108	S
G232_05132	1.1565	SM109	S
G232_05132	0.6747	SM11	S
G232_05132	1.6424	SM122	S
G232_05132	1.4291	SM13	S
G232_05132	0.4409	SM14	S
G232_05132	0.5481	SM18	S
G232_05132	1.4430	SM24	S
G232_05132	1.5138	SM27	S
G232_05132	1.4000	SM28	S
G232_05132	1.7076	SM29	S
G232_05132	1.4571	SM35	S
G232_05132	0.0000	SM36	S
G232_05132	1.7183	SM42	S
G232_05132	3.3455	SM48	S
G232_05132	2.4454	SM57	S
G232_05132	2.2361	SM66	S
G232_05132	4.1169	SM67	S
G232_05132	0.0887	SM72	S
G232_05132	0.9281	SM74	S
G232_05132	3.7613	SM84	S
G232_05132	0.6352	SM9	S
G232_05132	1.6262	SM91	S
