GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01432	0.8761	0.0490	0.8091	1.1556	0.7178	1.0478	0.7410	0.7020	0.7903	0.5914	1.4239	0.6974	0.7707	0.9893	1.3187	0.8476	0.0000	0.7923	0.5030	0.5210	0.9871	0.7435	0.1478	1.0935	0.8986	0.6624	0.8911
G232_01433	0.9703	0.3357	0.9220	0.8677	1.3714	0.6391	0.6627	0.9404	0.5515	0.8306	1.3569	0.6316	1.0276	0.8643	1.3450	0.6762	0.3541	0.6144	1.0545	0.7059	1.0839	0.7305	0.3448	0.8849	1.1937	0.8896	0.8893
G232_01434	0.9524	0.6224	0.9395	0.8093	0.7656	0.7783	0.7108	1.1258	0.8039	0.6263	1.4689	0.8333	0.8047	0.9536	1.3012	0.7429	0.6109	0.7870	0.9697	0.7479	0.9781	0.5032	0.3793	0.6619	0.8032	0.9664	0.7183
G232_01435	0.7126	0.7832	0.6774	1.0817	0.8963	0.7913	0.9880	1.0331	0.6660	1.1989	1.4677	0.6316	0.9936	0.7929	1.2515	1.2857	1.0739	0.8028	0.6485	0.9664	0.8606	0.6558	0.6256	1.3525	0.9771	0.9824	0.8795
G232_01436	0.9911	3.0000	0.9798	0.6381	0.9149	1.3304	1.2530	0.4702	1.5010	2.3978	1.7454	1.0570	1.1868	1.5321	1.4942	1.5143	3.2374	1.1232	1.6121	0.9496	1.3819	0.9383	3.2660	0.2590	1.1243	1.1552	1.3313
G232_01437	1.0347	0.2937	0.8723	0.8599	0.7095	0.6913	0.7651	0.9934	0.9049	0.7392	1.4214	0.7149	0.8811	0.8821	1.1725	0.9524	0.3385	0.7782	0.9394	0.8151	0.8077	0.8442	0.3300	0.7914	0.9245	0.9264	0.8990
G232_01438	0.8692	0.1469	0.8038	0.7432	1.2241	0.6957	0.7530	1.2252	0.8524	0.4409	1.3581	1.0132	0.6730	1.0179	1.4035	0.5619	0.0584	0.6919	1.1758	1.0084	0.5032	1.0130	0.0197	1.0719	0.8436	0.8128	0.9805
G232_01439	0.6056	1.1678	0.7110	0.4981	0.9730	0.8391	0.3554	0.6291	0.9592	1.0000	1.2424	0.8904	0.6072	0.9393	1.3567	0.5714	1.2257	0.6567	0.6727	0.1092	0.5781	0.5519	1.1478	0.4532	0.7696	0.6640	1.2365
G232_01440	0.7364	0.9021	0.8414	0.6459	0.8382	1.0174	0.9217	0.7616	0.7748	1.3548	1.3435	0.7807	0.9958	0.6107	1.1901	1.0571	0.5837	0.8275	1.2242	1.1513	0.7497	0.9545	0.5517	0.8417	0.8474	0.7232	0.8016
G232_01441	1.0476	0.3077	0.7755	0.8638	0.6328	0.5652	0.5783	0.7351	0.8816	0.5726	1.5907	0.7325	0.8450	1.0143	1.2953	0.5810	0.0895	0.7711	0.5333	0.3277	0.6168	0.7045	0.1773	0.4173	0.8528	0.6048	0.8051
G232_01442	0.7839	1.0699	0.8185	0.4708	1.0041	1.1217	1.5000	1.0861	0.9107	1.0081	1.0609	0.6316	0.8004	0.6786	0.8421	0.9524	1.1362	0.9824	0.3091	1.0420	1.0374	0.6656	1.0394	0.6259	0.7635	0.6256	1.0275
G232_01443	0.9792	1.4196	0.6371	0.9611	0.7012	0.8739	0.6325	0.4834	0.7728	2.1694	1.3764	1.5088	0.8641	1.1929	0.8626	0.3143	1.3113	0.7993	0.4909	0.4370	0.7432	0.5292	2.3005	0.5899	0.7140	0.7840	1.0266
G232_01444	0.9792	0.0000	0.9059	0.6965	1.2282	0.7174	0.5482	0.3642	0.9806	0.4435	0.5384	1.3596	0.7155	1.1321	0.5673	1.2286	0.0000	0.8310	1.9455	0.4118	0.8671	1.0227	0.1084	0.1151	0.8223	0.6320	0.5190
G232_01445	0.9713	0.1748	0.9597	0.8872	0.8299	0.8217	0.7530	0.7550	0.7573	1.0618	1.1803	0.6404	0.8025	0.7571	1.1345	0.9524	0.3891	0.7835	0.8727	0.4958	0.6981	0.9351	0.4631	0.5827	0.8497	0.7776	0.9176
G232_01446	0.9812	1.4196	0.9530	0.6498	0.8693	0.9043	0.9880	0.9205	0.8466	1.2634	1.3082	0.8114	0.7813	0.9821	1.0058	0.6857	1.5681	0.8944	1.0121	0.9076	0.7716	0.8279	1.4975	0.6835	0.9039	0.7632	0.8291
G232_01447	0.9990	2.7972	0.8992	0.7743	0.6639	0.7478	0.9337	0.6821	0.8660	1.7446	1.4287	0.6579	0.8047	0.8786	1.7953	0.5524	2.2412	0.9613	0.6364	1.0000	0.5781	0.8864	2.5813	0.9353	0.9771	0.5872	0.9646
G232_01448	0.8097	1.2657	1.1022	1.2140	0.6826	1.3087	0.7470	0.8278	0.7340	0.4839	1.1730	1.2719	0.5329	0.8500	1.3099	0.8000	0.6498	0.7535	1.2424	1.8235	1.0981	0.5227	1.0640	0.8201	0.7216	1.0112	0.9823
G232_01449	0.7711	1.0839	0.8360	0.6381	0.6618	1.1043	1.5723	0.6490	0.6485	1.1828	1.2741	0.5833	0.7410	0.8071	1.4737	0.8000	1.0389	0.6303	0.6909	1.4790	0.8426	1.0552	1.4631	0.5612	0.9497	0.7888	0.9637
G232_01450	0.8632	1.8881	0.7204	0.6537	0.8257	0.8304	0.9277	0.8808	0.9282	1.6048	1.4592	0.5789	0.9023	0.8536	1.1813	0.7810	2.7977	0.8504	1.0970	0.6723	0.8955	0.7305	2.3645	0.4532	0.9375	0.8528	0.8964
G232_01451	0.7661	0.7203	0.7540	0.8911	0.7386	0.7304	0.8253	0.4437	1.1146	0.9516	1.2935	0.9430	0.7941	0.6929	1.1901	0.8095	0.8327	0.9947	1.1939	1.4622	0.8090	0.5260	0.8621	0.9712	0.8940	0.8384	1.1054
G232_01452	0.9049	0.9231	0.8871	0.8638	0.6743	0.7913	0.5060	1.1192	0.7767	0.9355	1.4263	0.8553	0.9830	1.0321	1.2544	0.8476	1.4475	0.8592	0.7455	1.0000	0.6658	0.6721	1.3350	0.5971	0.9550	1.1296	0.8503
