GENE	COVERAGE	STRAIN	GROUP
G232_09733	0.7275	Rstd	R
G232_09733	0.0000	SM102	S
G232_09733	0.5417	SM104	S
G232_09733	0.2218	SM105	S
G232_09733	0.6203	SM108	S
G232_09733	0.7957	SM109	S
G232_09733	0.4880	SM11	S
G232_09733	0.5960	SM122	S
G232_09733	0.6757	SM13	S
G232_09733	0.1425	SM14	S
G232_09733	0.0146	SM18	S
G232_09733	1.0307	SM24	S
G232_09733	0.2824	SM27	S
G232_09733	0.6821	SM28	S
G232_09733	0.0702	SM29	S
G232_09733	0.1619	SM35	S
G232_09733	0.0000	SM36	S
G232_09733	0.5546	SM42	S
G232_09733	1.3455	SM48	S
G232_09733	0.1765	SM57	S
G232_09733	0.6310	SM66	S
G232_09733	0.7143	SM67	S
G232_09733	0.1182	SM72	S
G232_09733	0.2878	SM74	S
G232_09733	0.6819	SM84	S
G232_09733	0.2528	SM9	S
G232_09733	0.8034	SM91	S
