GENE	COVERAGE	STRAIN	GROUP
G232_09483	0.9534	Rstd	R
G232_09483	0.1259	SM102	S
G232_09483	2.0336	SM104	S
G232_09483	1.0817	SM105	S
G232_09483	2.4378	SM108	S
G232_09483	1.5913	SM109	S
G232_09483	2.7530	SM11	S
G232_09483	1.7152	SM122	S
G232_09483	1.0408	SM13	S
G232_09483	0.7554	SM14	S
G232_09483	0.0000	SM18	S
G232_09483	1.5746	SM24	S
G232_09483	1.5839	SM27	S
G232_09483	1.9643	SM28	S
G232_09483	0.6579	SM29	S
G232_09483	0.9143	SM35	S
G232_09483	0.0000	SM36	S
G232_09483	2.0211	SM42	S
G232_09483	3.6970	SM48	S
G232_09483	2.1261	SM57	S
G232_09483	1.5974	SM66	S
G232_09483	1.4188	SM67	S
G232_09483	0.0000	SM72	S
G232_09483	0.7554	SM74	S
G232_09483	1.7376	SM84	S
G232_09483	0.4208	SM9	S
G232_09483	1.7972	SM91	S
