GENE	COVERAGE	STRAIN	GROUP
G232_05908	0.7483	Rstd	R
G232_05908	0.1678	SM102	S
G232_05908	0.9086	SM104	S
G232_05908	0.4786	SM105	S
G232_05908	0.6535	SM108	S
G232_05908	0.5391	SM109	S
G232_05908	0.3614	SM11	S
G232_05908	0.5828	SM122	S
G232_05908	0.5282	SM13	S
G232_05908	0.2796	SM14	S
G232_05908	0.1035	SM18	S
G232_05908	1.2807	SM24	S
G232_05908	0.7622	SM27	S
G232_05908	0.5714	SM28	S
G232_05908	0.5877	SM29	S
G232_05908	0.8476	SM35	S
G232_05908	0.0000	SM36	S
G232_05908	0.3644	SM42	S
G232_05908	0.6727	SM48	S
G232_05908	0.4034	SM57	S
G232_05908	0.6065	SM66	S
G232_05908	0.6818	SM67	S
G232_05908	0.0000	SM72	S
G232_05908	0.8777	SM74	S
G232_05908	0.8490	SM84	S
G232_05908	1.1872	SM9	S
G232_05908	0.5111	SM91	S
G232_05909	1.0000	Rstd	R
G232_05909	0.0490	SM102	S
G232_05909	1.1828	SM104	S
G232_05909	1.1868	SM105	S
G232_05909	1.1100	SM108	S
G232_05909	0.5087	SM109	S
G232_05909	1.2831	SM11	S
G232_05909	0.3311	SM122	S
G232_05909	1.5049	SM13	S
G232_05909	0.3710	SM14	S
G232_05909	1.3179	SM18	S
G232_05909	1.0921	SM24	S
G232_05909	1.0361	SM27	S
G232_05909	0.8286	SM28	S
G232_05909	1.4532	SM29	S
G232_05909	0.5619	SM35	S
G232_05909	0.1595	SM36	S
G232_05909	0.9824	SM42	S
G232_05909	1.3212	SM48	S
G232_05909	0.4706	SM57	S
G232_05909	1.1135	SM66	S
G232_05909	0.5000	SM67	S
G232_05909	0.0788	SM72	S
G232_05909	0.8129	SM74	S
G232_05909	0.8352	SM84	S
G232_05909	1.4112	SM9	S
G232_05909	0.8353	SM91	S
G232_05910	0.5084	Rstd	R
G232_05910	2.2308	SM102	S
G232_05910	0.6935	SM104	S
G232_05910	1.1167	SM105	S
G232_05910	0.6950	SM108	S
G232_05910	0.9391	SM109	S
G232_05910	1.2771	SM11	S
G232_05910	0.6821	SM122	S
G232_05910	1.2641	SM13	S
G232_05910	1.9731	SM14	S
G232_05910	1.4568	SM18	S
G232_05910	1.2193	SM24	S
G232_05910	1.0361	SM27	S
G232_05910	0.7393	SM28	S
G232_05910	1.1813	SM29	S
G232_05910	0.5810	SM35	S
G232_05910	2.7121	SM36	S
G232_05910	0.9401	SM42	S
G232_05910	1.0242	SM48	S
G232_05910	1.0672	SM57	S
G232_05910	1.1239	SM66	S
G232_05910	0.8409	SM67	S
G232_05910	2.5172	SM72	S
G232_05910	0.8345	SM74	S
G232_05910	0.9031	SM84	S
G232_05910	0.8848	SM9	S
G232_05910	0.8113	SM91	S
G232_05911	0.9802	Rstd	R
G232_05911	0.1608	SM102	S
G232_05911	0.9852	SM104	S
G232_05911	0.8599	SM105	S
G232_05911	0.9274	SM108	S
G232_05911	0.9652	SM109	S
G232_05911	0.5422	SM11	S
G232_05911	0.9536	SM122	S
G232_05911	1.0155	SM13	S
G232_05911	0.5941	SM14	S
G232_05911	1.3849	SM18	S
G232_05911	0.7763	SM24	S
G232_05911	0.9618	SM27	S
G232_05911	0.7036	SM28	S
G232_05911	1.2602	SM29	S
G232_05911	1.7048	SM35	S
G232_05911	0.4475	SM36	S
G232_05911	0.9278	SM42	S
G232_05911	1.0121	SM48	S
G232_05911	0.4034	SM57	S
G232_05911	0.8916	SM66	S
G232_05911	0.8831	SM67	S
G232_05911	0.2414	SM72	S
G232_05911	1.2014	SM74	S
G232_05911	0.8276	SM84	S
G232_05911	0.8944	SM9	S
G232_05911	0.8167	SM91	S
