GENE	COVERAGE	STRAIN	GROUP
G232_00914	0.6095	Rstd	R
G232_00914	0.0000	SM102	S
G232_00914	0.3642	SM104	S
G232_00914	0.6848	SM105	S
G232_00914	0.9357	SM108	S
G232_00914	0.2174	SM109	S
G232_00914	0.6265	SM11	S
G232_00914	0.7815	SM122	S
G232_00914	0.7845	SM13	S
G232_00914	0.5000	SM14	S
G232_00914	0.1181	SM18	S
G232_00914	1.2281	SM24	S
G232_00914	0.8217	SM27	S
G232_00914	0.5143	SM28	S
G232_00914	0.0614	SM29	S
G232_00914	0.3143	SM35	S
G232_00914	0.0000	SM36	S
G232_00914	0.7676	SM42	S
G232_00914	0.9394	SM48	S
G232_00914	0.9580	SM57	S
G232_00914	0.5574	SM66	S
G232_00914	0.5974	SM67	S
G232_00914	0.3153	SM72	S
G232_00914	0.5468	SM74	S
G232_00914	0.8253	SM84	S
G232_00914	1.0000	SM9	S
G232_00914	1.0735	SM91	S
