GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_04692	1.0862	1.5035	0.8454	0.6109	0.6867	1.1000	1.3313	1.2715	1.0990	0.5296	1.3666	0.9342	0.6624	1.1107	1.2544	0.4476	0.6926	1.2342	0.5152	0.8151	0.9252	0.7532	1.4581	0.9496	0.8894	0.9712	0.9353
G232_04693	0.9326	1.4126	0.8320	0.6732	0.8008	1.0087	0.7590	0.5828	0.7709	1.3952	1.1754	0.8246	0.6115	0.8250	0.9591	0.6286	1.8794	0.7799	0.7636	0.9916	0.9329	0.9610	1.5123	0.6475	0.7872	0.7136	0.7219
G232_04694	0.8692	0.6573	0.9516	0.4942	0.8942	0.7261	0.8614	0.7285	0.8078	0.6828	1.1108	0.7982	0.8195	0.7286	1.0556	0.7429	0.5837	0.8961	0.7091	1.1849	0.7523	0.8149	0.5222	0.3885	0.8658	0.4592	0.8769
G232_04695	0.8048	2.9021	0.7298	0.7393	0.5934	1.0783	1.0120	0.9338	0.9495	2.0269	1.2205	0.8509	0.5817	0.9679	1.1784	0.5048	2.8132	0.8345	1.0667	0.8319	0.6439	0.7110	2.7094	0.7986	0.6224	0.8320	0.9779
G232_04696	0.5709	0.2028	0.5457	0.6926	0.7386	0.3435	0.5482	0.6623	0.7049	0.6048	1.2741	0.6447	0.6539	0.6714	0.8246	0.2000	0.2140	0.6373	0.8424	0.4034	0.4297	0.6916	0.2217	0.4029	0.7841	0.8480	0.8565
G232_04697	0.8385	1.6923	0.6855	0.6693	0.6971	0.8652	0.7831	0.8079	0.6913	1.6425	0.9233	0.9386	0.7495	0.6929	1.1842	0.2571	1.8911	0.7077	0.9152	0.7479	0.6181	0.7208	2.0887	0.6043	0.6789	0.5776	0.8087
G232_04698	0.7027	0.3007	0.5901	0.5447	0.4813	0.4348	0.2108	0.6755	0.7126	0.5108	1.1547	0.5877	0.7006	0.6571	0.7602	0.7048	0.1907	0.7887	0.8061	1.1597	0.7290	0.5195	0.3842	1.6978	0.5965	0.8032	0.8822
G232_04699	0.8672	1.7483	0.9153	0.5409	0.8237	1.4000	0.9880	1.1656	0.7165	1.5027	0.9805	0.6667	0.8217	0.6036	0.8743	0.2952	1.8677	0.9261	0.6485	0.7647	0.5703	0.3961	1.8424	0.4964	0.7658	0.7504	0.7688
G232_04700	1.0456	0.0210	0.5094	0.8093	0.9398	1.0870	0.1446	1.1656	0.6369	0.8387	0.3045	0.2500	0.9172	0.8286	0.5351	0.6190	0.0000	0.7694	1.6545	0.9412	0.6826	0.7987	0.1133	0.8777	0.6957	0.5344	0.8698
G232_04701	0.5986	0.3706	0.4409	0.8444	0.7178	1.0957	0.7108	1.7285	0.9903	0.7930	0.7113	0.5965	0.7113	0.5857	0.4912	1.1810	0.0000	0.8873	0.7576	1.2605	0.5974	1.0097	0.0690	0.9353	0.9558	1.0768	0.9221
G232_04702	0.8890	0.0070	0.8401	0.7510	0.7614	0.7391	0.6265	0.5629	1.0621	0.6478	1.4799	0.8333	0.8662	1.2250	1.1111	1.0381	0.0000	0.8486	0.6424	0.4286	0.7484	0.8247	0.0148	0.4820	0.8131	1.0400	0.8494
G232_04703	0.9187	0.7552	0.9086	0.8482	0.8983	0.8826	1.0663	0.7682	0.8136	0.9677	1.4604	0.9079	0.6688	0.5643	1.3743	0.4190	0.7626	0.8292	1.0848	0.6807	0.7200	0.8799	0.5911	0.7122	0.8612	0.9936	0.8813
G232_04704	0.7750	0.2867	0.7930	0.7704	0.8382	0.6261	0.7229	0.8278	0.8563	0.4355	1.2558	0.6754	0.8599	0.8536	1.1111	0.7048	0.1206	0.8204	0.9636	0.6471	0.8542	0.7597	0.1527	0.7986	0.9008	0.7104	0.8415
G232_04705	0.8662	0.0490	0.8952	0.8444	0.9585	0.5217	1.0482	0.9139	1.0330	0.1774	1.5250	0.9605	0.7495	0.9536	1.0322	0.9524	0.0000	0.8609	1.2000	0.5798	0.9290	1.0357	0.0000	0.6187	0.8566	0.7392	0.9575
G232_04706	1.0644	0.4336	0.8844	0.5214	0.7573	0.8304	0.5181	0.4702	0.6214	0.6613	1.3410	0.7281	0.7049	0.7464	1.0058	0.3714	0.4630	0.6391	0.8242	0.6975	0.9510	0.8604	0.3350	0.7554	0.9054	0.7280	0.9903
G232_04707	0.8474	0.2727	0.8669	0.8016	0.8154	0.8130	0.6084	0.9801	0.7049	0.5430	1.1096	0.5789	0.7049	0.7464	0.9825	0.9810	0.1634	0.6849	0.6364	0.8319	0.7394	0.8312	0.1872	0.5827	0.8497	0.7296	0.8937
G232_04708	0.9574	1.4615	0.5981	0.6420	0.8174	0.7913	1.0422	0.4040	0.7631	0.9489	1.3691	0.6798	0.7091	1.3143	1.2602	1.3238	0.9183	0.5229	0.6485	1.1429	1.2129	0.6753	0.6158	0.9496	0.8474	0.4800	0.9690
G232_04709	0.8474	0.0839	0.6371	0.6654	0.7510	0.7130	0.3675	0.8344	0.9359	0.4140	1.2570	0.8114	0.8365	0.8500	0.9591	0.5810	0.0000	1.0158	0.8970	0.7395	0.5935	1.0130	0.0788	0.4245	1.0175	0.9408	0.8202
