GENE	COVERAGE	STRAIN	GROUP
G232_00577	0.8464	Rstd	R
G232_00577	0.2238	SM102	S
G232_00577	0.8723	SM104	S
G232_00577	0.7471	SM105	S
G232_00577	0.6598	SM108	S
G232_00577	0.5174	SM109	S
G232_00577	0.8494	SM11	S
G232_00577	0.6159	SM122	S
G232_00577	0.8291	SM13	S
G232_00577	0.2554	SM14	S
G232_00577	1.1827	SM18	S
G232_00577	0.7456	SM24	S
G232_00577	0.6157	SM27	S
G232_00577	1.0250	SM28	S
G232_00577	0.7193	SM29	S
G232_00577	0.8571	SM35	S
G232_00577	0.0350	SM36	S
G232_00577	0.7835	SM42	S
G232_00577	0.6545	SM48	S
G232_00577	0.7815	SM57	S
G232_00577	0.6568	SM66	S
G232_00577	1.0227	SM67	S
G232_00577	0.0887	SM72	S
G232_00577	0.6115	SM74	S
G232_00577	0.7811	SM84	S
G232_00577	0.6448	SM9	S
G232_00577	0.7112	SM91	S
G232_00578	0.9049	Rstd	R
G232_00578	0.4615	SM102	S
G232_00578	0.7245	SM104	S
G232_00578	0.7198	SM105	S
G232_00578	0.7365	SM108	S
G232_00578	0.4565	SM109	S
G232_00578	0.5783	SM11	S
G232_00578	0.8609	SM122	S
G232_00578	0.7534	SM13	S
G232_00578	0.8226	SM14	S
G232_00578	1.4507	SM18	S
G232_00578	0.9342	SM24	S
G232_00578	0.7537	SM27	S
G232_00578	0.8893	SM28	S
G232_00578	1.2105	SM29	S
G232_00578	0.9048	SM35	S
G232_00578	0.4708	SM36	S
G232_00578	0.8539	SM42	S
G232_00578	0.8242	SM48	S
G232_00578	0.7647	SM57	S
G232_00578	0.6129	SM66	S
G232_00578	0.6136	SM67	S
G232_00578	0.5468	SM72	S
G232_00578	0.5108	SM74	S
G232_00578	0.9123	SM84	S
G232_00578	0.9232	SM9	S
G232_00578	0.9212	SM91	S
G232_00579	1.0238	Rstd	R
G232_00579	0.4685	SM102	S
G232_00579	0.8938	SM104	S
G232_00579	0.3696	SM105	S
G232_00579	0.9357	SM108	S
G232_00579	0.6565	SM109	S
G232_00579	1.0602	SM11	S
G232_00579	0.6755	SM122	S
G232_00579	0.8039	SM13	S
G232_00579	1.0161	SM14	S
G232_00579	1.0731	SM18	S
G232_00579	0.4649	SM24	S
G232_00579	0.9002	SM27	S
G232_00579	0.8321	SM28	S
G232_00579	1.1813	SM29	S
G232_00579	0.3238	SM35	S
G232_00579	1.3658	SM36	S
G232_00579	0.5176	SM42	S
G232_00579	0.8242	SM48	S
G232_00579	1.0252	SM57	S
G232_00579	1.0039	SM66	S
G232_00579	0.8864	SM67	S
G232_00579	0.6847	SM72	S
G232_00579	0.3237	SM74	S
G232_00579	0.9649	SM84	S
G232_00579	0.6960	SM9	S
G232_00579	0.8769	SM91	S
