GENE	COVERAGE	STRAIN	GROUP
G232_05095	0.5471	Rstd	R
G232_05095	0.6993	SM102	S
G232_05095	0.4126	SM104	S
G232_05095	0.1712	SM105	S
G232_05095	0.1950	SM108	S
G232_05095	0.4348	SM109	S
G232_05095	0.2108	SM11	S
G232_05095	0.7152	SM122	S
G232_05095	0.3204	SM13	S
G232_05095	0.5296	SM14	S
G232_05095	0.7162	SM18	S
G232_05095	0.3377	SM24	S
G232_05095	0.2229	SM27	S
G232_05095	0.4500	SM28	S
G232_05095	0.6579	SM29	S
G232_05095	0.1524	SM35	S
G232_05095	0.8132	SM36	S
G232_05095	0.3257	SM42	S
G232_05095	0.3273	SM48	S
G232_05095	0.3025	SM57	S
G232_05095	0.3935	SM66	S
G232_05095	0.5617	SM67	S
G232_05095	0.9409	SM72	S
G232_05095	0.2518	SM74	S
G232_05095	0.2876	SM84	S
G232_05095	0.2592	SM9	S
G232_05095	0.4083	SM91	S
