GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01491	8.33	0.65	6.71	1.41	2.56	1.90	0.57	1.81	4.03	2.54	7.32	1.22	2.59	2.36	2.51	0.87	1.10	3.80	1.47	0.89	6.99	2.22	1.05	0.82	10.44	4.16	7.77
G232_01492	7.75	0.23	5.34	1.83	4.63	2.24	1.38	1.27	4.09	1.19	9.66	1.87	5.00	3.18	3.88	0.53	0.00	6.52	1.58	0.73	7.13	2.37	0.05	0.68	11.26	5.95	9.42
G232_01493	10.53	1.74	7.11	2.50	4.21	1.32	1.26	1.06	5.90	5.57	12.77	2.05	3.74	2.51	4.68	1.25	4.37	6.25	1.65	0.60	8.20	2.84	2.99	0.95	13.19	6.52	9.66
G232_01494	11.20	4.00	7.37	1.56	3.13	2.73	2.15	1.71	4.43	7.95	9.85	2.41	4.11	2.01	3.85	1.21	9.48	7.02	1.87	0.80	7.37	1.98	7.73	1.20	12.54	5.51	9.64
G232_01495	5.32	1.19	5.57	1.84	2.74	1.44	1.01	1.22	5.17	2.50	9.99	2.55	3.88	2.76	3.99	1.73	1.19	5.19	1.28	0.85	6.16	3.32	1.88	0.66	10.57	5.30	9.91
G232_01496	6.91	0.67	6.42	2.58	3.63	2.04	0.88	1.16	4.50	1.79	9.53	1.88	3.23	2.91	2.74	1.04	1.98	5.16	1.30	1.05	7.74	2.50	1.60	0.91	11.28	5.02	10.58
G232_01497	6.32	0.19	7.32	1.43	4.10	1.86	0.74	1.63	4.39	2.17	7.81	1.01	3.43	2.37	2.97	0.79	0.00	5.60	1.47	0.37	7.83	2.20	0.31	0.44	9.28	3.09	10.25
G232_01498	8.43	8.17	6.12	1.38	3.50	2.53	2.10	0.56	4.00	17.37	14.81	0.68	3.56	1.40	5.48	0.45	17.06	6.11	1.54	1.05	4.13	2.53	14.28	1.03	11.45	5.01	10.75
G232_01499	7.81	0.21	3.33	1.78	2.18	1.52	0.98	1.36	3.22	2.69	9.14	1.33	4.19	2.26	4.10	0.76	0.14	3.93	0.93	1.30	3.43	0.94	0.28	1.50	10.22	5.13	8.75
G232_01500	7.61	0.04	6.68	1.72	4.42	1.70	0.80	1.68	4.57	0.96	9.69	1.20	4.05	2.27	2.61	0.28	0.28	3.97	1.12	1.71	5.64	3.58	0.05	0.91	10.72	4.76	10.72
G232_01501	8.42	1.34	7.17	2.39	2.83	2.18	1.78	1.40	3.39	4.05	9.19	1.70	3.16	1.47	3.30	0.75	3.36	3.73	1.11	0.92	8.94	3.30	2.24	0.77	9.98	4.35	7.26
G232_01502	9.00	0.09	6.05	2.19	4.19	1.12	0.55	1.43	4.34	2.13	9.30	1.21	3.24	2.88	2.85	0.69	0.11	5.15	0.92	1.05	8.21	2.79	0.10	0.43	10.72	4.30	9.76
G232_01503	9.69	1.05	6.38	1.80	3.97	1.42	1.36	1.32	4.82	2.15	12.05	2.29	3.85	3.32	3.73	0.39	1.61	4.73	1.82	0.83	5.58	2.91	1.14	0.99	11.41	5.95	9.74
G232_01504	5.68	1.60	5.55	1.94	3.56	1.95	0.96	0.88	3.46	4.40	7.16	1.54	3.01	3.09	3.28	0.73	2.81	5.34	1.66	0.93	5.96	1.46	2.35	1.89	8.66	6.03	11.56
