GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07035	0.8850	1.0000	0.7164	0.7276	0.8527	0.7652	0.6325	1.0132	0.8078	1.1909	1.1730	0.6491	0.8641	0.8929	1.2573	1.0952	1.4163	0.8715	1.0242	1.2185	0.7406	0.6851	1.4778	0.6187	0.6682	0.7200	0.7626
G232_07036	0.7820	1.8531	0.9583	0.8327	0.9440	0.6565	0.6867	0.8675	0.8155	1.4435	1.2071	0.6053	1.2187	0.6071	1.1199	0.6476	1.4397	0.9894	1.2061	0.7479	0.8568	0.9545	1.6847	1.1942	0.8307	0.7344	0.9398
G232_07037	0.6462	6.3566	0.8629	0.8016	1.0104	1.9435	1.1325	0.9801	0.9922	4.3199	0.4019	0.6798	0.9023	0.6464	0.2924	0.8857	8.4747	0.8345	0.6606	1.2773	0.7200	0.6364	7.6059	1.0360	0.9847	0.7744	0.9353
G232_07038	0.6204	0.8112	0.6720	0.7860	0.9108	0.5696	1.4337	0.8212	0.8175	0.7688	1.3959	0.5570	0.5372	0.6536	0.4298	0.6190	0.4630	0.7342	0.9273	1.0924	0.8387	0.6981	0.8719	0.8993	0.6171	0.9056	0.8087
G232_07039	0.5907	0.8392	0.5726	0.7860	0.8817	0.5174	1.4578	1.3642	0.7087	0.7446	1.3946	0.5088	0.8429	0.8107	1.0760	1.1524	0.9261	0.7940	1.4061	0.6471	0.8761	0.9123	0.6700	1.0504	0.8009	1.0384	0.7927
G232_07040	0.9485	0.3217	0.8535	0.7626	0.7365	0.6652	0.7590	0.5629	0.8097	0.3952	1.4470	0.7544	0.6136	0.8429	1.1257	0.7429	0.0973	0.7658	0.8242	0.9244	0.9032	0.7338	0.2266	0.8417	0.7719	1.0352	0.8282
G232_07041	0.9306	0.3497	0.9785	0.8599	0.8029	0.6696	0.8072	0.6954	0.6913	0.7124	1.1413	0.7675	0.8047	0.7321	1.0175	0.6286	0.2101	0.6831	0.9879	0.6639	0.8077	0.7662	0.4089	0.6763	0.8932	0.7440	0.8370
G232_07042	0.6898	0.4336	0.7823	0.6537	0.7282	0.8348	0.6747	0.3444	0.6427	0.6263	1.0853	0.8026	0.6730	0.7750	1.3246	0.8762	0.3268	0.7113	0.7333	0.4622	0.6413	0.6851	0.5271	0.7770	0.7079	0.6688	0.7706
G232_07043	1.0525	4.2727	0.6694	0.5486	0.7822	2.0957	1.7410	0.9603	0.6932	2.8602	1.0414	1.1316	0.6688	1.1250	1.0906	1.3333	4.2062	0.9736	0.8970	0.8403	1.0903	1.0487	4.5517	0.6619	0.7407	0.6848	0.9185
G232_07044	0.7453	0.3357	0.7997	0.9416	0.7905	0.5261	1.0241	0.9073	0.6427	0.9677	0.7771	0.5395	0.6497	0.7107	1.0146	0.9905	0.3191	0.7852	0.6424	0.6639	0.7535	0.6981	0.3547	0.4317	0.6972	0.4832	0.7688
