GENE	COVERAGE	STRAIN	GROUP
G232_01411	1.5798	Rstd	R
G232_01411	6.0909	SM102	S
G232_01411	1.1573	SM104	S
G232_01411	0.6732	SM105	S
G232_01411	1.5975	SM108	S
G232_01411	1.8652	SM109	S
G232_01411	1.4699	SM11	S
G232_01411	1.4901	SM122	S
G232_01411	2.1534	SM13	S
G232_01411	2.7634	SM14	S
G232_01411	0.0000	SM18	S
G232_01411	1.3596	SM24	S
G232_01411	0.7410	SM27	S
G232_01411	1.5929	SM28	S
G232_01411	0.9766	SM29	S
G232_01411	1.4190	SM35	S
G232_01411	6.3346	SM36	S
G232_01411	1.7799	SM42	S
G232_01411	2.0545	SM48	S
G232_01411	1.2605	SM57	S
G232_01411	0.6981	SM66	S
G232_01411	1.4448	SM67	S
G232_01411	4.6749	SM72	S
G232_01411	0.9065	SM74	S
G232_01411	1.5759	SM84	S
G232_01411	0.7664	SM9	S
G232_01411	1.5607	SM91	S
G232_01412	1.2983	Rstd	R
G232_01412	9.6084	SM102	S
G232_01412	0.9866	SM104	S
G232_01412	0.8755	SM105	S
G232_01412	0.8880	SM108	S
G232_01412	2.0913	SM109	S
G232_01412	0.7892	SM11	S
G232_01412	0.7483	SM122	S
G232_01412	1.0058	SM13	S
G232_01412	5.1640	SM14	S
G232_01412	0.2424	SM18	S
G232_01412	1.1272	SM24	S
G232_01412	0.6433	SM27	S
G232_01412	0.6500	SM28	S
G232_01412	1.0380	SM29	S
G232_01412	1.2000	SM35	S
G232_01412	11.9416	SM36	S
G232_01412	1.1356	SM42	S
G232_01412	1.6242	SM48	S
G232_01412	0.9832	SM57	S
G232_01412	0.8194	SM66	S
G232_01412	0.9253	SM67	S
G232_01412	9.4384	SM72	S
G232_01412	1.4317	SM74	S
G232_01412	0.8848	SM84	S
G232_01412	0.7872	SM9	S
G232_01412	0.8999	SM91	S
G232_01413	0.8077	Rstd	R
G232_01413	0.3497	SM102	S
G232_01413	0.8199	SM104	S
G232_01413	0.6109	SM105	S
G232_01413	0.7967	SM108	S
G232_01413	0.9609	SM109	S
G232_01413	0.7229	SM11	S
G232_01413	0.8344	SM122	S
G232_01413	0.7942	SM13	S
G232_01413	0.5188	SM14	S
G232_01413	1.3143	SM18	S
